ID,Director,STARmeter
nm1229455,Jerry Buys,903425
nm0814388,Neil Sonnekus,2484500
nm7412803,Dharma Aizat,861455
nm0470658,Michael Kreindl,633477
nm3266654,Omer Pasha,11430777
nm5422856,Tomoharu Mashino,1411264
nm4342365,Animesh Aich,736690
nm3210677,Shawn Lecrone,786676
nm3411138,Peter Romeo Lambert,879379
nm0290877,Christopher Frank,418908
nm0602956,Percy Moran,3651935
nm9736427,Caleb Davidson,915655
nm2846672,Sandeep Kumar,725517
nm0201517,Jorge Darnell,697376
nm2562016,Tony Quinn,12767574
nm4142119,William Brown,860694
nm0753858,Diego Rísquez,533943
nm3019610,Miguel Angel Vidaurre,13185116
nm1386903,Mike Pritchard,3808346
nm2151364,Gian D'Ornellas,6924994
nm8015550,Nagamaneci,10512351
nm4917610,John A. Coulter,2320976
nm1948367,Salim Suma,6214862
nm7287757,Tom Leahy,488130
nm2583852,Matt Sommerfield,1719750
nm7931702,Archie Waugh,1314590
nm4592561,Chris Collier,838452
nm5107645,Kenthiran Muniasami,1822910
nm0014164,Mukhtar Ahmed,1012916
nm0537803,Roberto Maiocco,3053910
nm4967186,William Adams,1299367
nm0461079,Sidney Knight,574826
nm1337200,Ramesh Kumar,7262393
nm0371712,Brad Hayward,1054538
nm4954275,Joe Rabl,277708
nm0002698,Carl James,12944819
nm0400968,Todd Hughes,573849
nm0250005,Geoffrey Edwards,102015
nm0311174,Béla Gaál,826556
nm0988931,Michael Bayouth,3591659
nm4373713,Bob Denney,744091
nm1185770,Saeed Motalebi,1628089
nm1482202,Nuno Madeira Rodrigues,1326705
nm3958491,Thomas Böhm,933802
nm1395285,Georgina Willis,2043401
nm1620528,Jamie Cymbal,852307
nm1672019,Yu-seob Lee,2180337
nm3713460,Platon Theodoris,420965
nm0305955,Andrés García,39818
nm1380156,Douglas T. Green,7928212
nm1958790,Amit Tripuraneni,2766590
nm3847594,Tyler Rubenfeld,1306989
nm5026454,Ravi Sewpersadh,11030226
nm4465211,Ajay Yadav,1393811
nm10021363,Sohrab Khandelwal,551636
nm0037571,Mehmet Aslan,515670
nm7025570,Sanjay Ram,951742
nm5415241,Kendall Christianson,675016
nm0845643,Carsten Sønder,732957
nm7226379,Tingting Li,4510552
nm0533954,Archer MacMackin,2801542
nm0464776,Marjut Komulainen,1413757
nm0615893,Jeff Musso,1666312
nm2299214,Nathan Christoffel,639658
nm4358231,Felix Pena,9941394
nm0133231,Fernando Coni Campos,950593
nm0031975,Imre Apáthi,1055182
nm0210360,Luiz de Miranda Corrêa,802724
nm4773804,Sam McKeith,2119011
nm0852286,Donald Taylor,1075885
nm2053924,Andrew Cinclair,8407111
nm5327513,Théo Koutsaftis,465756
nm7010336,Rhonda Parker,785154
nm2726815,Eddie Brown Jr.,5056921
nm3556672,Joseph Mazzella,1776146
nm1454508,Christian Genzel,2003913
nm0790002,Tom Shaw,350167
nm4233681,Jaroslav Mottl,1721599
nm3070233,Shandii Bacolod,1166909
nm7703627,Joanne Johnson,2916123
nm0284770,Robert Fontaine,280686
nm9135931,Umit Baysal,6338123
nm0872689,Leopoldo Trieste,36406
nm4215306,Pete Wild,4179985
nm10569516,Pippin Kelly,6356997
nm0245589,Nenad Djapic,1076598
nm6413761,Karma Deki,4265142
nm3893099,Noelle Bye,2930024
nm3443336,Andrew Savage,4475465
nm4441721,Ara Chawdhury,798561
nm0903160,János Vaszary,759016
nm0848708,Peter Tammer,9076110
nm0082985,Carlos Roberto Bini,11774568
nm5605862,Andreas Climent,10159092
nm11775770,Jim Ardent,9105927
nm4973546,Mesfin Sinke,2952949
nm0759018,Brian Salt,995711
nm0029010,Roger Andrieux,1997665
nm1385966,Yu-Chen Li,11775726
nm8481921,Paul Anton Smith,12988610
nm1291175,Haridas Bhattacharya,1199571
nm1868956,R. Sanal Günseli,7298325
nm5301575,Philip Henry,1824103
nm0417559,Nasir Jani,1028912
nm0297582,Maria Fuglevaag Warsinski,12326679
nm0449230,Pat Kerby,9273693
nm1550955,Brent Sterling Nemetz,992407
nm1772371,Rajendra,6110530
nm3363362,Julie Sharbutt,161327
nm8290430,Maurice Thomas,1939923
nm1882700,Fernando Balihaut,3286723
nm1826815,Max Sturgeon,374889
nm2136863,Nicolas Bazz,2178824
nm1127099,Alexander Pfander,619566
nm1620662,Jori Hulkkonen,3257056
nm0288665,Brandon Fowler,856287
nm3188515,Mark Charles Adams,10950998
nm4146196,Christopher Holland,1427744
nm6872590,Brock Riebe,7269251
nm4743982,Gregg Golding,493940
nm0465771,Sam Kopetzky,648855
nm3984543,Richard Chung,1461360
nm6810374,Pontus Rundqvist,10621734
nm0378245,Taraji P. Henson,1250
nm5715133,Jing Han,4676821
nm4477315,Rob Mitchell,12242082
nm0827145,Russell Stephens,5077502
nm2702141,Prasanna Jayakody,799526
nm5341118,Donal Nugent,957382
nm6145935,Jeff Kingery,5109344
nm0402271,Charlie Hunnam,385
nm7253903,Marcelo Torcida,1022240
nm10527045,G. Neelakanta Reddy,11301214
nm3190180,Darren Rozak,837952
nm5545668,Nikki Debbaudt,4375030
nm6404002,Tawonga Taddja Nkhonjera,12043674
nm4075191,Nick Rasmussen,12659193
nm3147876,Sang-woo Lee,187794
nm0473352,Gabi Kubach,724223
nm3443761,Elisa Bolognini,6650433
nm0186383,Larry Crane,472081
nm0634045,Flávio Ribeiro Nogueira,7258437
nm1207671,Josef Steiff,718747
nm6389721,Scott Anthony,10577482
nm0556826,James Riffel,361024
nm5011909,Maksim Trofimov,7843927
nm0221222,Sulabha Deshpande,215294
nm0759469,Aldo Salvini,646613
nm1347752,Balbir Wadhawan,672760
nm6954177,Richard Grande,11272745
nm2196748,David Finkelstein,1645105
nm6287673,Ivan Baltos,5551538
nm6278985,Kamal G,4500812
nm0908164,Robert G. Walker,1617467
nm6159334,Lee Cates,7518498
nm1483833,Brian Ging,4459548
nm4272699,D. Aaron Hunter,10461165
nm1531927,Delia Icazbalceta,4179813
nm6584824,Paolo Consorti,8899834
nm0009775,B. Vittalacharya,229567
nm1638278,Stephen Scott,640026
nm7478007,Arjun Prabhakaran,562425
nm0887714,Ernest Van Pelt,1911981
nm1363804,Antal Kovacs,9050087
nm2818107,Spyros Amoiropoulos,11051153
nm0704613,Woon-gyu Na,11250765
nm3490355,J.L. Carrozza,863256
nm1810839,Laurent Nègre,574064
nm7478938,Viswan,9008931
nm9664954,K. Ramu,8162490
nm6714360,Clarissa Appelt,1040920
nm0368051,Izô Hashimoto,296187
nm8215484,Johann Karlo,1913627
nm0751843,Raili Rusto,2040405
nm0790935,P. Som Shekar,1762822
nm13353132,Ramshiva,10604433
nm1768327,Nusrat Sayyed,9733129
nm6186843,Carlos Alba,746336
nm1274555,M.S. Rajashekar,1173451
nm0894152,Roland Verhavert,10296723
nm7279709,Sue Ellen Randolph,1636054
nm1209570,Rydell Danzie,492665
nm0067801,Arnold Belgard,3435281
nm5401557,Munsur Ali,698466
nm0578690,Ayelet Menahemi,288690
nm4451642,Jorge Nunez,1538548
nm0214833,Felipe Degregori,1071803
nm3960589,Dan Benamor,175516
nm0901874,Jürgen von Alten,512408
nm1045138,Ding M. De Jesus,4070008
nm0250933,Jörg A. Eggers,11063949
nm2089365,Ron Zimmerman,1420968
nm0420295,Jim Jeffrey,1132204
nm0553949,Íñigo de Martino,4794273
nm5236429,C.J. 'Fiery' Obasi,113322
nm4142846,Kahn de Christo,7838595
nm3596998,Leonardo Matsuda,288135
nm2655305,David Dietrich,11497844
nm2489329,V.R. Pratap,418506
nm5132182,Venky Baboo,1219501
nm3796124,Thanos Kermitsis,642760
nm0565852,Guthrie McClintic,511689
nm2824969,Mark Norfolk,1021512
nm5435903,Dan Parks,701563
nm0022899,Herbert S. Altman,662892
nm0642227,Kevin O'Neill,11179177
nm10616414,Vithit Utsahajit,2820450
nm0353602,John Haggarty,3359517
nm5989925,Keith Fraser,192354
nm3400843,G. Rama Mohana Rao,11264440
nm5522938,Nancy Hamilton Myers,1029500
nm2524803,Stanislav Donchev,770199
nm0538305,Sushil Majumdar,610506
nm3507200,Andrew Sniezek,11490106
nm6692094,Zhao Zhen Hua,12857717
nm5867336,Brent Hoover,1419946
nm4639246,Jarod O'Flaherty,120650
nm1167642,Alok Shrivastav,1349236
nm0520673,Svend Aage Lorentz,3494677
nm3934013,Albert Buchmüller,5819571
nm3970178,Delia Antal,306572
nm5311469,Fathy Mirzaeian,4133818
nm3355602,Marcin Malaszczak,9231592
nm0511608,Henk van der Linden,625334
nm4349311,Antonio de Santos,1856349
nm0384830,Heinz Hille,7833919
nm0027134,Marion Clayton Anderson,331432
nm1359149,Bo Buckley,1432852
nm5216063,Brett Celestre,8393258
nm1024354,Jayshree Gadkar,122094
nm1081713,Ku-yeong Lee,8321202
nm1720671,William Eigen,2056454
nm4081646,Arnold Voysey,314607
nm4205834,Jessica K. Bruhn,11598665
nm3291010,Christopher J. Boghosian,1149198
nm0706546,Arne Ragneborn,1438124
nm0584889,Max Michel,8757584
nm2850184,Jake Barsha,616117
nm0124292,William H. Bushnell,278220
nm3202596,Jonathan W. Hickman,524140
nm0650126,Nikita Orlov,1603695
nm5344040,Keywan Karimi,762842
nm2989166,Sanelle Sibanda,519704
nm1968971,Tor Villano,1098467
nm0604694,Greg Morgan,343543
nm1272695,Jitendra Pal,968157
nm1882262,Kevin de la Isla O'Neill,907994
nm0538297,Phani Majumdar,686138
nm4870441,Slavko Spionjak,9333537
nm0199445,Joe Danford,1120733
nm1576537,Avinash Thakur,945006
nm1840070,Zachary Oberzan,1279365
nm5022534,Ronald Unterberger,10239947
nm2492872,Herman Ming Chen,657861
nm0930942,John Williams,584320
nm1922213,Tamilvannan,1346169
nm7340687,Gopalan Manoj,1447007
nm8038182,Srinivas Gavireddy,130859
nm9103160,Sundar Balu,2043228
nm0104197,A.V. Bramble,1431903
nm6400184,Zebulun Dinkins,1021649
nm2371091,Tan Tolga Demirci,583751
nm9987250,Jin-Seup Roh,6465180
nm1108054,Francisco de Paula,13178313
nm3846438,Nicholas Arnold,5379116
nm0474807,Harbance Kumar,1886932
nm3720918,Meshack Enahoro,1645842
nm4654421,Matondo Kiantandu,677685
nm12157849,Kandeepan,2018459
nm4048276,Max E. Barnes Herrlander,1339876
nm0562896,Martin Mayo,12317836
nm4118957,Thomas Veit,8552192
nm9140497,Tom Doerner,10755826
nm0458439,Howard Klausner,180646
nm6212766,Clyde Lewis,7109865
nm0904439,Johanna Vuoksenmaa,325149
nm6906633,Shihab Shaheen,327672
nm5112845,Wei-Han Lai,4454741
nm3459414,Hal Burdick,1203217
nm1323764,Viji P. Nair,3331094
nm6274253,Richard Reade,4192118
nm1359865,Shaun Jefford,835448
nm2557565,Sarmad Sultan Khoosat,273005
nm1618387,Shawn Hunt,606245
nm0891835,Isela Vega,32898
nm0208571,Claude de Givray,4359516
nm1097143,Ba-Hang Lam,10072461
nm3933875,Nur Dolay,6103572
nm2203662,Hussein Hassan Ali,469437
nm4188361,Lloyd Handley,879771
nm0417531,In Hak Jang,1196064
nm6540687,Kate Lavin,941155
nm0154652,Chawla,2517201
nm0611567,Sudhir Mukherjee,868314
nm0202376,John Daumery,9167246
nm0774997,George Schouten,584037
nm4145368,Hernan Caraballo,2175567
nm1477697,Yaniv Berman,2120636
nm6783989,Giuseppe Francesco Maione,6059464
nm0879869,Udom Udomroj,1731971
nm3269598,Alan Gibbs,8582466
nm0487407,Leo Lapaire,6739438
nm1355459,Manan Katohora,917785
nm0106308,Affonso Brazza,1443581
nm3358991,Surinder Rihal,748686
nm0512501,Jon Lindström,1383064
nm4895837,Ben Chiu,983757
nm0694405,Ian Power,230841
nm8709554,Melodie Roehrig,161861
nm0937253,Dan Wlodarczyk,570207
nm8306250,Tzvia LoRusso,6644345
nm7230845,Bikramjeet Bhullar,1255925
nm3583074,David T. Krupicz,1645085
nm5296283,Carter Mays,2080426
nm0079326,Gianfranco Bettetini,12939269
nm7689659,Manos Karystinos,1461721
nm4525151,Horam Kim,10081179
nm0429475,Winston Jones,13188081
nm2967713,Trevor Erickson,11272709
nm0695581,Kolli Pratyagatma,1738428
nm0960294,Claus Ørsted,8579470
nm0127019,Antonio Dyaz,1897421
nm6061448,Danny DeSalvo,6025466
nm2037031,Javier Díez Moro,12047514
nm2991050,Perdell Richardson,174703
nm3061511,Adrian Hume Robinson,283458
nm1925061,Yi-Mu Yang,1601065
nm0352726,William F. Haddock,699717
nm0728335,Jacobo Rispa,180610
nm0823974,Marina Stavenhagen,620128
nm2030810,Shahrukh Mirza,729063
nm6217798,Salvatore Metastasio,1102865
nm0879559,Ferenc Török,229300
nm0057572,George Barris,174217
nm1716141,Patrik Beck,8435742
nm0652305,Suzanne Osten,200358
nm4530177,Leonid Fomin,1661690
nm0679154,Chema de la Peña,641236
nm3750790,Dan Barrios,3358269
nm1015151,Yong-min Lee,1786828
nm0068119,Colin Bell,1522616
nm2239161,Akash Pandey,1430177
nm0898366,Charles Villiers,1244796
nm6575760,Jacob Salvidore,3952403
nm2680707,Dhany Firdaus,1720580
nm0033197,Astolfo Araujo,12594294
nm0130813,John Calvert,559761
nm2477835,Jennica Carmona,8285708
nm0402181,Chih-Yu Hung,4284405
nm0071119,Vedat Örfi Bengü,1833244
nm1837998,Matt Duggan,322299
nm4557740,Nemanja Becanovic,1488765
nm4934587,Johnny Johnson,1146724
nm0786529,Augusto Sevá,5870787
nm7034350,Apurv Bajpai,10929681
nm0603287,Joseph Morder,1975287
nm6146368,Andy Remic,3540526
nm4833695,Andrew Patterson,510479
nm0151524,P. Chandrakumar,382448
nm10455666,Fernando Gardel Filho,11800456
nm4827654,Ericka Marsalis-LaManna,7081166
nm1032295,Esmaeil Riyahi,1138513
nm7641690,Jaishankar Chigurula,8622957
nm3427857,Robert Aldrich,1806651
nm1514500,Emile A. Harvard,425725
nm1048573,Mohamed Tazi,2064617
nm1952435,Nicolas Citton,601737
nm11455209,Mahaveer Shringi,4278161
nm1468843,Kalairani,148548
nm1743418,Elan Gamaker,1003947
nm0591931,Carles Mira,2181582
nm2145013,Daniel J. Pico,220709
nm5264740,Tim Pickett,959236
nm3347165,John Goshorn,365024
nm5267807,Bryan C. Goff,10243280
nm3490472,Gustavo Cervantes,3634327
nm7066534,Milann Ajmera,3804757
nm3828071,Vijayan,6416815
nm0708612,Euripides Ramos,10864586
nm0442232,Nathan Kaufman,7464918
nm6349754,Theodros Teshome,7219873
nm0231988,Sean P. Donahue,177615
nm0640080,Jack O'Connell,426113
nm0044228,Dionísio Azevedo,712370
nm2014560,Amadeu Artasona,2917877
nm0774684,Gunther Scholz,765691
nm4508352,Nahja Noon,1705087
nm2681179,B.Z. Kadaryono,1127172
nm1932723,Chris Staviski,1248767
nm0992509,John de Haas,7157199
nm3628999,Chris Schwab,660252
nm0555609,Franz Marx,541919
nm1190019,Jean-Pierre Lajournade,2102338
nm7127859,Ana Balcázar,7962010
nm6832369,Gurmeet Ram Rahim Singh,158523
nm2680145,Vlad Peters,10381779
nm1509937,N. Ramesh,9897599
nm0053502,Eduardo Barberena,3157707
nm0280534,James A. FitzPatrick,77474
nm1419366,Ivo Lopes Araújo,391034
nm0617960,Flemming Quist Møller,188879
nm0602137,George Moorse,239487
nm2501736,Ben Bachelder,1277896
nm0295082,Georges Friedland,881389
nm2454421,Dario Baldi,903783
nm10094207,Miro Drobný,1081550
nm4563904,Sylvia Toy St. Louis,2308460
nm1011085,Ahmet Fehim,5742245
nm5977822,Tophy Cho,7502370
nm0370009,Ben Hawker,276134
nm0468522,Karel Kovár,2342193
nm7546524,Zahidur Rahim Anjan,825351
nm0546166,Philip Marcus,213332
nm4167459,Hugo Cataldo,1777917
nm2802474,Donny Armstrong,6229474
nm1480634,Tom Beemer,1435790
nm2076084,Alexis Van Hurkman,505861
nm2052209,Marie Ullrich,2035645
nm2247259,Max Almeida,987078
nm0667809,Yury Pavlov,1575855
nm1477715,Berton Pierce,584982
nm6427447,Sanal Kumar Sasidharan,239940
nm5008315,Anthony Marquez,2616789
nm0632970,Ivan Nichev,637091
nm1399118,Marie Scampini,6985535
nm4805852,Anthony Brems,9306231
nm5931025,Sunil Kumar Singh,858763
nm0253033,Ilan Eldad,1179644
nm0487844,Anastasia Lapsui,1309833
nm2577650,Kuo-Hsiao Wu,3206886
nm0117743,Eric Bu,7098347
nm1567038,Sarah Pucill,882560
nm0082914,Maurits Binger,11241871
nm6513746,Chandersen Singh,7287989
nm7700532,Rob Sullivan,8751277
nm4311975,Tomás Bascopé,5100898
nm0643945,Erik Ode,153427
nm4053867,Ronny Carlsson,5529921
nm3190307,Sam Gold,275982
nm1805039,Raja Unnithan,7741694
nm5626331,Paul Arnone,2006214
nm7615326,Schwafi,11080375
nm0656554,Nino Pagot,1178798
nm7036765,Vinod Kumar Singh,866962
nm1912959,Payman Benz,135718
nm2286368,Albert J. Allie,8436078
nm0794827,Kuan-Hsiung Wang,904600
nm3346608,Alexander Stecher,375184
nm5963941,Pasaweepitch Sornakkharapha,1218810
nm0368850,Shane Hatfield,1024874
nm3446711,Khoa Trong Nguyen,1627265
nm3137604,James Sharpe,996206
nm0135269,Loren-Paul Caplin,637145
nm5990475,Mahesh Kathi,11748033
nm0667790,Ivan Pavlov,717579
nm0195655,Corrado D'Errico,473384
nm2274239,Brad Saville,873136
nm0322331,Michie Gleason,664456
nm0109400,Mariola Brillowska,6898026
nm0611242,Amina Muhammad,1668885
nm0671831,Peng Tien,463492
nm4551476,Floris Ramaekers,1947528
nm5773444,Clement Ofoedu,3467006
nm1473195,Justin Hennard,409773
nm3472252,Emmanuel Sapolsky,1930864
nm0008742,Aly Abidy,11905500
nm3685376,Simon Heymans,688018
nm5153898,Breno Baptista,1660597
nm0933318,Donald B. Wilson,845378
nm0638117,Elisabeth Nunziato,162481
nm0613671,Shinji Murayama,694225
nm0589616,Bertram Millhauser,377272
nm3559340,Sarah Reed,5447869
nm0431131,Erven Jourdan,1868230
nm0767846,James Savoca,391573
nm4416761,Robin Plessy,3254878
nm1546298,Scott Goldberg,85775
nm6814696,Oscar Spierenburg,906239
nm5551839,Natu Nimuee,2516812
nm0202531,Balwant Dave,979035
nm0306723,Vladimir Gardin,346468
nm11982396,Lachlan Russell,5332221
nm1834151,Otto Buj,298557
nm0478062,Morten Køhlert,2003403
nm2857730,Christine Whitlock,571705
nm0994324,Yutaka Ikejima,215139
nm0041671,Gabriel Auer,1570819
nm2753244,Tiziana Bosco,674133
nm5044055,Sami Koujan,977350
nm0632560,Vijaya Nirmala,413273
nm0839600,Suresh,2146621
nm9737908,Jason Beck,8476768
nm4111585,Charlotte Madsen,626309
nm3874202,Florian Eidenhammer,4249217
nm1253702,Weiyi Wang,1268918
nm2973010,Justin Hunt,123911
nm5309775,Rainer Cvillink,7810732
nm10431825,Guy Longstreet,889144
nm8422395,Nyo Min Lwin,1000661
nm5033524,Michael O'Halloran,399471
nm6582444,Edwin Gagiano,1079680
nm1462795,Renée Chabria,1303445
nm0178107,J. Gordon Cooper,1577671
nm0533048,Max Mack,753227
nm4411339,Anja Kirschner,1804198
nm1485901,Kailash Bhandari,3345065
nm0386472,Emile Hirsch,1543
nm0950908,Hu Yun,7699273
nm2096347,Aaron Aziz,175797
nm4254672,Rick Jansen,751667
nm2040551,Emily Breer,1275248
nm4923119,Marcus Caballero,3910107
nm5054586,Eddy Kara,1750627
nm3503582,Adam Kirkey,323972
nm5503470,Nick Mendoza,10498596
nm0517461,Norman Loftis,2163140
nm12426285,Mariano Alesso,7350275
nm6078996,Martin Sonntag,984713
nm0655120,Daniel Pace,767493
nm0499606,Michel Patient,740741
nm9650443,Prince John,1210296
nm0412031,Boris Ivanov,3597863
nm1832823,Ernest Dancy,420416
nm0002181,Imanol Arias,96041
nm1952266,William Grammer,5410591
nm1644628,Ramdjan Abdoelrahman,4955600
nm2139344,Jason Morillo,11586484
nm8326715,Davinder Brar,3629250
nm5699429,Cory Rowe,192312
nm9149698,Karthik Venkatesh,1880591
nm2932981,Ryo Shiina,6888160
nm5242726,Joshua Sheik,1063243
nm0897791,Mark Villalobos,1608077
nm0756267,Ramón Saldías,1895020
nm0418438,Bengt Janzon,872157
nm5734649,Matthew Mahler,729433
nm0099276,Férid Boughedir,158120
nm9152636,Bala Sriram,1567188
nm1398502,Madhu M.,12336570
nm7263240,Darryl Ayles,134290
nm0391306,Douglas Holloway,3167698
nm10443639,Sandeep Chaudhary,1251846
nm1460266,Jonas Stolpe,1341590
nm1103122,Richard S. Flink,7611587
nm2131697,Francisco Liberato,6299640
nm7172427,R. Radhakrishnan,1439384
nm5418702,Sharon Kon,9098603
nm0341193,Gary Griffin,512038
nm0373632,Kamal Hefnawi,4334119
nm1644074,Rob Beare,7027285
nm0227725,Alcino Diniz,1785466
nm0650568,Joseph Orr,432124
nm8174444,Navaneeth,623517
nm4488930,John Shade,1966786
nm4730086,Fred Johnson,11624797
nm0519559,Harry Lonsdale,787459
nm0287506,Giovacchino Forzano,479708
nm1228151,Marco Maccaferri,1681520
nm3178106,Frederick Cipoletti,105283
nm2052428,Matt Wise,251939
nm0448094,Jeff Kennedy,511409
nm0044177,Robert Azderball,2946988
nm1159412,Reza Khatibi,9648769
nm10605227,Yosmani Acosta Martinez,11797309
nm8027227,Kevin Egan,3747692
nm12727757,Seo Myoung-Soo,5778013
nm0182465,Hellmuth Costard,1443310
nm0087281,José María Blanco,514168
nm1289733,Drew Hancock,103383
nm6727172,Michael G. Barrett,4724085
nm0401863,Oliver Hummell,6381820
nm6800033,Oscar Hincapie Mahecha,5468720
nm0028998,Michel Andrieu,1636290
nm1548025,Dharmasiri Bandaranayake,866893
nm0003910,Travis Fine,19593
nm5694953,Pyotr Marusik,8546520
nm3876286,Jagbir Dahiya,559038
nm6366226,McKenzie Woodward,9055237
nm0774509,Annabel Schofield,50336
nm0673754,Lester James Peries,232018
nm0332829,William Gove,8985677
nm5387161,Paul I. Clear,3013913
nm12274523,Koshu Hayakawa,11901255
nm9773608,Wilson Vang,2352474
nm4306594,Johnny Mahinay,10950593
nm12546117,Kashyapeya Aich,2631389
nm0783889,John Semper,228543
nm5949733,Richy Ivy,12967951
nm2869431,Kedar Prabhakar Gaekwad,305101
nm1213539,Adam Minarovich,66670
nm10727238,Steven A. Johnson,11478802
nm0201862,József Daróczy,8173382
nm0881355,Hannelore Unterberg,1293000
nm8951161,Xi Jin,7190446
nm12275594,Kanjo Takasa,6714808
nm7240927,Zhong Yue Lei,4571600
nm0845157,Raúl Marchand Sánchez,313002
nm0230701,Karel Doing,1662085
nm0816559,Carola Spadoni,7312369
nm0066074,Rajinder Singh Bedi,294929
nm1022234,Guy Sprung,146486
nm13670754,Sukankan Roy,9870433
nm0937891,Nick Wolf,1726770
nm12281677,Kumar,6078004
nm1234549,Renato Tapajós,7639603
nm8241118,Anu Ram,8818802
nm7974060,K. Ramnarayan,823527
nm2762517,Joshua Russell,294589
nm1046545,Claudio Remedi,5259066
nm0288616,Frank Powell,308999
nm12480422,Ivan Narez,10224580
nm0875488,Takefumi Tsutsui,2090324
nm4558778,Morgan Nichols,959203
nm6533886,Shahzad Ghufoor,7576388
nm2975384,Dan Falzone,3264679
nm3562991,James Pronath,1141356
nm0219832,Jack Denton,13022977
nm0308526,Guglielmo Garroni,1897415
nm5575107,Selva,1268607
nm3810450,Anthony Cook,7253942
nm11923408,Rob Sullivan,8004148
nm4174428,Ivan Peric,335074
nm2828911,Yaron Kaftori,1469139
nm0100525,Nouri Bouzid,491584
nm1097956,Assane Kouyaté,1007711
nm6731614,Diana Galimzyanova,563457
nm1519332,Deric Olsen,1177678
nm0405622,Richard Häussler,476680
nm5921320,Udara Palliyaguruge,1220038
nm0223493,M.I. Dharamsey,423324
nm1418626,Erik Hammen,2630198
nm7044953,Tiago Venâncio,11271291
nm5191370,Frank Ladner,942387
nm0737367,Daniel Rogosin,1167623
nm1038891,Salil Sen,1350561
nm0901712,Reinaldo Volpato,9657699
nm1057513,Jaime Meyers,491432
nm3224548,Shane Taraschke,215376
nm8434402,William Hunt,1667678
nm3169111,Francisco Rodríguez Fernández,1311610
nm3938297,Angie Bojtler,1295473
nm0068718,Steve Bellamy,815327
nm1176820,Stephanie Vlahos,9978372
nm0523576,Jaime L. Lozano,10759858
nm0880085,Alain Ughetto,94776
nm3571021,Oded Raz,514854
nm2602059,Hiroshi Nakajima,3112165
nm0188547,Alecu Croitoru,10009631
nm3677177,Andrea Tomaselli,1448710
nm2407057,Jack Niedenthal,860208
nm0286319,Michael Forlong,1261036
nm1615062,Fabrice Benchaouche,5315221
nm2007286,Jeff West Jr.,6942483
nm4678158,Hala Elkoussy,1247493
nm1503441,Rodrigo Rey Rosa,898572
nm0804607,Roar Skolmen,236561
nm3832292,Masaaki Taniguchi,1442925
nm3085114,Chung-Hsiao Kao,11137360
nm4865072,Marco Reekers,4507161
nm4167352,Matt Storc,1079139
nm4340553,Marcel Mandu,4520918
nm1103314,Eric Delgado,1186055
nm6946308,Ian White,193646
nm0512754,Yun Ling,2139524
nm0642271,Pat O'Neill,564331
nm2518732,Kranti Kanadé,587776
nm4464718,Jon Santiago,1992053
nm0398849,Tien-Yung Hsu,969816
nm0244870,Guru Dutt,47378
nm7407449,Egoitz Rodriguez,11081412
nm6784148,John Marco Lopez,1850897
nm5982278,Saijai Pimthong,5327772
nm0350574,Imre Gyöngyössy,799977
nm10823161,Sreenivass Redde,426743
nm0595586,Robbie Moffat,172431
nm6260547,Ben Oliver,1377598
nm4102298,Tim Buel,353883
nm7188668,John Johnson,8411669
nm1287068,Kioumars Derambakhsh,1510608
nm2082055,Jack Morrison,1755173
nm2814577,Tonchy Antezana,1005772
nm7696566,John R. Duncan,8252429
nm1526986,Alfredo Ureta,1929293
nm0755418,Masahisa Sadanaga,686997
nm0515857,Alfredo Llorente,11261957
nm0464726,Kiyoshi Komori,682982
nm0338496,David Greenberg,1485759
nm0228597,Adriaan Ditvoorst,399866
nm8322165,Jaze Bordeaux,64046
nm5981051,Olivia Carmel,1450823
nm0684521,Gordon Pinsent,21906
nm0069181,Enzo Bellomo,1506492
nm1680286,Inaam Mohamed Ali,1283935
nm6036047,Ethan Clerc,1583182
nm0582378,Sombat Metanee,640335
nm6110022,Nico Di Lalla,9050262
nm1854769,Devin E. Haqq,222071
nm0317592,H.R. Giger,44462
nm1595247,René Bo Hansen,1969637
nm2514851,Jack Everitt,330372
nm4177351,Nony Geffen,955405
nm3405322,Daniel Redenbach,235188
nm6000149,Anthony de Lioncourt,1670715
nm0052619,Zhifang Bao,6597784
nm0890159,Dante Varona,265381
nm0092563,Patrick Bokanowski,445807
nm0206911,Guilherme de Almeida Prado,660105
nm2929125,Rosauro Adorable,6051652
nm0689788,John Polonia,202260
nm5696161,Lora Campbell,536955
nm6731170,Olivia Adams,2069670
nm6508760,Daphne Bonner,1814878
nm3827190,Vijay Pal,1945245
nm0066587,Mike Lee Beesley,2430783
nm3408688,Miri Stone,9660491
nm1121531,Scott Gordon,716205
nm5430384,Josué Ramos,1651659
nm1190419,Norbert Moutier,356476
nm2470021,Anthony Grippa,3446014
nm0117987,Charles Buchanan,13141775
nm0482735,Ibrahim Lama,8701872
nm0671834,Peng-Yi Chang,834870
nm5625357,Jesse Stanley,5663190
nm0239628,Mikhail Dubson,11182435
nm5664987,Kaviraj,12249279
nm4163413,Vick Wright,8708152
nm4257860,Cara Phillips,1854590
nm5656838,Johnny Buell,577332
nm2343904,Jean Boué,1145533
nm7060670,Brett Divine,11406188
nm3929733,Mike Noel,1182090
nm8489093,Sft Remruata,2952468
nm6312545,Indika Ferdinando,6345494
nm2088843,Vassilis Katsikis,962439
nm4556092,Amanda Peck,5454136
nm3469403,Ty Rauber,4733451
nm11572762,Maddalena Kingsley,618147
nm8960277,Junpeng Huang,1954469
