Column1;ID;Budget_dollards
871;51612; 50 000 000,0   
3141;144405; 50 000 000,0   
3505;175244; 50 000 000,0   
4831;201517; 50 000 000,0   
6060;226509; 50 000 000,0   
6942;237796; 50 000 000,0   
7046;239630; 50 000 000,0   
6766;235236; 49 954 866,0   
2718;136702; 49 900 000,0   
7137;240944; 49 619 118,0   
4487;194660; 49 261 830,0   
296;28948; 49 000 000,0   
317;29027; 49 000 000,0   
4182;189702; 49 000 000,0   
58;20498; 48 000 000,0   
136;27443; 48 000 000,0   
141;27549; 48 000 000,0   
359;29202; 48 000 000,0   
570;41325; 48 000 000,0   
592;42552; 48 000 000,0   
2096;126871; 48 000 000,0   
2554;134501; 48 000 000,0   
5331;214007; 48 000 000,0   
580;41715; 47 000 000,0   
617;43943; 47 000 000,0   
2293;130128; 47 000 000,0   
198;28501; 46 000 000,0   
350;29168; 46 000 000,0   
409;29943; 46 000 000,0   
428;32704; 46 000 000,0   
3779;180887; 46 000 000,0   
3980;185086; 45 896 492,0   
3971;184989; 45 387 887,0   
18;10862; 45 000 000,0   
98;26861; 45 000 000,0   
153;27791; 45 000 000,0   
250;28772; 45 000 000,0   
282;28914; 45 000 000,0   
365;29232; 45 000 000,0   
439;33900; 45 000 000,0   
564;41244; 45 000 000,0   
797;48875; 45 000 000,0   
857;51386; 45 000 000,0   
901;52500; 45 000 000,0   
948;53579; 45 000 000,0   
1232;58083; 45 000 000,0   
1291;59012; 45 000 000,0   
1390;60285; 45 000 000,0   
1538;108517; 45 000 000,0   
1805;112057; 45 000 000,0   
1830;114522; 45 000 000,0   
1957;122971; 45 000 000,0   
2040;125833; 45 000 000,0   
2071;126372; 45 000 000,0   
2170;128251; 45 000 000,0   
2245;129331; 45 000 000,0   
2442;132406; 45 000 000,0   
2500;133719; 45 000 000,0   
3073;142911; 45 000 000,0   
3165;144809; 45 000 000,0   
3248;146273; 45 000 000,0   
3517;175593; 45 000 000,0   
3653;178686; 45 000 000,0   
3727;180179; 45 000 000,0   
5463;217490; 45 000 000,0   
6424;230149; 45 000 000,0   
6727;234725; 45 000 000,0   
6862;236674; 45 000 000,0   
6879;236998; 45 000 000,0   
7423;245271; 45 000 000,0   
8832;264578; 45 000 000,0   
9879;282299; 45 000 000,0   
10026;286208; 45 000 000,0   
10476;297253; 45 000 000,0   
824;49935; 45 000 000,0   
1016;54484; 45 000 000,0   
2529;134179; 45 000 000,0   
3807;181541; 45 000 000,0   
4892;203397; 45 000 000,0   
5452;217029; 45 000 000,0   
4219;190267; 44 500 000,0   
2337;130604; 44 277 350,0   
3187;145329; 44 000 000,0   
6589;232013; 44 000 000,0   
5570;219994; 44 000 000,0   
5976;225571; 44 000 000,0   
475;35106; 43 200 000,0   
7626;248291; 43 133 089,0   
105;26884; 43 000 000,0   
343;29146; 43 000 000,0   
891;52315; 43 000 000,0   
980;53933; 43 000 000,0   
1075;56029; 43 000 000,0   
5094;207813; 43 000 000,0   
10281;292448; 43 000 000,0   
6168;227551; 43 000 000,0   
50;20287; 42 000 000,0   
172;28363; 42 000 000,0   
352;29175; 42 000 000,0   
499;35966; 42 000 000,0   
822;49775; 42 000 000,0   
1029;54679; 42 000 000,0   
1967;123259; 42 000 000,0   
2456;132791; 42 000 000,0   
3355;170918; 42 000 000,0   
3991;185293; 42 000 000,0   
4814;201381; 42 000 000,0   
5893;224370; 42 000 000,0   
8270;257034; 42 000 000,0   
1296;59090; 42 000 000,0   
556;41011; 41 000 000,0   
3663;178901; 41 000 000,0   
4309;191856; 40 600 000,0   
65;22092; 40 000 000,0   
226;28628; 40 000 000,0   
275;28875; 40 000 000,0   
299;28958; 40 000 000,0   
324;29065; 40 000 000,0   
345;29156; 40 000 000,0   
440;33904; 40 000 000,0   
459;34512; 40 000 000,0   
628;44422; 40 000 000,0   
631;44445; 40 000 000,0   
644;44903; 40 000 000,0   
842;50709; 40 000 000,0   
874;51623; 40 000 000,0   
985;54021; 40 000 000,0   
1081;56067; 40 000 000,0   
1087;56264; 40 000 000,0   
1101;56718; 40 000 000,0   
1210;57887; 40 000 000,0   
1239;58160; 40 000 000,0   
1321;59315; 40 000 000,0   
1323;59351; 40 000 000,0   
1373;60049; 40 000 000,0   
1473;61512; 40 000 000,0   
1494;61676; 40 000 000,0   
1579;108998; 40 000 000,0   
1659;110051; 40 000 000,0   
1737;111083; 40 000 000,0   
1851;114976; 40 000 000,0   
1965;123255; 40 000 000,0   
2000;124884; 40 000 000,0   
2001;124895; 40 000 000,0   
2136;127742; 40 000 000,0   
2336;130593; 40 000 000,0   
2365;131015; 40 000 000,0   
2383;131378; 40 000 000,0   
2401;131841; 40 000 000,0   
2412;131923; 40 000 000,0   
2434;132302; 40 000 000,0   
2449;132647; 40 000 000,0   
2453;132767; 40 000 000,0   
2476;133359; 40 000 000,0   
2538;134213; 40 000 000,0   
2650;135821; 40 000 000,0   
2787;138196; 40 000 000,0   
2887;139382; 40 000 000,0   
2912;139969; 40 000 000,0   
2957;140603; 40 000 000,0   
2998;141502; 40 000 000,0   
3077;142987; 40 000 000,0   
3251;146328; 40 000 000,0   
3305;147912; 40 000 000,0   
3420;173053; 40 000 000,0   
3733;180314; 40 000 000,0   
3790;181098; 40 000 000,0   
3825;182013; 40 000 000,0   
3914;183494; 40 000 000,0   
3979;185082; 40 000 000,0   
3993;185311; 40 000 000,0   
4240;190617; 40 000 000,0   
4423;193444; 40 000 000,0   
4491;194779; 40 000 000,0   
4588;196253; 40 000 000,0   
4833;201568; 40 000 000,0   
4984;205321; 40 000 000,0   
4985;205330; 40 000 000,0   
5107;208104; 40 000 000,0   
5374;215135; 40 000 000,0   
5398;215685; 40 000 000,0   
5417;216426; 40 000 000,0   
6350;229359; 40 000 000,0   
6537;231573; 40 000 000,0   
6596;232128; 40 000 000,0   
7223;242201; 40 000 000,0   
7243;242600; 40 000 000,0   
8072;254718; 40 000 000,0   
8165;255726; 40 000 000,0   
8328;257754; 40 000 000,0   
9724;279664; 40 000 000,0   
10123;288451; 40 000 000,0   
557;41110; 40 000 000,0   
1007;54334; 40 000 000,0   
1603;109300; 40 000 000,0   
1919;120576; 40 000 000,0   
1985;124258; 40 000 000,0   
2220;129019; 40 000 000,0   
3001;141529; 40 000 000,0   
4048;186452; 40 000 000,0   
4061;186903; 40 000 000,0   
4434;193517; 40 000 000,0   
4989;205450; 40 000 000,0   
5395;215648; 40 000 000,0   
5788;222796; 40 000 000,0   
7868;251903; 40 000 000,0   
9023;267546; 40 000 000,0   
6791;235582; 39 208 480,0   
1972;123530; 39 200 000,0   
1820;112274; 39 015 018,0   
355;29189; 39 000 000,0   
1215;57920; 39 000 000,0   
1458;61320; 39 000 000,0   
1478;61578; 39 000 000,0   
2451;132661; 39 000 000,0   
5932;224929; 39 000 000,0   
7422;245241; 39 000 000,0   
527;39128; 39 000 000,0   
826;50136; 39 000 000,0   
240;28712; 38 988 000,0   
7785;250627; 38 598 294,0   
7784;250627; 38 598 227,0   
10294;292719; 38 112 140,0   
54;20391; 38 000 000,0   
86;26825; 38 000 000,0   
306;28999; 38 000 000,0   
344;29150; 38 000 000,0   
351;29173; 38 000 000,0   
462;34557; 38 000 000,0   
791;48640; 38 000 000,0   
1341;59641; 38 000 000,0   
2285;129955; 38 000 000,0   
2334;130541; 38 000 000,0   
2450;132658; 38 000 000,0   
3179;145213; 38 000 000,0   
3306;147914; 38 000 000,0   
3370;171577; 38 000 000,0   
3624;178185; 38 000 000,0   
3852;182645; 38 000 000,0   
4302;191695; 38 000 000,0   
4526;195370; 38 000 000,0   
4960;204646; 38 000 000,0   
9374;273411; 38 000 000,0   
5933;224944; 38 000 000,0   
1320;59308; 37 800 000,0   
2358;130960; 37 500 000,0   
688;46340; 37 000 000,0   
1014;54456; 37 000 000,0   
1514;82376; 37 000 000,0   
1954;122744; 37 000 000,0   
2134;127737; 37 000 000,0   
2382;131377; 37 000 000,0   
2391;131693; 37 000 000,0   
3640;178482; 37 000 000,0   
3952;184342; 37 000 000,0   
4424;193459; 37 000 000,0   
452;34207; 36 381 186,0   
197;28494; 36 000 000,0   
283;28915; 36 000 000,0   
3000;141509; 36 000 000,0   
3572;177205; 36 000 000,0   
5909;224595; 36 000 000,0   
6971;238310; 36 000 000,0   
3381;171829; 36 000 000,0   
6322;228897; 35 771 820,0   
6291;228541; 35 640 000,0   
102;26871; 35 000 000,0   
112;27049; 35 000 000,0   
123;27416; 35 000 000,0   
171;28359; 35 000 000,0   
267;28835; 35 000 000,0   
349;29167; 35 000 000,0   
386;29296; 35 000 000,0   
396;29345; 35 000 000,0   
423;32547; 35 000 000,0   
451;34197; 35 000 000,0   
593;42726; 35 000 000,0   
683;46113; 35 000 000,0   
712;47016; 35 000 000,0   
755;47911; 35 000 000,0   
762;48085; 35 000 000,0   
807;49145; 35 000 000,0   
949;53619; 35 000 000,0   
1080;56066; 35 000 000,0   
1089;56284; 35 000 000,0   
1174;57555; 35 000 000,0   
1196;57737; 35 000 000,0   
1265;58472; 35 000 000,0   
1463;61445; 35 000 000,0   
1730;110891; 35 000 000,0   
1741;111126; 35 000 000,0   
1746;111192; 35 000 000,0   
1758;111406; 35 000 000,0   
1823;112348; 35 000 000,0   
1947;122304; 35 000 000,0   
1956;122877; 35 000 000,0   
1991;124375; 35 000 000,0   
1999;124755; 35 000 000,0   
2016;125199; 35 000 000,0   
2038;125727; 35 000 000,0   
2067;126288; 35 000 000,0   
2122;127486; 35 000 000,0   
2231;129226; 35 000 000,0   
2385;131394; 35 000 000,0   
2445;132426; 35 000 000,0   
2446;132622; 35 000 000,0   
2514;133955; 35 000 000,0   
2785;138189; 35 000 000,0   
2959;140620; 35 000 000,0   
3014;141699; 35 000 000,0   
3071;142870; 35 000 000,0   
3307;147916; 35 000 000,0   
3331;170004; 35 000 000,0   
3623;178184; 35 000 000,0   
3662;178870; 35 000 000,0   
3912;183477; 35 000 000,0   
3976;185050; 35 000 000,0   
4038;186320; 35 000 000,0   
4157;189379; 35 000 000,0   
4265;190969; 35 000 000,0   
4310;191866; 35 000 000,0   
4412;193283; 35 000 000,0   
4604;196512; 35 000 000,0   
4630;196847; 35 000 000,0   
4963;204700; 35 000 000,0   
4970;204833; 35 000 000,0   
5010;206217; 35 000 000,0   
5810;222968; 35 000 000,0   
5949;225176; 35 000 000,0   
6101;226887; 35 000 000,0   
6508;231207; 35 000 000,0   
6780;235408; 35 000 000,0   
7153;241153; 35 000 000,0   
7360;244507; 35 000 000,0   
7534;247007; 35 000 000,0   
9925;283915; 35 000 000,0   
10227;291027; 35 000 000,0   
10282;292500; 35 000 000,0   
10576;300624; 35 000 000,0   
2203;128851; 35 000 000,0   
3945;184152; 35 000 000,0   
4932;204100; 35 000 000,0   
5989;225719; 35 000 000,0   
6980;238417; 35 000 000,0   
1156;57421; 34 560 000,0   
10249;291677; 34 542 754,0   
60;20537; 34 200 000,0   
9826;281261; 34 117 969,0   
1486;61615; 34 000 000,0   
2115;127194; 34 000 000,0   
4116;188550; 34 000 000,0   
5536;219041; 34 000 000,0   
5666;221282; 34 000 000,0   
6452;230453; 34 000 000,0   
2519;134061; 33 746 304,0   
23;12958; 33 500 000,0   
3434;173271; 33 500 000,0   
1450;61262; 33 020 000,0   
271;28846; 33 000 000,0   
431;33339; 33 000 000,0   
768;48222; 33 000 000,0   
872;51618; 33 000 000,0   
895;52410; 33 000 000,0   
1375;60077; 33 000 000,0   
2513;133946; 33 000 000,0   
2592;135063; 33 000 000,0   
4074;187274; 33 000 000,0   
4448;193802; 33 000 000,0   
4505;194970; 33 000 000,0   
4763;199842; 33 000 000,0   
6718;234427; 33 000 000,0   
7617;248219; 33 000 000,0   
9460;274205; 33 000 000,0   
964;53755; 32 880 591,0   
1783;111724; 32 832 000,0   
2517;134003; 32 764 784,0   
7856;251710; 32 712 950,0   
3732;180286; 32 500 000,0   
672;45649; 32 400 000,0   
742;47703; 32 400 000,0   
918;52852; 32 400 000,0   
1361;59918; 32 400 000,0   
4066;187191; 32 400 000,0   
7366;244560; 32 400 000,0   
6978;238378; 32 400 000,0   
1874;117247; 32 241 649,0   
130;27434; 32 000 000,0   
236;28685; 32 000 000,0   
434;33465; 32 000 000,0   
669;45634; 32 000 000,0   
1070;55982; 32 000 000,0   
1201;57826; 32 000 000,0   
2091;126664; 32 000 000,0   
2173;128312; 32 000 000,0   
2204;128852; 32 000 000,0   
2260;129518; 32 000 000,0   
2431;132244; 32 000 000,0   
2474;133340; 32 000 000,0   
2741;137289; 32 000 000,0   
2917;140127; 32 000 000,0   
3170;145107; 32 000 000,0   
3504;175053; 32 000 000,0   
8058;254451; 32 000 000,0   
8815;264394; 32 000 000,0   
1128;57125; 32 000 000,0   
3534;176279; 32 000 000,0   
6228;228114; 32 000 000,0   
1633;109636; 31 927 276,0   
4245;190768; 31 822 402,0   
1673;110222; 31 750 000,0   
115;27061; 31 500 000,0   
6372;229765; 31 500 000,0   
725;47263; 31 000 000,0   
873;51621; 31 000 000,0   
3454;173719; 31 000 000,0   
4397;193101; 31 000 000,0   
4529;195432; 31 000 000,0   
2511;133917; 31 000 000,0   
6934;237734; 30 024 000,0   
42;19280; 30 000 000,0   
103;26880; 30 000 000,0   
116;27062; 30 000 000,0   
138;27445; 30 000 000,0   
183;28418; 30 000 000,0   
184;28420; 30 000 000,0   
206;28531; 30 000 000,0   
263;28824; 30 000 000,0   
322;29063; 30 000 000,0   
379;29279; 30 000 000,0   
426;32678; 30 000 000,0   
487;35366; 30 000 000,0   
561;41236; 30 000 000,0   
728;47326; 30 000 000,0   
786;48412; 30 000 000,0   
840;50684; 30 000 000,0   
853;51230; 30 000 000,0   
915;52722; 30 000 000,0   
921;52878; 30 000 000,0   
972;53829; 30 000 000,0   
979;53890; 30 000 000,0   
996;54204; 30 000 000,0   
1031;54682; 30 000 000,0   
1069;55907; 30 000 000,0   
1084;56147; 30 000 000,0   
1098;56714; 30 000 000,0   
1129;57127; 30 000 000,0   
1251;58225; 30 000 000,0   
1305;59129; 30 000 000,0   
1331;59564; 30 000 000,0   
1332;59573; 30 000 000,0   
1481;61590; 30 000 000,0   
1558;108750; 30 000 000,0   
1576;108978; 30 000 000,0   
1645;109738; 30 000 000,0   
1655;109845; 30 000 000,0   
1732;110958; 30 000 000,0   
1753;111285; 30 000 000,0   
1787;111748; 30 000 000,0   
1854;115070; 30 000 000,0   
1860;115469; 30 000 000,0   
1902;119409; 30 000 000,0   
1915;120233; 30 000 000,0   
1940;122066; 30 000 000,0   
1987;124309; 30 000 000,0   
2014;125174; 30 000 000,0   
2106;126907; 30 000 000,0   
2113;127189; 30 000 000,0   
2165;128170; 30 000 000,0   
2276;129820; 30 000 000,0   
2314;130304; 30 000 000,0   
2344;130738; 30 000 000,0   
2362;130996; 30 000 000,0   
2393;131723; 30 000 000,0   
2411;131886; 30 000 000,0   
2415;131958; 30 000 000,0   
2467;133173; 30 000 000,0   
2475;133358; 30 000 000,0   
2503;133730; 30 000 000,0   
2555;134514; 30 000 000,0   
2560;134544; 30 000 000,0   
2647;135813; 30 000 000,0   
2715;136571; 30 000 000,0   
2776;137973; 30 000 000,0   
2834;138730; 30 000 000,0   
2875;139291; 30 000 000,0   
2913;140000; 30 000 000,0   
2937;140421; 30 000 000,0   
2947;140489; 30 000 000,0   
3078;143026; 30 000 000,0   
3126;144180; 30 000 000,0   
3291;147087; 30 000 000,0   
3327;169916; 30 000 000,0   
3356;170958; 30 000 000,0   
3512;175478; 30 000 000,0   
