,ID,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,distrib_1,distrib_2,distrib_3,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards
4812,201221,Ginger & Rosa,Elle Fanning, Alice Englert, Christina Hendricks, Alessandro Nivola,Sally Potter,,,Sally Potter,,,Eurozoom,,,Drame,,,,,,,Grande-Bretagne,29.0,5.0,2013.0,2.0,3.3,90.0,108.0,1012973.0
4813,201225,L'Art de la fugue,Laurent Lafitte, Agnès Jaoui, Benjamin Biolay, Nicolas Bedos,Brice Cauvin,,,Brice Cauvin, Raphaëlle Desplechin, Stephen McCauley,KMBO,,,Comédie dramatique,,,,,,,France,4.0,3.0,2015.0,2.0,2.7,100.0,53388.0,2946911.0
4814,201234,Linhas de Wellington,Nuno Lopes, Soraia Chaves, Marisa Paredes, John Malkovich,Valeria Sarmiento,,,Carlos Saboga,,,Alfama Films,,,Historique, Guerre,,,,,,France,21.0,11.0,2012.0,2.0,3.8,151.0,15803.0,5184000.0
4815,201317,Kauwboy,Rick Lens, Loek Peters, Cahit Ölmez, Susan Radder,Boudewijn Koole,,,Boudewijn Koole, Jolein Laarman,,Les Films du Préau,,,Drame,,,,,,,Pays-Bas,21.0,11.0,2012.0,2.0,3.8,81.0,2132.0,41224.0
4816,201319,Lotte Ja Kuukivi Saladus,,,,,Heiki Ernits, Janno Pöldma,,Heiki Ernits, Andrus Kivirähk, Janno Pöldma,Gebeka Films,,,Animation,,,,,,,Estonie,12.0,2.0,2014.0,2.0,3.0,75.0,3225.0,533442.0
4817,201358,Les Reines du ring,Marilou Berry, Nathalie Baye, André Dussollier, Audrey Fleurot,Jean-Marc Rudnicki,,,Manon Dillys, Hélène Le Gal, Marie Pavlenko,Warner Bros. France,,,Comédie,,,,,,,France,3.0,7.0,2013.0,2.0,2.6,101.0,150739.0,1656743.0
4818,201381,Horrible Bosses 2,Jason Bateman, Charlie Day, Jason Sudeikis, Jennifer Aniston,Sean Anders,,,Sean Anders, John Morris (IV), Jonathan Goldstein (XII),Warner Bros. France,,,Comédie,,,,,,,U.S.A.,24.0,12.0,2014.0,2.0,2.3,108.0,151232.0,42000000.0
4819,201386,Des Lendemains qui chantent,Pio Marmaï, Laetitia Casta, Ramzy Bedia, Gaspard Proust,Nicolas Castro,,,Nicolas Castro,,,UGC Distribution,,,Comédie,,,,,,,France,20.0,8.0,2014.0,2.0,3.1,94.0,54446.0,334515.0
4820,201420,Piazza Fontana,Valerio Mastandrea, Pierfrancesco Favino, Michela Cescon, Giorgio Colangeli,Marco Tullio Giordana,,,Marco Tullio Giordana, Sandro Petraglia, Stefano Rulli,Bellissima Films,,,Thriller,,,,,,,Italie,28.0,11.0,2012.0,2.0,3.4,120.0,10746.0,9500000.0
4821,201422,Gli Equilibristi,Valerio Mastandrea, Barbora Bobulova, Rosabell Laurenti Sellers, Grazia Schiavo,Ivano De Matteo,,,Valentina Ferlan, Ivano De Matteo, Valentina Ferlan,Bellissima Films,,,Drame,,,,,,,Italie,27.0,2.0,2013.0,2.0,3.0,107.0,8632.0,437143.0
4822,201423,A.C.A.B.: All Cops Are Bastards,Pierfrancesco Favino, Filippo Nigro, Marco Giallini, Andrea Sartoretti,Stefano Sollima,,,Daniele Cesarano, Barbara Petronio, Leonardo Valenti,Bellissima Films,,,Action, Policier, Drame,,,,,Italie,18.0,7.0,2012.0,2.0,3.0,112.0,6623.0,5000000.0
4823,201424,È stato il figlio,Toni Servillo, Giselda Volodi, Fabrizio Falco, Aurora Quattrocchi,Daniele Cipri,,,Daniele Cipri, Massimo Gaudioso, Roberto Alajmo,Bellissima Films,,,Comédie,,,,,,,Italie,2.0,1.0,2013.0,2.0,3.0,90.0,4734.0,2268000.0
4824,201425,Cha Cha Cha,Luca Argentero, Eva Herzigova, Claudio Amendola, Pippo Delbono,Marco Risi,,,Marco Risi, Andrea Purgatori, Jim Carrington,Bellissima Films,,,Policier, Thriller,,,,,,Italie,7.0,8.0,2013.0,2.0,2.3,95.0,3721.0,
4825,201429,Maleficent,Angelina Jolie, Elle Fanning, Sharlto Copley, Sam Riley,Robert Stromberg,,,Linda Woolverton, John Lee Hancock,,The Walt Disney Company France,,,Aventure, Fantastique,,,,,,U.S.A.,28.0,5.0,2014.0,2.0,3.6,97.0,627607.0,180000000.0
4826,201434,The Monuments Men,George Clooney, Matt Damon, Bill Murray, Cate Blanchett,George Clooney,,,George Clooney, Grant Heslov, Robert M. Edsel,Twentieth Century Fox France,,,Aventure, Historique, Guerre,,,,,U.S.A.,12.0,3.0,2014.0,2.0,2.2,118.0,687930.0,70000000.0
4827,201435,Electrick Children,Julia Garner, Rory Culkin, Liam Aiken, Bill Sage,Rebecca Thomas (V),,,Rebecca Thomas (V),,,Bac Films,,,Comédie dramatique,,,,,,,U.S.A.,26.0,6.0,2013.0,2.0,2.6,93.0,3925.0,137126.0
4828,201443,30 Beats,Ingeborga Dapkunaite, Jason Day, Vahina Giocante, Paz de la Huerta,Alexis Lloyd,,,Alexis Lloyd,,,Studio 37 , Latitude 49,,Comédie, Romance,,,,,,U.S.A.,21.0,3.0,2012.0,2.0,1.9,88.0,1553.0,1000000.0
4829,201449,Orchim LeRega,Gurt Bentvich, Elya Inbar, Tzahi Grad, Salit Achimiriam,Maya Kenig,,,Maya Kenig, Dana Dimant,,Solaris Distribution,,,Comédie dramatique,,,,,,,Israël,12.0,6.0,2013.0,2.0,3.6,86.0,1650.0,
4830,201452,The Search,Bérénice Bejo, Annette Bening, Maxim Emelianov, Abdul Khalim Mamutsiev,Michel Hazanavicius,,,Michel Hazanavicius,,,Warner Bros. France,,,Drame, Guerre,,,,,,France,26.0,11.0,2014.0,2.0,2.9,129.0,53211.0,22000000.0
4831,201454,Cherchez Hortense,Jean-Pierre Bacri, Kristin Scott Thomas, Isabelle Carré, Marin Orcand Tourres,Pascal Bonitzer,,,Pascal Bonitzer, Agnès De Sacy, Pascal Bonitzer,Le Pacte,,,Comédie,,,,,,,France,5.0,9.0,2012.0,2.0,3.5,100.0,173443.0,3465020.0
4832,201455,Au bout du conte,Agnès Jaoui, Jean-Pierre Bacri, Agathe Bonitzer, Arthur Dupont,Agnès Jaoui,,,Agnès Jaoui, Jean-Pierre Bacri,,Memento Distribution,,,Comédie,,,,,,,France,6.0,3.0,2013.0,2.0,3.5,112.0,369847.0,8640000.0
4833,201460,Chercher le garçon,Sophie Cattani, Moussa Maaskri, Gérard Dubouche, Aurélie Vaneck,Dorothée Sebbagh,,,Dorothée Sebbagh,,,Shellac,,,Comédie, Romance,,,,,,France,9.0,5.0,2012.0,2.0,3.5,70.0,10617.0,
4834,201484,Grace of Monaco,Nicole Kidman, Tim Roth, Frank Langella, Paz Vega,Olivier Dahan,,,Arash Amel,,,Gaumont Distribution,,,Biopic, Drame,,,,,,France,14.0,5.0,2014.0,2.0,2.5,102.0,152404.0,30000000.0
4835,201517,Into The Woods,Meryl Streep, James Corden, Emily Blunt, Anna Kendrick,Rob Marshall,,,James Lapine, Stephen Sondheim, James Lapine,The Walt Disney Company France,,,Aventure, Fantastique, Comédie musicale,,,,,U.S.A.,28.0,1.0,2015.0,2.0,2.9,125.0,2314.0,50000000.0
4836,201563,Au Prochain Printemps,,,,,Luc Leclerc du Sablon,,,Luc Leclerc du Sablon,,,NiZ !,,,Documentaire,,,,,,,France,28.0,3.0,2012.0,2.0,3.3,98.0,279.0,
4837,201568,Jersey Boys,Christopher Walken, John Lloyd Young, Vincent Piazza, Erich Bergen,Clint Eastwood,,,Rick Elice, Marshall Brickman,,Warner Bros. France,,,Biopic, Musical,,,,,,U.S.A.,18.0,6.0,2014.0,2.0,3.6,134.0,71092.0,40000000.0
4838,201599,Abus de faiblesse,Isabelle Huppert, Kool Shen, Laurence Ursino, Christophe Sermet,Catherine Breillat,,,Catherine Breillat, Catherine Breillat,,Rezo Films,,,Drame,,,,,,,France,12.0,2.0,2014.0,2.0,3.1,105.0,17386.0,31611.0
4839,201630,Kuma,Begüm Akkaya, Vedat Erincin, Nihal Koldaş, Murathan Muslu,Umut Dağ,,,Umut Dağ, Petra Ladinigg,,KMBO,,,Drame,,,,,,,Autriche,6.0,6.0,2012.0,2.0,3.3,93.0,18407.0,217438.0
4840,201635,L'âge atomique,Elliott Paquet, Dominik Wojcik, Niels Schneider, Mathilde Bisson,Héléna Klotz,,,Héléna Klotz, Elisabeth Perceval,,NiZ !,,,Drame,,,,,,,France,28.0,11.0,2012.0,2.0,3.4,68.0,1355.0,
4841,201653,The Purge,Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane,James DeMonaco,,,James DeMonaco,,,Universal Pictures International France,,,Epouvante-horreur, Thriller,,,,,,U.S.A.,7.0,8.0,2013.0,2.0,2.5,86.0,194147.0,3000000.0
4842,201655,"Ab Irato, sous l'empire de la colère",Joël Lefrançois, Yann Goven, Agnès Belkadi, Anthony Coisnard,Dominique Boccarossa,,,,,,Art Cinefeel,,,Drame,,,,,,,France,6.0,2.0,2013.0,2.0,2.7,102.0,86.0,
4843,201678,République de la malbouffe,,,,,Jacques Goldstein,,,Jacques Goldstein, Xavier Denamur,,La Huit,,,Documentaire,,,,,,,France,1.0,2.0,2012.0,2.0,2.9,72.0,180.0,
4844,201688,Parada,Nikola Kojo, Milos Samolov, Hristina Popovic, Goran Jevtić,Srdjan Dragojević,,,Srdjan Dragojević,,,Dulac Distribution,,,Comédie, Drame,,,,,,Hongrie,16.0,1.0,2013.0,2.0,2.6,115.0,28904.0,13000000.0
4845,201704,Denis,Fabrice Eboué, Jean-Paul Rouve, Audrey Dana, Sara Giraudeau,Lionel Bailliu,,,Lionel Bailliu, Laurent Roggero, Lionel Bailliu,SND,,,Comédie,,,,,,,France,1.0,5.0,2013.0,2.0,1.0,85.0,44100.0,
4846,201756,Reality,Aniello Arena, Loredana Simioli, Nando Paone, Nello Iorio,Matteo Garrone,,,Matteo Garrone, Massimo Gaudioso, Maurizio Braucci,Le Pacte,,,Comédie, Drame,,,,,,Italie,3.0,10.0,2012.0,2.0,2.8,115.0,52480.0,72577.0
4847,201759,Historia de la meva mort,Vicenç Altaió i Morral, Lluis Serrat Masanellas, Eliseu Huertas, Noelia Rodenas,Albert Serra,,,Albert Serra, Albert Serra,,Les Bookmakers , Capricci Films,,Drame, Fantastique,,,,,,Espagne,23.0,10.0,2013.0,2.0,3.0,148.0,820.0,1404000.0
4848,201760,About Time,Domhnall Gleeson, Bill Nighy, Rachel McAdams, Lydia Wilson,Richard Curtis,,,Richard Curtis,,,Universal Pictures International France,,,Romance,,,,,,,Grande-Bretagne,6.0,11.0,2013.0,2.0,3.2,123.0,115791.0,12000000.0
4849,201797,Gözetleme Kulesi,Olgun Şimşek, Nilay Erdönmez, Menderes Samancılar, Kadir Çermik,Pelin Esmer,,,Pelin Esmer,,,Arizona Distribution,,,Drame, Thriller,,,,,,Turquie,11.0,9.0,2013.0,2.0,3.1,100.0,764.0,57187.0
4850,201821,Baad el mawkeaa,Mena Shalaby, Basem Samrah, Nahed El Sebaï, Salah Abdullah,Yusri Nasrullah,,,Yusri Nasrullah, Omar Schama,,MK2 Diffusion,,,Drame,,,,,,,France,12.0,9.0,2012.0,2.0,2.8,122.0,6267.0,
4851,201823,Ha-Sippur Shel Yossi,Ohad Knoller, Oz Zehavi, Lior Ashkenazi, Orly Silbersatz Banai,Eytan Fox,,,Itay Segal,,,Bodega Films,,,Drame, Romance,,,,,,Israël,2.0,1.0,2013.0,2.0,3.1,83.0,5533.0,500000.0
4852,201826,Cesare Deve Morire,Cosimo Rega, Salvatore Striano, Giovanni Arcuri, Antonio Frasca,Paolo Taviani, Vittorio Taviani,,Paolo Taviani, Vittorio Taviani, William Shakespeare,Bellissima Films,,,Drame,,,,,,,Italie,17.0,10.0,2012.0,2.0,4.0,76.0,17728.0,76908.0
4853,201830,Una Noche,Dariel Arrechaga, Anailín de la Rúa de la Torre, Javier Nuñez Florian, María Adelaida Méndez Bonet,Lucy Mulloy,,,Lucy Mulloy,,,Outplay Films,,,Drame,,,,,,,U.S.A.,27.0,11.0,2013.0,2.0,3.4,90.0,2538.0,100887.0
4854,201831,The Last Exorcism: Part II,Ashley Bell, Julia Garner, Spencer Treat Clark, Louis Herthum,Ed Gass-Donnelly,,,Ed Gass-Donnelly, Damien Chazelle, Huck Botko,StudioCanal,,,Epouvante-horreur,,,,,,,U.S.A.,13.0,3.0,2013.0,2.0,2.0,89.0,115453.0,5000000.0
4855,201859,Normal !,Adila Bendimerad, Nouha Mathlouti, Nadjib Oulebsir, Nabil Asli,Merzak Allouache,,,Merzak Allouache,,,Les Films des Deux Rives,,,Drame,,,,,,,Algérie,21.0,3.0,2012.0,2.0,2.6,111.0,720.0,
4856,201860,This Ain't California,David Nathan, Anneke Schwabe, Zaneta Fuchsová, Kai Hillebrand,Marten Persiel,,,Marten Persiel, Ira Wedel,,Wide Distribution,,,Documentaire,,,,,,,Allemagne,26.0,8.0,2015.0,2.0,3.3,90.0,2470.0,119925.0
4857,201870,Lek wysokosci,Marcin Dorocinski, Krzysztof Stroinski, Magdalena Poplawska, Dorota Kolak,Bartosz Konopka,,,Piotr Borkowski, Bartosz Konopka,,KapFilms,,,Drame,,,,,,,Pologne,26.0,9.0,2012.0,2.0,2.6,90.0,201.0,300463.0
4858,201913,Diaz: Don't Clean Up This Blood,Claudio Santamaria, Jennifer Ulrich, Elio Germano, Davide Iacopini,Daniele Vicari,,,Daniele Vicari, Laura Paolucci, Alessandro Bandinelli,Le Pacte,,,Drame,,,,,,,Italie,5.0,6.0,2013.0,2.0,3.3,121.0,5628.0,6969928.0
4859,201914,Sharqiya,Adnan Abu Wadi, Maysa Abed Alhadi, Adnan Abu Muhareb, Eli Menashe,Ami Livne,,,Guy Ofran,,,ASC Distribution,,,Drame,,,,,,,Israël,7.0,11.0,2012.0,2.0,3.6,82.0,1278.0,1000000.0
4860,201920,Aujourd'hui,Saul Williams, Aïssa Maïga, Anisia Uzeyman, Djolof Mbengue,Alain Gomis,,,Alain Gomis,,,Jour2fête,,,Drame,,,,,,,France,9.0,1.0,2013.0,2.0,3.9,88.0,6462.0,
4861,201922,Csak a szél,Katalin Toldi, Gyöngyi Lendvai, Lajos Sárkány, György Toldi,Bence Fliegauf,,,Bence Fliegauf,,,Dulac Distribution,,,Drame,,,,,,,Hongrie,12.0,6.0,2013.0,2.0,3.5,98.0,5561.0,669600.0
4862,201925,Gnade,Jürgen Vogel, Birgit Minichmayr, Henry Stange, Ane Dahl Torp,Matthias Glasner,,,Kim Fupz Aakeson,,,Jour2fête,,,Drame,,,,,,,Norvège,6.0,11.0,2013.0,2.0,3.4,132.0,1371.0,492828.0
4863,201927,To the Arctic,Meryl Streep,,,,Greg MacGillivray,,,Stephen Judson,,,Les Productions de la Géode,,,Documentaire,,,,,,,U.S.A.,17.0,10.0,2012.0,2.0,3.5,40.0,3226.0,
4864,201928,Metéora,Theo Alexander, Tamila Koulieva-Karantinaki, Alexandra Siafkou, Yolanda Markopoulou,Spiros Stathoulopoulos,,,Asimakis &quot;Alfa&quot; Pagidas, Spiros Stathoulopoulos,,Potemkine Films,,,Drame, Romance,,,,,,Grèce,17.0,7.0,2013.0,2.0,3.2,82.0,2580.0,66708.0
4865,201930,Tabu,Teresa Madruga, Laura Soveral, Ana Moreira, Henrique Espírito Santo,Miguel Gomes,,,Miguel Gomes, Mariana Ricardo,,Shellac,,,Drame, Romance,,,,,,France,5.0,12.0,2012.0,2.0,4.6,110.0,34237.0,
4866,201931,Noces,Dominique Reymond, Mirella Giardelli, Olga Kokorina, Miléna Duflot,Philippe Béziat,,,Philippe Béziat, Mirella Giardelli,,Les Films Pelléas,,,Drame,,,,,,,France,8.0,2.0,2012.0,2.0,3.2,92.0,1220.0,3564000.0
4867,202570,Paraísos Artificiais,Nathalia Dill, Luca Bianchi, Bernardo Barreto, Divana Brandão,Marcos Prado,,,Marcos Prado, Pablo Padilla,,Damned Distribution,,,Drame,,,,,,,Brésil,31.0,10.0,2012.0,2.0,1.4,96.0,433.0,1872736.0
4868,202642,Uma História de Amor e Fúria,,,,,Luiz Bolognesi,,,Luiz Bolognesi,,,Films sans Frontières,,,Animation, Drame,,,,,,Brésil,27.0,7.0,2016.0,2.0,2.8,75.0,1712.0,4000000.0
4869,202686,Woody Allen: A Documentary,Woody Allen, Penélope Cruz, Scarlett Johansson, Sean Penn,Robert B. Weide,,,Robert B. Weide,,,Memento Distribution,,,Biopic, Documentaire, Historique,,,,,U.S.A.,30.0,5.0,2012.0,2.0,2.9,113.0,10213.0,
4870,202700,O Som ao Redor,Irandhir Santos, Gustavo Jahn, Maeve Jinkings, Waldemar José Solha,Kleber Mendonça Filho,,,Kleber Mendonça Filho,,,Survivance,,,Drame, Thriller,,,,,,Brésil,26.0,2.0,2014.0,2.0,4.2,131.0,6080.0,1860000.0
4871,202734,Né quelque part,Tewfik Jallab, Jamel Debbouze, Fatsah Bouyahmed, Abdelkader Secteur,Mohamed Hamidi,,,Alain-Michel Blanc, Mohamed Hamidi,,Mars Films,,,Comédie dramatique,,,,,,,France,19.0,6.0,2013.0,2.0,3.4,87.0,150067.0,5832000.0
4872,202766,Magnifica Presenza,Elio Germano, Paola Minaccioni, Beppe Fiorello, Margherita Buy,Ferzan Özpetek,,,Ferzan Özpetek, Federica Pontremoli,,DistriB Films,,,Comédie dramatique,,,,,,,Italie,31.0,7.0,2013.0,2.0,3.2,106.0,4683.0,4897074.0
4873,202798,Pixels,Adam Sandler, Michelle Monaghan, Kevin James, Peter Dinklage,Chris Columbus,,,Timothy Dowling, Tim Herlihy, Adam Sandler,Sony Pictures Releasing France,,,Action, Comédie, Science Fiction,,,,,U.S.A.,22.0,7.0,2015.0,2.0,3.2,106.0,307415.0,110000000.0
4874,202807,Nos Futurs,Pio Marmaï, Pierre Rochefort, Mélanie Bernier, Kyan Khojandi,Rémi Bezançon,,,Rémi Bezançon, Vanessa Portal, Jean-François Halin,Gaumont Distribution,,,Comédie dramatique,,,,,,,France,22.0,7.0,2015.0,2.0,2.9,97.0,111186.0,1035527.0
4875,202821,Pursuit of Loneliness,Joy Hille, Sandra Escalante, Suzanne Faha, Monique Flores,Laurence Thrush,,,Laurence Thrush,,,Ed Distribution,,,Drame,,,,,,,U.S.A.,9.0,3.0,2016.0,2.0,3.5,96.0,348.0,
4876,202920,Mains Brunes sur la ville,Jacques Bompard, Marie-Claude Bompard,,,Bernard Richard,,,Jean-Baptiste Malet, Bernard Richard,,La Mare Distribution,,,Documentaire,,,,,,,France,21.0,3.0,2012.0,2.0,2.7,90.0,281.0,
4877,202924,Ernest et Célestine,Lauren Bacall,,,,Benjamin Renner, Vincent Patar, Stéphane Aubier,Daniel Pennac, Gabrielle Vincent, Daniel Pennac,StudioCanal,,,Animation,,,,,,,France,12.0,12.0,2012.0,2.0,4.3,76.0,170049.0,10368000.0
4878,202927,Arcadia,Ryan Simpkins, Ty Simpkins, Kendall Toole, John Hawkes,Olivia Silver,,,Olivia Silver,,,Mica Films,,,Comédie dramatique, Drame,,,,,,U.S.A.,1.0,1.0,2014.0,2.0,2.9,91.0,278.0,
4879,202971,The Counselor,Michael Fassbender, Penélope Cruz, Cameron Diaz, Javier Bardem,Ridley Scott,,,Cormac McCarthy,,,Twentieth Century Fox France,,,Drame, Thriller,,,,,,U.S.A.,13.0,11.0,2013.0,2.0,2.4,111.0,343622.0,25000000.0
4880,202973,Elefante Blanco,Ricardo Darín, Jérémie Renier, Martina Gusmán, Miguel H. Arancibia,Pablo Trapero,,,Pablo Trapero, Alejandro Fadel, Martin Mauregui,Ad Vitam,,,Drame,,,,,,,Argentine,20.0,2.0,2013.0,2.0,2.8,105.0,20308.0,
4881,203004,Hit and Run,Dax Shepard, Kristen Bell, Bradley Cooper, Tom Arnold,Dax Shepard, David Palmer (XVI),,Dax Shepard,,,Metropolitan FilmExport,,,Action, Comédie, Romance,,,,,U.S.A.,29.0,8.0,2012.0,2.0,1.8,100.0,68987.0,2000000.0
4882,203023,Best Laid Plans,Stephen Graham, Adewale Akinnuoye-Agbaje, David O&#039;Hara, Maxine Peake,David Blair,,,Chris Green, Jeremy Sheldon,,Atypik Films,,,Drame,,,,,,,Grande-Bretagne,28.0,11.0,2012.0,2.0,2.6,103.0,73.0,573.0
4883,203043,"Hijos de las nubes, la ultima colonia",Javier Bardem, Carlos Bardem, Álvaro Longoria, Manu Chao,Álvaro Longoria,,,Álvaro Longoria,,,Chapeau Melon Distribution,,,Documentaire,,,,,,,Espagne,30.0,4.0,2014.0,2.0,3.3,81.0,150.0,41317.0
4884,203044,Hemel,Hannah Hoekstra, Hans Dagelet, Rifka Lodeizen, Mark Rietmann,Sacha Polak,,,Helena van der Meulen,,,ASC Distribution,,,Drame,,,,,,,Pays-Bas,29.0,1.0,2014.0,2.0,2.9,84.0,126.0,
4885,203056,Insidious Chapter 2,Patrick Wilson, Rose Byrne, Barbara Hershey, Leigh Whannell,James Wan,,,Leigh Whannell, Leigh Whannell, James Wan,Sony Pictures Releasing France,,,Epouvante-horreur,,,,,,,U.S.A.,2.0,10.0,2013.0,2.0,2.3,106.0,168871.0,5000000.0
4886,203068,Hiver nomade,Pascal Eguisier, Carole Noblanc, Jean-Paul Peguiron,,Manuel von Stürler,,,Claude Muret, Manuel von Stürler,,KMBO,,,Documentaire,,,,,,,Suisse,6.0,2.0,2013.0,2.0,3.6,85.0,5014.0,95166.0
4887,203069,Jaurès,Eva Truffaut, Vincent Dieutre,,,Vincent Dieutre,,,Vincent Dieutre,,,Jour2fête,,,Documentaire,,,,,,,France,2.0,4.0,2013.0,1.0,5.0,82.0,250.0,
4888,203082,"La Vierge, les Coptes et Moi",Siham Abdel Messeeh, Namir Abdel Messeeh,,,Namir Abdel Messeeh,,,Namir Abdel Messeeh, Nathalie Najem, Anne Paschetta,Dulac Distribution,,,Comédie, Documentaire,,,,,,France,27.0,8.0,2012.0,0.0,3.5,91.0,14088.0,
4889,203102,Tepenin Ardı,Tamer Levent, Reha Özcan, Mehmet Özgür, Berk Hakman,Emin Alper,,,Emin Alper,,,Memento Distribution,,,Drame,,,,,,,Turquie,10.0,4.0,2013.0,2.0,3.5,94.0,3925.0,
4890,203103,Begin Again,Keira Knightley, Mark Ruffalo, James Corden, Hailee Steinfeld,John Carney,,,John Carney,,,UGC Distribution,,,Drame, Musical, Romance,,,,,U.S.A.,30.0,7.0,2014.0,2.0,3.2,104.0,125665.0,25000.0
4891,203106,L'Affaire Chebeya - Un Crime d'Etat ?,,,,,Thierry Michel,,,Thierry Michel,,,Les Films du Paradoxe,,,Documentaire,,,,,,,Belgique,4.0,4.0,2012.0,2.0,3.5,94.0,405.0,
4892,203269,Toata lumea din familia noastra,Serban Pavlu, Sofia Nicolaescu, Mihaela Sîrbu, Gabriel Spahiu,Radu Jude,,,Radu Jude, Corina Sabau,,Zootrope Films,,,Drame,,,,,,,Roumanie,2.0,10.0,2013.0,2.0,3.5,107.0,706.0,746159.0
4893,203302,La Vie d'Adèle - Chapitres 1 et 2,Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche, Jérémie Laheurte,Abdellatif Kechiche,,,Abdellatif Kechiche, Ghalya Lacroix, Julie Maroh,Wild Bunch Distribution,,,Drame, Romance,,,,,,France,9.0,10.0,2013.0,2.0,4.6,177.0,323457.0,4000000.0
4894,203316,Don Jon,Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza,Joseph Gordon-Levitt,,,Joseph Gordon-Levitt,,,Mars Films,,,Comédie, Drame, Romance,,,,,U.S.A.,25.0,12.0,2013.0,2.0,2.8,90.0,165325.0,3000000.0
4895,203335,Wild Card,Jason Statham, Michael Angarano, Milo Ventimiglia, Dominik García-Lorido,Simon West,,,William Goldman, William Goldman,,La Belle Company,,,Action, Thriller,,,,,,U.S.A.,14.0,1.0,2015.0,2.0,2.2,93.0,196170.0,30000000.0
4896,203397,La Belle et La Bête,Vincent Cassel, Léa Seydoux, André Dussollier, Eduardo Noriega,Christophe Gans,,,Christophe Gans, Sandra Vo-Anh, Gabrielle-Suzanne de Villeneuve,Pathé,,,Fantastique, Romance,,,,,,France,12.0,2.0,2014.0,2.0,3.1,114.0,658553.0,45000000.0
4897,203416,Horsehead,Lilly-Fleur Pointeaux, Catriona MacColl, Murray Head, Gala Besson,Romain Basset,,,Romain Basset, Karim Chériguène,,Tanzi Distribution,,,Fantastique, Epouvante-horreur,,,,,,France,11.0,3.0,2015.0,2.0,2.9,100.0,311.0,
4898,203440,Dracula Untold,Luke Evans, Sarah Gadon, Dominic Cooper, Samantha Barks,Gary Shore,,,Matt Sazama, Burk Sharpless, Bram Stoker,Universal Pictures International France,,,Action, Fantastique, Epouvante-horreur,,,,,U.S.A.,1.0,10.0,2014.0,2.0,2.2,92.0,313301.0,70000000.0
4899,203464,Quai d'Orsay,Thierry Lhermitte, Raphaël Personnaz, Niels Arestrup, Bruno Raffaelli,Bertrand Tavernier,,,Bertrand Tavernier, Christophe Blain, Antonin Baudry,Pathé,,,Comédie,,,,,,,France,6.0,11.0,2013.0,2.0,3.4,113.0,372944.0,12027.0
4900,203476,Miss You Already,Drew Barrymore, Toni Collette, Paddy Considine, Dominic Cooper,Catherine Hardwicke,,,Morwenna Banks,,,Océan Films,,,Comédie dramatique,,,,,,,Grande-Bretagne,15.0,6.0,2016.0,2.0,2.8,112.0,43102.0,1162653.0
4901,203485,Des gens qui s'embrassent,Eric Elmosnino, Lou de Laâge, Kad Merad, Clara Ponsot,Danièle Thompson,,,Danièle Thompson, Christopher Thompson,,Pathé,,,Comédie, Romance,,,,,,France,10.0,4.0,2013.0,2.0,1.9,100.0,108173.0,1336832.0
4902,203498,The Cut,Tahar Rahim, Simon Abkarian, Makram Khoury, Hindi Zahra,Fatih Akın,,,Fatih Akın, Mardik Martin,,Pyramide Distribution,,,Drame, Historique,,,,,,Allemagne,14.0,1.0,2015.0,2.0,2.1,138.0,25397.0,445.0
4903,203502,Layla Fourie,Rayna Campbell, August Diehl, Rapule Hendricks, Terry Norton,Pia Marais,,,Pia Marais, Horst Markgraf,,Jour2fête,,,Thriller,,,,,,,Allemagne,26.0,3.0,2014.0,2.0,3.2,108.0,1566.0,
4904,203506,Pioneer,Aksel Hennie, Wes Bentley, Stephanie Sigman, Jorgen Langhelle,Erik Skjoldbjaerg,,,Nikolaj Frobenius, Hans Gunnarsson, Cathinka Nicolaysen,KMBO,,,Thriller,,,,,,,Norvège,28.0,1.0,2015.0,2.0,2.9,106.0,2814.0,5555559.0
4905,203507,Gimme the Loot,Tashiana Washington, Ty Hickson, Zoë Lescaze, Sam Soghor,Adam Leon,,,Adam Leon,,,Diaphana Distribution,,,Drame,,,,,,,U.S.A.,2.0,1.0,2013.0,2.0,3.6,81.0,7714.0,104442.0
4906,203583,La Voie de l'ennemi,Forest Whitaker, Harvey Keitel, Brenda Blethyn, Luis Guzmán,Rachid Bouchareb,,,Rachid Bouchareb, Olivier Lorelle, Yasmina Khadra,Pathé,,,Drame,,,,,,,France,7.0,5.0,2014.0,2.0,3.3,120.0,28655.0,
4907,203587,100% Cachemire,Valérie Lemercier, Gilles Lellouche, Marina Foïs, Nanou Garcia,Valérie Lemercier,,,Valérie Lemercier,,,Wild Side,,,Comédie,,,,,,,France,11.0,12.0,2013.0,2.0,1.8,98.0,197125.0,3888548.0
