ID,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards
273616,Darbar,Rajinikanth,NayantharaKurian,NivethaThomas,SunilShetty,A.R.Murugadoss,,,,,,,"0,01124",Action, Thriller,,,,,,Inde,9.0,1.0,2020.0,3.0,3.3,159.0,1559.0,1738535.0
273621,Illusions Perdues,BenjaminVoisin,CeciledeFrance,VincentLacoste,XavierDolan,XavierGiannoli,,,XavierGiannoli,JacquesFieschi,YvesStavrides,,"0,02338",Drame, Historique,,,,,,France,20.0,10.0,2021.0,2.0,4.0,150.0,230106.0,20196000.0
273635,Milosc i milosierdzie,KamilaKaminska,MaciejMalysa,JanuszChabior,DariuszJakubowski,MichalKondrat,,,MichalKondrat,,,,"0,01384",Biopic, Documentaire, Drame, Historique,,,,Pologne,20.0,5.0,2021.0,3.0,2.7,104.0,1298.0,2243180.0
273642,Abou Leila,SlimaneBenouari,LyesSalem,AzouzAbdelkader,MeriemMedjkane,AminSidi-Boumedine,,,AminSidi-Boumedine,,,,"0,01724",Policier, Drame, Thriller,,,,,Algérie,15.0,7.0,2020.0,2.0,3.7,135.0,4843.0,55581.0
273643,Ceniza Negra,SmashleenGutierrez,HumbertoSamuels,HortensiaSmith,KehaBrown,SofiaQuirosUbeda,,,SofiaQuirosUbeda,,,,"0,02334",Drame,,,,,,,Costa Rica,4.0,3.0,2020.0,2.0,3.1,82.0,1054.0,500000.0
273645,"Hvítur, Hvítur Dagur",IngvarSigurdsson,IdaMekkinHlynsdottir,HilmirSnaerGudnason,BjornIngiHilmarsson,HlynurPalmason,,,HlynurPalmason,,,,"0,01516",Drame,,,,,,,Islande,29.0,1.0,2020.0,2.0,3.5,104.0,3639.0,
273656,Tu mérites un amour,HafsiaHerzi,DjanisBouzyani,JeremieLaheurte,AnthonyBajon,HafsiaHerzi,,,HafsiaHerzi,,,,"0,02334",Comédie, Comédie dramatique, Drame, Romance,,,,France,11.0,9.0,2019.0,2.0,3.8,99.0,26804.0,368121.0
273659,Chun jiang shui nuan,QianYoufa,WangFengjuan,SunZhangjian,SunZhangwei,GuXiaogang,,,GuXiaogang,,,,"0,02552",Drame, Romance,,,,,,Chine,1.0,1.0,2020.0,2.0,4.2,150.0,32711.0,899116.0
273662,Des hommes,,,,,Jean-RobertViallet,AliceOdiot,,Jean-RobertViallet,AliceOdiot,,,"0,02334",Documentaire,,,,,,,France,19.0,2.0,2020.0,2.0,3.9,83.0,8360.0,1313786.0
273663,Indianara,,,,,AudeChevalier-Beaumel,MarceloBarbosa,,AudeChevalier-Beaumel,MarceloBarbosa,MicheleFrantz,,"0,01424",Documentaire,,,,,,,Brésil,27.0,11.0,2019.0,2.0,3.6,84.0,2335.0,
273664,Kongo,,,,,HadrienLaVapeur,CortoVaclav,,HadrienLaVapeur,CortoVaclav,,,"0,02610",Documentaire,,,,,,,France,11.0,3.0,2020.0,2.0,3.8,70.0,526.0,
273665,Rêves de Jeunesse,SalomeRichard,YoannZimmer,EstelleMeyer,JacquesBonnaffe,AlainRaoust,,,AlainRaoust,CecileVargaftig,,,"0,02470",Drame,,,,,,,France,31.0,7.0,2019.0,2.0,3.1,92.0,3176.0,
273667,Take Me Somewhere Nice,SaraLunaZoric,LazarDragojevic,ErnadPrnjavorac,SanjaBuric,EnaSendijarevic,,,EnaSendijarevic,,,,"0,02632",Drame,,,,,,,Pays-Bas,14.0,7.0,2021.0,2.0,2.5,91.0,13.0,8000.0
273668,Vif-Argent,ThimoteeRobart,JudithChemla,SaadiaBentaieb,DjolofMbengue,StephaneBatut,,,StephaneBatut,ChristineDory,FredericVideau,,"0,02516",Drame, Fantastique, Romance,,,,,France,28.0,8.0,2019.0,2.0,3.5,107.0,8672.0,49674.0
273670,Ang Hupa,PioloPascual,JoelLamangan,ShainaMagdayao,HazelOrencio,LavDiaz,,,LavDiaz,,,,"0,02552",Drame, Science Fiction,,,,,,Philippines,31.0,7.0,2019.0,2.0,4.1,279.0,1025.0,
273671,And Then We Danced,LevanGelbakhiani,BachiValishvili,AnaJavakhiskvili,GiorgiAladashvili,LevanAkin,,,LevanAkin,,,,"0,02552",Drame, Romance,,,,,,Suède,6.0,11.0,2019.0,2.0,3.5,113.0,12408.0,
273672,Tlamess,AbdullahMiniawy,SouhirBenAmara,KhaledBenAissa,,AlaEddineSlim,,,AlaEddineSlim,,,,"0,01403",Drame,,,,,,,Tunisie,19.0,2.0,2020.0,2.0,3.5,120.0,828.0,
273675,Oleg,ValentinNovopolskij,DawidOgrodnik,AnnaProchniak,GunaZarina,JurisKursietis,,,JurisKursietis,LigaCelma-Kursiete,KasparsOdins,,"0,01487",Drame,,,,,,,Lettonie,30.0,10.0,2019.0,2.0,3.0,108.0,2560.0,
273677,Huo zhe chang zhe,ZhaoXiaoli,GanGuidan,LiuMin,YanXihu,JohnnyMa,,,JohnnyMa,,,,"0,02284",Drame,,,,,,,Chine,20.0,11.0,2019.0,2.0,3.3,105.0,5088.0,
273681,Ghost Tropic,SaadiaBentaieb,MaaikeNeuville,NoraDari,CedricLuvuezo,BasDevos,,,BasDevos,,,,"0,01415",Drame,,,,,,,Belgique,1.0,1.0,2020.0,2.0,3.2,85.0,544.0,
273683,Hatsukoi,MasatakaKubota,NaoOhmori,SakurakoKonishi,ShotaSometani,TakashiMiike,,,MasaruNakamura,,,,"0,02287",Action, Policier,,,,,,Japon,1.0,1.0,2020.0,2.0,3.1,108.0,12143.0,218329.0
273686,Le Rêve de Noura,HendSabri,LotfiAbdelli,HakimBoumsaoudi,ImenCherif,HindeBoujemaa,,,HindeBoujemaa,LaurentBrandenbourger,,,"0,01421",Drame,,,,,,,Tunisie,13.0,11.0,2019.0,2.0,3.7,90.0,13071.0,
273687,Lillian,PatrycjaPlanik,,,,AndreasHorvath,,,AndreasHorvath,,,,"0,01642",Aventure, Drame,,,,,,Autriche,11.0,12.0,2019.0,2.0,3.1,128.0,7424.0,
273690,Marry Me,JenniferLopez,OwenWilson,JohnBradley(II),SarahSilverman,KatCoiro,,,JohnRogers(II),TamiSagher,HarperDill,,"0,02973",Comédie, Romance,,,,,,U.S.A.,9.0,2.0,2022.0,2.0,2.6,112.0,64399.0,23000000.0
273722,Tenzo,ChikenKawaguchi,ShinkoKondo,RyugyoKurashima,ShuntouAoyama,KatsuyaTomita,,,KatsuyaTomita,ToranosukeAizawa,,,"0,01299",Documentaire,,,,,,,Japon,27.0,11.0,2019.0,2.0,3.4,63.0,874.0,
273728,Les Charbons ardents,,,,,HeleneMilano,,,,,,,"0,02466",Documentaire,,,,,,,France,23.0,10.0,2019.0,2.0,3.4,89.0,894.0,
273733,Bonjour le Monde!,,,,,Anne-LiseKoehler,EricSerre,,Anne-LiseKoehler,PhilippeTraversat,,,"0,01731",Animation,,,,,,,France,2.0,10.0,2019.0,2.0,3.0,61.0,8421.0,52871.0
273734,Zibilla ou la vie zébrée,,,,,MartinaSvojikova,MarjolainePerreten,IsabelleFavez,DavidBredel,Pierre-LucGranjon,IsabelleFavez,,"0,01731",Animation,,,,,,,France,13.0,11.0,2019.0,2.0,3.2,49.0,6203.0,
273754,Tanhaji,AjayDevgn,SaifAliKhan,Kajol,PankajTripathi,OmRaut,,,,,,,"0,01441",Action, Bollywood, Historique,,,,,Inde,10.0,1.0,2020.0,4.0,3.1,131.0,380.0,
273780,Street Dancer 3,VarunDhawan,ShraddhaKapoor,RaghavJuyal,PunitPathak,RemoD&#039;Souza,,,,,,,"0,01441",Drame, Comédie musicale, Romance,,,,,Inde,24.0,1.0,2020.0,4.0,3.4,150.0,500.0,
273813,Le Fantôme de Laurent Terzieff,LaurentTerzieff,MichaelLonsdale,FabriceLuchini,Jean-PaulBelmondo,JacquesRichard(II),,,JacquesRichard(II),,,,"0,00671",Documentaire,,,,,,,France,9.0,9.0,2020.0,2.0,3.8,116.0,210.0,
273875,Chichinette - Wie ich zufällig Spionin wurde,MartheHoffnung,,,,NicolaHens,,,NicolaHens,,,,"0,01516",Documentaire,,,,,,,Allemagne,30.0,10.0,2019.0,2.0,4.0,86.0,852.0,
273879,Les Enfants d'Isadora,AgatheBonitzer,ManonCarpentier,MarikaRizzi,ElsaWolliaston,DamienManivel,,,DamienManivel,JulienDieudonne,,,"0,02470",Drame,,,,,,,France,20.0,11.0,2019.0,2.0,3.6,85.0,3351.0,2493.0
273882,10 jours sans maman,FranckDubosc,AureAtika,AlexisMichalik,AliceDavid,LudovicBernard,,,LudovicBernard,MathieuOullion,,,"0,02587",Comédie,,,,,,,France,19.0,2.0,2020.0,2.0,2.2,98.0,541102.0,9180000.0
273905,Le Choc du futur,AlmaJodorowsky,ClaraLuciani,PhilippeRebbot,GeoffreyCarey,MarcCollin,,,ElinaGakou-Gomba,MarcCollin,,,"0,00792",Drame, Musical,,,,,,France,19.0,6.0,2019.0,2.0,2.4,84.0,248.0,2469.0
273911,Le Genou d’Ahed,AvshalomPollak,NurFibak,LidorEderi,MiliEshet,NadavLapid,,,NadavLapid,HaimLapid,,,"0,02610",Drame,,,,,,,France,15.0,9.0,2021.0,2.0,3.5,110.0,14835.0,
273912,La Nuée,SulianeBrahim,SofianKhammes,MarieNarbonne,RaphaelRomand,JustPhilippot,,,JeromeGenevray,FranckVictor,JeromeGenevray,,"0,01652",Drame, Epouvante-horreur,,,,,,France,16.0,6.0,2021.0,2.0,3.8,101.0,23596.0,3024000.0
273919,Tadmor,,,,,MonikaBorgmann,LokmanSlim,,LokmanSlim,MonikaBorgmann,,,"0,01043",Documentaire,,,,,,,Liban,5.0,6.0,2019.0,2.0,3.3,103.0,126.0,
273920,Die Lehrerin,JuliaFranzke,OlivierDovergne,,,DenisDercourt,,,DenisDercourt,,,,"0,01043",Drame,,,,,,,Allemagne,5.0,6.0,2019.0,2.0,2.7,77.0,216.0,
273943,Né à Jérusalem (et toujours vivant),YossiAtia,LihiKornowski,ItamarRose,TaishiTanaka,YossiAtia,DavidOfek,,YossiAtia,,,,"0,02552",Comédie,,,,,,,Israël,22.0,7.0,2020.0,2.0,3.3,83.0,5042.0,
273946,To Catch A Killer,ShaileneWoodley,BenMendelsohn,JovanAdepo,RalphIneson,DamianSzifron,,,DamianSzifron,JonathanWakeham,DamianSzifron,,"0,04368",Policier, Thriller,,,,,,U.S.A.,26.0,4.0,2023.0,2.0,3.7,119.0,100146.0,
273948,Lux Aeterna,CharlotteGainsbourg,BeatriceDalle,MicaArganaraz,YannickBono,GasparNoe,,,GasparNoe,,,,"0,00655",Drame, Thriller,,,,,,France,23.0,9.0,2020.0,2.0,3.2,51.0,15863.0,
273954,Château Pékin,,,,,BorisPetric,,,BorisPetric,,,,"0,00575",Documentaire,,,,,,,France,22.0,5.0,2019.0,2.0,2.9,63.0,195.0,
273960,Je la rencontrerai,QuentinSantarelli,CharlotteDurandRaucher,Jean-BenoitDiallo,MaximePicot,RaphaelKirgo,,,RaphaelKirgo,,,,"0,02324",Comédie dramatique,,,,,,,France,26.0,6.0,2019.0,2.0,3.3,80.0,87.0,
273981,The Father,AnthonyHopkins,OliviaColman,MarkGatiss,ImogenPoots,FlorianZeller,,,FlorianZeller,ChristopherHampton,ChristopherHampton,,"0,01664",Drame,,,,,,,Grande-Bretagne,26.0,5.0,2021.0,2.0,3.9,98.0,153927.0,6000000.0
273983,The Racer,LouisTalpe,MatteoSimoni,TaraLee,IainGlen,KieronJ.Walsh,,,CiaranCassidy,KieronJ.Walsh,,,"0,02284",Drame,,,,,,,Irlande,29.0,6.0,2022.0,2.0,2.8,95.0,2204.0,
273995,Miraculous - le film,,,,,JeremyZag,,,JeremyZag,BettinaLopezMendoza,ThomasAstruc,,"0,02585",Action, Aventure, Animation, Comédie musicale,,,,France,5.0,7.0,2023.0,2.0,2.7,99.0,660421.0,86400000.0
274069,Colective,,,,,AlexanderNanau,,,AntoanetaOpris,,,,"0,02281",Documentaire,,,,,,,Roumanie,15.0,9.0,2021.0,2.0,3.8,109.0,4254.0,
274106,Les Beaux menteurs,AliceCarel,MorganPerez,MarkAustin(II),SebastienFouillade,BrunoMercier,,,BrunoMercier,,,,"0,01454",Comédie, Drame,,,,,,France,17.0,7.0,2019.0,2.0,2.0,80.0,498.0,
274107,"Le Char et l'olivier, une autre histoire de la Palestine",,,,,RolandNurier,,,RolandNurier,,,,"0,01454",Documentaire,,,,,,,France,6.0,11.0,2019.0,2.0,3.6,101.0,7331.0,47101.0
274108,Un petit air de famille,,,,,,,,,,,,"0,02472",Animation,,,,,,,France,11.0,9.0,2019.0,2.0,4.2,43.0,4909.0,124359.0
274164,Bigger Than Us,,,,,FloreVasseur,,,FloreVasseur,MelatiWijsen,,,"0,02466",Documentaire,,,,,,,France,22.0,9.0,2021.0,2.0,3.3,96.0,78406.0,1078486.0
274174,Okul Tıraşı,SametYildiz,EkinKoc,MahirIpek,NurullahAlaca,FeritKarahan,,,FeritKarahan,GulistanAcet,,,"0,00592",Drame,,,,,,,Turquie,8.0,6.0,2022.0,2.0,3.4,85.0,926.0,
274196,Kolaigaran,ArjunSarja,VijayAntony,AshimaNarwal,,AndrewLouis,,,AndrewLouis,,,,"0,01495",Action, Drame, Thriller,,,,,Inde,7.0,6.0,2019.0,4.0,2.8,109.0,187.0,1601618.0
274203,SOL,ChantalLauby,CamilleChamoux,GiovanniPucci,SergeBagdassarian,JezabelMarques,,,VincentCappello,FaizaGuene,JezabelMarques,,"0,02587",Comédie,,,,,,,France,8.0,1.0,2020.0,2.0,3.1,98.0,83565.0,
274204,Boîte noire,PierreNiney,LoudeLaage,AndreDussollier,SebastienPouderoux,YannGozlan,,,YannGozlan,SimonMoutairou,NicolasBouvet,,"0,02587",Drame, Thriller,,,,,,France,8.0,9.0,2021.0,2.0,3.8,130.0,292081.0,9738741.0
274205,Unhinged,RussellCrowe,CarenPistorius,GabrielBateman,JimmiSimpson,DerrickBorte,,,CarlEllsworth,,,,"0,02585",Action, Thriller,,,,,,U.S.A.,19.0,8.0,2020.0,2.0,3.8,90.0,144754.0,33000000.0
274208,Around the World in 80 Days,,,,,SamuelTourneux,,,GerrySwallow,DavidMichel,JulesVerne,,"0,02587",Aventure, Animation, Famille,,,,,France,4.0,8.0,2021.0,2.0,3.3,83.0,163520.0,20000000.0
274232,Old,GaelGarciaBernal,VickyKrieps,RufusSewell,AlexWolff,M.NightShyamalan,,,M.NightShyamalan,Pierre-OscarLevy,FrederikPeeters,,"0,02973",Fantastique, Thriller,,,,,,U.S.A.,21.0,7.0,2021.0,2.0,3.2,108.0,105841.0,18000000.0
274234,Trolls Band Together,,,,,WaltDohrn,TimHeitz,,JonathanAibel,GlennBerger,ElizabethTippet,,"0,02973",Action, Aventure, Animation, Comédie, Famille,,,U.S.A.,18.0,10.0,2023.0,2.0,2.6,92.0,419824.0,102670025.0
274260,Les Meilleures,LinaElArabi,EstherRollande,KiyaneBenamara,MahiaZrouki,MarionDesseigne-Ravel,,,MarionDesseigne-Ravel,,,,"0,02668",Drame, Romance,,,,,,France,9.0,3.0,2022.0,2.0,3.4,81.0,6262.0,48375.0
274273,"Avec Un Sourire, La Révolution !",SergiLopez,,,,AlexandreChartrand,,,AlexandreChartrand,,,,"0,00542",Documentaire,,,,,,,Canada,15.0,9.0,2021.0,2.0,3.2,97.0,87.0,
274282,J’irai mourir dans les Carpates,AntoinedeMaximy,AlicePol,MaxBoublil,StephanWojtowicz,AntoinedeMaximy,,,AntoinedeMaximy,AntoinedeMaximy,ThomasPujol,,"0,01473",Comédie, Thriller,,,,,,France,16.0,9.0,2020.0,2.0,2.5,96.0,50838.0,715963.0
274312,Terrible Jungle,CatherineDeneuve,VincentDedienne,AliceBelaidi,JonathanCohen,HugoBenamozig,DavidCaviglioli,,HugoBenamozig,DavidCaviglioli,,,"0,01473",Aventure, Comédie,,,,,,France,29.0,7.0,2020.0,2.0,3.7,91.0,83427.0,1560874.0
274315,Armageddon Time,AnneHathaway,JeremyStrong,BanksRepeta,JaylinWebb,JamesGray,,,JamesGray,,,,"0,02973",Drame,,,,,,,U.S.A.,9.0,11.0,2022.0,2.0,4.4,115.0,155547.0,15000000.0
274329,Artistes De La Vie,,,,,PierreWestelynck,,,MathiasLahiani,,,,"0,00516",Documentaire,,,,,,,France,18.0,9.0,2019.0,2.0,3.9,73.0,187.0,
274345,Adieu Les Cons,VirginieEfira,AlbertDupontel,NicolasMarie,JackieBerroyer,AlbertDupontel,,,AlbertDupontel,XavierNemo,,,"0,02338",Comédie,,,,,,,France,21.0,10.0,2020.0,2.0,3.7,87.0,600444.0,16955924.0
274387,John Wick: Chapter 4,KeanuReeves,DonnieYen,BillSkarsgard,IanMcShane,ChadStahelski,,,MichaelFinch,ShayHatten,DerekKolstad,,"0,04368",Action,,,,,,,U.S.A.,22.0,3.0,2023.0,2.0,3.6,170.0,411048.0,100000000.0
274394,The High Note,DakotaJohnson,TraceeEllisRoss,KelvinHarrisonJr.,BillPullman,NishaGanatra,,,FloraGreeson,,,,"0,02973",Drame, Musical, Romance,,,,,U.S.A.,14.0,7.0,2020.0,1.0,2.5,114.0,22418.0,
274450,L'Âme du vin,,,,,Marie-AngeGorbanevsky,,,Marie-AngeGorbanevsky,,,,"0,01642",Documentaire,,,,,,,France,13.0,11.0,2019.0,2.0,3.0,101.0,761.0,
274462,Cœur de Pierre,,,,,OlivierJobard,ClaireBillet,,,,,,"0,02324",Documentaire,,,,,,,France,4.0,9.0,2019.0,2.0,3.0,89.0,81.0,
274484,Qu'est-ce qu'on a tous fait au Bon Dieu ?,ChristianClavier,ChantalLauby,AryAbittan,MediSadoun,PhilippedeChauveron,,,PhilippedeChauveron,GuyLaurent,,,"0,02266",Comédie, Famille,,,,,,France,6.0,4.0,2022.0,2.0,2.5,98.0,874683.0,27963477.0
274499,When Tomatoes Met Wagner,,,,,MariannaEconomou,,,MariannaEconomou,,,,"0,01372",Documentaire,,,,,,,Grèce,8.0,9.0,2021.0,2.0,3.2,73.0,219.0,
274517,Nashla kosa na kamen,AlekseySolonchev,EkaterinaVinogradova,KseniyaKutepova,JuliannaMikhnevitch,AnjaKreis,,,AnjaKreis,,,,"0,01452",Drame,,,,,,,Russie,17.0,7.0,2019.0,2.0,3.1,77.0,824.0,1035.0
274525,Braquer Poitiers,FrancisSoetens,HeleneBressiant,WilfridAmeuille,LucieGuien,ClaudeSchmitz,,,ClaudeSchmitz,,,,"0,02175",Comédie,,,,,,,France,23.0,10.0,2019.0,2.0,3.5,59.0,2806.0,
274532,En liberté ! le village démocratique de Pourgues,,,,,AlexFerrini,,,AlexFerrini,,,,"0,01699",Documentaire,,,,,,,France,9.0,10.0,2019.0,2.0,2.4,76.0,157.0,
274585,Le Loup et le lion,MollyKunz,GrahamGreene(II),CharlieCarrick,DerekJohns,GillesdeMaistre,,,PrunedeMaistre,PrunedeMaistre,GillesdeMaistre,,"0,02587",Aventure, Famille,,,,,,France,13.0,10.0,2021.0,2.0,2.8,100.0,199085.0,2072173.0
274630,Une joie secrète,,,,,JeromeCassou,,,JeromeCassou,,,,"0,01415",Documentaire,,,,,,,France,11.0,9.0,2019.0,2.0,3.2,70.0,1682.0,
274683,Asa ga Kuru,ArataIura,HiromiNagasaku,AjuMakita,TaketoTanaka,NaomiKawase,,,NaomiKawase,IzumiTakahashi,MizukiTsujimura,,"0,02287",Drame,,,,,,,Japon,28.0,7.0,2021.0,2.0,3.6,140.0,11839.0,175041.0
274837,Eté 85,FelixLefebvre,BenjaminVoisin,PhilippineVelge,ValeriaBruniTedeschi,FrancoisOzon,,,FrancoisOzon,AidanChambers,,,"0,02412",Drame,,,,,,,France,14.0,7.0,2020.0,1.0,3.9,101.0,137684.0,71788.0
274840,Les Mondes imaginaires de Jean-François Laguionie,,,,,Jean-FrancoisLaguionie,,,Jean-FrancoisLaguionie,Jean-PierreGaspari,,,"0,00644",Animation,,,,,,,France,2.0,10.0,2019.0,2.0,4.0,78.0,95.0,
274888,Ardaas Karaan,GippyGrewal,JapjiKhaira,GurpreetGhuggi,SapnaPabbi,GippyGrewal,,,GippyGrewal,,,,"0,01441",Drame,,,,,,,Inde,19.0,7.0,2019.0,4.0,3.0,140.0,976.0,752481.0
274891,Océan,Ocean,,,,Ocean,,,Ocean,AliceDiop,,,"0,01487",Documentaire,,,,,,,France,13.0,11.0,2019.0,2.0,3.4,111.0,245.0,
274915,Promare,,,,,HiroyukiImaishi,,,KazukiNakashima,KazukiNakashima,,,"0,02334",Action, Animation, Science Fiction,,,,,Japon,31.0,7.0,2019.0,2.0,3.6,111.0,8508.0,
274973,Made In Bangladesh,RikitaShimu,NoveraRahman,ParvinParu,MayabiMaya,RubaiyatHossain,,,RubaiyatHossain,PhilippeBarriere,,,"0,02610",Drame,,,,,,,Bengladesh,4.0,12.0,2019.0,2.0,3.4,95.0,10897.0,
274976,La Macchinazione,MassimoRanieri,LiberoDeRienzo,MatteoTaranto,Francois-XavierDemaison,DavidGrieco,,,DavidGrieco,GuidoBulla,,,"0,00472",Biopic, Policier, Drame,,,,,Italie,21.0,8.0,2019.0,2.0,2.9,100.0,1006.0,105072.0
274982,Nerkonda Paarvai,AjithKumar,ShraddhaSrinath,VidyaBalan,,H.Vinoth,,,H.Vinoth,,,,"0,01495",Drame, Thriller,,,,,,Inde,8.0,8.0,2019.0,3.0,3.3,150.0,6582.0,768540.0
275050,Druk,MadsMikkelsen,ThomasBoLarsen,MagnusMillang,LarsRanthe,ThomasVinterberg,,,TobiasLindholm,ThomasVinterberg,,,"0,02287",Comédie, Drame,,,,,,Danemark,14.0,10.0,2020.0,2.0,3.9,117.0,114935.0,12742455.0
275060,De Sable Et De Feu,RodolfoSancho,CarolinaCrescentini,ImanolArias,KamalMoummad,SouheilBen-Barka,,,,,,,"0,00311",Drame, Historique, Romance,,,,,Maroc,18.0,9.0,2019.0,2.0,2.3,116.0,214.0,10000000.0
275114,"Happy, la Méditation à l'école",,,,,HeleneWalter,EricGeorgeault,,,,,,"0,01459",Documentaire,,,,,,,France,30.0,10.0,2019.0,2.0,3.8,76.0,751.0,
275121,Parents d'élèves,VincentDedienne,CameliaJordana,AlixPoisson,SamirGuesmi,NoemieSaglio,,,AliceGirard,MarinetteLevy,MathiasGavarry,,"0,02266",Comédie, Famille,,,,,,France,7.0,10.0,2020.0,2.0,3.1,89.0,110248.0,2033629.0
275122,L'Evénement,AnamariaVartolomei,KaceyMottetKlein,LuanaBajrami,LouiseOrry-Diquero,AudreyDiwan,,,AudreyDiwan,MarciaRomano,AnnieErnaux,,"0,02538",Drame,,,,,,,France,24.0,11.0,2021.0,2.0,4.1,100.0,62150.0,5616000.0
275129,5 è il numero perfetto,ToniServillo,ValeriaGolino,CarloBuccirosso,IaiaForte,IgorTuveri,,,IgorTuveri,IgorTuveri,,,"0,01642",Policier, Drame, Thriller,,,,,Italie,23.0,10.0,2019.0,2.0,2.8,106.0,4723.0,4320000.0
275138,Profession du père,BenoitPoelvoorde,AudreyDana,JulesLefebvre,TomLevy,Jean-PierreAmeris,,,Jean-PierreAmeris,MurielleMagellan,SorjChalandon,,"0,02467",Drame,,,,,,,France,28.0,7.0,2021.0,2.0,3.1,105.0,25406.0,274047.0
275157,Le Regard de Charles,CharlesAznavour,RomainDuris,,,MarcDiDomenico,,,MarcDiDomenico,AntoineBarraud,,,"0,02334",Biopic, Documentaire,,,,,,France,2.0,10.0,2019.0,2.0,3.5,85.0,9686.0,214562.0
275159,L'Oeuvre sans auteur - Partie 2,TomSchilling,SebastianKoch,PaulaBeer,SaskiaRosendahl,FlorianHenckelvonDonnersmarck,,,FlorianHenckelvonDonnersmarck,,,,"0,02412",Drame, Thriller,,,,,,Allemagne,17.0,7.0,2019.0,2.0,3.0,99.0,13461.0,
275175,"Lingui, les liens sacrés",AchouackhAbakar,RihaneKhalilAlio,YoussoufDjaoro,BriyaGomdigue,Mahamat-SalehHaroun,,,Mahamat-SalehHaroun,,,,"0,02467",Drame,,,,,,,France,8.0,12.0,2021.0,2.0,3.1,88.0,5606.0,
275190,Mystère à Saint-Tropez,ChristianClavier,BenoitPoelvoorde,ThierryLhermitte,JeromeCommandeur,NicolasBenamou,,,ChristianClavier,Jean-FrancoisHalin,Jean-MariePoire,,"0,02587",Comédie,,,,,,,France,14.0,7.0,2021.0,2.0,3.0,91.0,116540.0,1483953.0
275199,Bigil,VijayJ,NayantharaKurian,JackieShroff,YogiBabu,AtleeKumar,,,AtleeKumar,RamanaGirivasan,,,"0,01495",Action, Drame,,,,,,Inde,25.0,10.0,2019.0,4.0,3.5,178.0,23120.0,16800000.0
275204,17 Blocks,,,,,DavyRothbart,,,JenniferTiexiera,DavyRothbart,,,"0,02281",Documentaire,,,,,,,U.S.A.,9.0,6.0,2021.0,2.0,3.7,95.0,2019.0,
275207,Thor: Love And Thunder,ChrisHemsworth,NataliePortman,ChristianBale,TessaThompson,TaikaWaititi,,,TaikaWaititi,JenniferKaytinRobinson,StanLee,,"0,02489",Action, Aventure, Fantastique, Science Fiction,,,,U.S.A.,13.0,7.0,2022.0,2.0,2.6,119.0,1150926.0,250000000.0
275227,De Gaulle,LambertWilson,IsabelleCarre,OlivierGourmet,CatherineMouchet,GabrielLeBomin,,,ValerieRansonEnguiale,GabrielLeBomin,,,"0,02585",Biopic, Historique, Guerre,,,,,France,4.0,3.0,2020.0,2.0,3.1,109.0,511913.0,7501454.0
275263,L'Origine Du Monde,LaurentLafitte,KarinViard,VincentMacaigne,HeleneVincent,LaurentLafitte,,,LaurentLafitte,SebastienThiery,,,"0,02587",Comédie,,,,,,,France,15.0,9.0,2021.0,2.0,3.1,98.0,117938.0,1813894.0
275265,Back To The Moon,,,,,Charles-AntoinedeRouvre,,,SophieBocquillon,Charles-AntoinedeRouvre,,,"0,00752",Documentaire,,,,,,,France,24.0,7.0,2019.0,2.0,3.6,102.0,38.0,
275355,30 jours max,TarekBoudali,PhilippeLacheau,JulienArruti,VanessaGuide,TarekBoudali,,,TarekBoudali,PierreDudan(II),GregoryBoutboul,,"0,02587",Comédie, Policier,,,,,,France,14.0,10.0,2020.0,2.0,2.4,87.0,508815.0,12960000.0
275360,T’as pécho ?,PaulKircher,Inesd&#039;Assomption,RamzyBedia,VincentMacaigne,AdelinePicault,,,AdelinePicault,,,,"0,03024",Comédie,,,,,,,France,29.0,7.0,2020.0,2.0,2.9,98.0,109661.0,2607444.0
275366,Gogo,,,,,PascalPlisson,,,PascalPlisson,PatrickPessis,LaetitiaKugler,,"0,02668",Documentaire,,,,,,,France,1.0,9.0,2021.0,2.0,3.2,87.0,7855.0,59298.0
275419,5ème Set,AlexLutz,AnaGirardot,KristinScottThomas,JurgenBriand,QuentinReynaud,,,,,,,"0,01473",Drame, Évènement Sportif,,,,,,France,16.0,6.0,2021.0,2.0,3.6,105.0,28769.0,
275426,Libertad,MariaMorera,NicolleGarcia,VickyPena,NoraNavas,ClaraRoquet,,,ClaraRoquet,,,,"0,02284",Drame,,,,,,,Espagne,6.0,4.0,2022.0,2.0,3.4,104.0,7245.0,101426.0
275430,Bashtata,IvanBarnev,IvanSavov,MargitaGosheva,TanyaShahova,KristinaGrozeva,PetarValchanov,,KristinaGrozeva,PetarValchanov,,,"0,01516",Comédie, Drame,,,,,,Bulgarie,7.0,7.0,2021.0,2.0,2.8,87.0,102.0,
275454,L'Etincelle: une histoire des luttes LGBT+,BertrandDelanoe,RobertBadinter,GerardLefort,DustinLanceBlack,BenoitMasocco,,,,,,,"0,01526",Documentaire,,,,,,,France,24.0,7.0,2019.0,2.0,3.5,99.0,250.0,
