ID,director,STARmeter
nm2844329,YoshimiItazu,393643
nm2847370,LisaJoy,22676
nm2852004,GeorgiaOakley,50419
nm2853516,LeslyeHeadland,10907
nm2853644,AinaJarvine,11135668
nm2854735,OlivierBourgeois,925624
nm2859134,GiovanniTroilo,357347
nm2863734,ArnaudBrugier,10342762
nm2869400,PazFabrega,528396
nm2873109,EmmanuelRaquin-Lorenzi,5381827
nm2873161,MoniaChokri,21805
nm2873275,MinaMileva,556012
nm2876079,SophieDupuis,127986
nm2877453,ScottPleydell-Pearce,720389
nm2880164,JoanChemla,516425
nm2883649,BenjaminRenner,31227
nm2884474,LauraTerruso,72528
nm2885983,KanuBehl,104205
nm2888554,ChristopheLourdelet,174433
nm2889273,FilippoMeneghetti,312242
nm2894555,FelixDufour-Laperriere,945168
nm2894913,JulienBisaro,1781837
nm2895139,NataliaMalykhina,448665
nm2899524,DelphineKreuter,4385314
nm2900249,ChristopheBeaucourt,1468670
nm2900503,JoelSimon,1500678
nm2902730,RusudanChkonia,1322192
nm2903634,ChristianDesmares,537487
nm2904082,LudovicVirot,4730603
nm2905562,DanielBarber,77212
nm2907074,ShinjiUshiro,379624
nm2907891,FrancoisHebrard,7118559
nm2908199,EricWarin,295208
nm2908724,JeromeReybaud,555350
nm2909800,MunehisaSakai,443205
nm2910657,JunjiShimizu,636540
nm2911073,MattAselton,148562
nm2916570,RemiChaye,287410
nm2917980,AntonyHickling,169701
nm2920166,FelixLetot,829945
nm2924350,AdinaPintilie,307410
nm2927376,ZoeWittock,107693
nm2928862,JonathanBarre,358810
nm2931674,ZsofiaSzilagyi,429736
nm2932970,AramShahbazyan,1425419
nm2937122,AdrianMolina,45572
nm2941797,MariaLindberg,1296590
nm2942187,DariusMarder,30450
nm2947239,ApostolosKarakasis,2198330
nm2947553,NaHong-jin,14422
nm2955107,RajKumarGupta,142761
nm2955877,NathanSilver,31246
nm2957756,TillKleinert,356229
nm2963897,MathieuSapin,2026391
nm2964327,ChristineCynn,496209
nm2965954,JoachimDollhopf,2173643
nm2966869,KariemSaleh,5552733
nm2968894,MariannaEconomou,265928
nm2972328,MouniaMeddour,154486
nm2973669,TerenceNance,114664
nm2973991,AnnePaulicevich,5738282
nm2977234,AnissaBonnefont,150175
nm2982240,HarryMacqueen,99761
nm2986419,JohnWax,187970
nm2990632,MyroslavSlaboshpytskyi,76702
nm2990660,GregoryMagne,10623391
nm2994652,EsterMartinBergsmark,337987
nm2996966,JurajLehotsky,1502315
nm2999197,LisaBlatter,298036
nm3007303,MatthewWolfe,212295
nm3008423,ValentineOberti,2588170
nm3008598,MelaniePavy,1614550
nm3009133,MassoudBakhshi,566552
nm3010539,OtmarPenker,772480
nm3010935,Mong-HongChung,88466
nm3014420,MarcoBerger,27005
nm3014863,Jean-BernardMarlin,195070
nm3017182,MichelMeignant,13142067
nm3017455,GeremyJasper,54601
nm3021000,AlexandreHeboyan,281452
nm3021346,JeremyClapin,54538
nm3024142,MorLoushy,503324
nm3025802,SheronR.Dayoc,1041149
nm3027498,MikelGurrea,438497
nm3028737,BenjaminNaishtat,129039
nm3030296,ArgyrisPapadimitropoulos,95058
nm3030388,ThorstenKlein,1097473
nm3033662,NicolasPariser,95995
nm3034178,DesireeAkhavan,23235
nm3035371,AbbasFahdel,104721
nm3040251,AlbertoMorais,386847
nm3042028,BrunoSamper,134639
nm3043248,ChrisFoggin,64926
nm3043504,KristinaBuozyte,116347
nm3046419,SophiaTakal,30188
nm3047533,EkoueLabitey,1056491
nm3052903,AlisonKlayman,235990
nm3053575,LauraBispuri,202640
nm3054794,BogdanGeorgeApetri,101608
nm3056409,GregorioGraziosi,485207
nm3061273,JoseLuisRugeles,352998
nm3061364,JairoBoisier,6352350
nm3061633,EmmaDante,206470
nm3062277,MatthewPetock,442609
nm3063109,AnnaritaZambrano,618262
nm3063751,AndrewLouis,165558
nm3063985,AmorHakkar,1068179
nm3069812,EmmanuelPlasseraud,10891878
nm3070089,AlexandraDols,3112456
nm3073146,MaiteAlberdi,19814
nm3077950,DeclanDonnellan,253180
nm3078168,NickOrmerod,571649
nm3079666,Mamane,2097525
nm3081220,AntonBalekdjian,1722200
nm3082355,JaneMagnusson,365303
nm3083252,GaelMetroz,1171234
nm3085823,FlorentdeLaTullaye,2138907
nm3086932,FawnVeerasunthorn,68793
nm3087827,RasmusKlosterBro,892063
nm3088151,LouisClichy,271282
nm3088409,FredericTcheng,145796
nm3092172,FabioMollo,116504
nm3092600,PierreMorath,2511033
nm3093141,AndreiSchtakleff,7533494
nm3094479,FabienHagege,1459841
nm3095917,HejerCharf,1498333
nm3096701,KotaroTamura,151374
nm3103101,SylvieGautier,953120
nm3106028,Louis-JulienPetit,203215
nm3112190,CarlosMarques-Marcet,93063
nm3113346,AndreaSegre,142555
nm3114621,AliceRohrwacher,17118
nm3114649,CharlotteLeBon,6656
nm3115348,AlexandreEspigares,370047
nm3117605,MarianneChaud,1121639
nm3117666,EdwardWatts,342236
nm3123196,KarimMoussaoui,360877
nm3123237,BojinaPanayotova,7376052
nm3123366,JuhoKuosmanen,36993
nm3124692,PatrickPuzenat,8425822
nm3130198,EduardPuertas,8041084
nm3130868,OliviaSilver,637482
nm3132183,JohannesNyholm,238049
nm3136972,EmilieCarpentier,10211180
nm3137132,PieroMessina,28848
nm3138629,AntonBormatov,975956
nm3140864,MercedesMarro,797500
nm3147401,FelipeGalvezHaberle,44341
nm3149899,Anna-CeliaKendall-Yatzkan,10668297
nm3150455,JoelCrawford,51714
nm3152327,RyusukeHamaguchi,13443
nm3154125,ClementOubrerie,1416999
nm3155092,TamerElSaid,372771
nm3155311,EstephanWagner,8622060
nm3157077,GuyloHomsy,68681
nm3157606,HamyRamezan,588250
nm3157712,PierreMarcel,2821738
nm3158271,FernandoGuzzoni,110184
nm3161822,AndreasHorvath,604672
nm3162559,SaphiaAzzeddine,1747535
nm3162955,OmriGivon,186706
nm3162991,DechenRoder,452049
nm3163047,EricCapitaine,1035197
nm3164004,DominiqueGaring,7676598
nm3166309,OlivierBohler,1324324
nm3167881,EricEsau,133042
nm3172532,MehmetCanMertoglu,579005
nm3174528,EmmanuelleDemoris,1029524
nm3174584,ArmandoBo,108186
nm3176141,LaureCharpentier,566949
nm3176551,RiadSattouf,186923
nm3176690,YukikoSode,1668146
nm3178229,ChemaGarciaIbarra,253618
nm3183376,RachidDhibou,3478426
nm3185614,OctavioE.Rodriguez,156477
nm3188011,AgustinToscano,511944
nm3188127,ItsasoArana,71227
nm3196030,ErnestoOna,8775037
nm3201973,AnandShankar,203778
nm3205815,AnneSewitsky,58103
nm3208961,TerezaNvotova,51839
nm3210217,AntoineRussbach,659817
nm3211046,SarahMarx,627298
nm3211470,RobertEggers,3125
nm3211559,MoritzSiebert,1564099
nm3213296,OzcanAlper,56243
nm3213992,AbdolrezaKahani,199711
nm3215397,DanielScheinert,12360
nm3218458,MariaSilviaBazzoli,8777210
nm3218491,LauraWandel,170570
nm3221896,GustavoPizzi,713263
nm3223128,LeonardoMedel,338440
nm3223973,JoaoNunoPinto,303339
nm3226013,AnnieMolinVasseur,1852175
nm3226379,Kogonada,11627
nm3226471,YoussefChebbi,285347
nm3227090,DamienChazelle,2722
nm3229507,OliviaNewman,33576
nm3229585,FrancoisGerard,6865448
nm3230448,TomGormican,21650
nm3231677,OliverDickinson,11741952
nm3232264,ReinaldoMarcusGreen,2628
nm3234345,RichardBrouillette,8949583
nm3235877,AnaLilyAmirpour,16692
nm3239275,EvaRiley,249755
nm3243348,BenjaminBotella,861166
nm3247815,LaurenceThrush,787484
nm3251986,EmmanuelCappellin,2071793
nm3253588,JaredStern,1298729
nm3258082,PascalRabate,1122916
nm3260188,StephanBalay,267637
nm3262433,RajMehta,83044
nm3264135,TheresaTraoreDahlberg,1788122
nm3264388,GiovanniAloi,374953
nm3265185,TeonaGrenade,2748408
nm3267450,PanosH.Koutras,135477
nm3268589,AlexCamilleri,294263
nm3269656,MichalVinik,343073
nm3270827,PeterStrickland,28071
nm3271855,IsmaelElIraki,501367
nm3271912,JeanHeches,10874048
nm3274200,SandrineDumarais,11004233
nm3275420,CarloMirabella-Davis,90883
nm3276353,HindMeddeb,2097796
nm3277399,RoddRathjen,297828
nm3281108,IvanHeidsieck,4463458
nm3281319,MagnusvonHorn,124981
nm3281996,ChristopheLeclaire,9461989
nm3282051,CharlotteColbert,143900
nm3282884,DanielleLessovitz,306810
nm3284014,AntoineDelesvaux,789964
nm3284074,AndrewCividino,107230
nm3290818,MatanYair,488001
nm3292896,GuillaumeMassart,1009780
nm3295740,JonathanMillet,239479
nm3298144,BrunoLavaine,663685
nm3298893,SamanthaLeriche-Gionet,11580483
nm3299019,NunoBeato,676663
nm3299162,LaurentJunca,8645284
nm3299248,KatrinGebbe,174592
nm3299329,NicolasCharlet,802046
nm3299340,ZouPeng,11553814
nm3302367,JurisKursietis,375522
nm3302450,TimothyReckart,223469
nm3306459,GeorgisGrigorakis,324987
nm3306595,SamuelBodin,33848
nm3307018,DanielVegaVidal,617293
nm3307029,DiegoVegaVidal,391357
nm3307527,GabrielaPichler,72903
nm3308584,MarceloMartinessi,454571
nm3316186,ThomasDaneskov,339192
nm3316521,AgnesFouilleux,4737720
nm3319289,SydneySibilia,104893
nm3320456,ShalimarPreuss,10139455
nm3321297,GiuseppeCapotondi,112066
nm3321948,BrunoSauvard,844192
nm3322414,AlastairSiddons,190162
nm3326045,TimTraversHawkins,223676
nm3326361,MahaHaj,254754
nm3326895,AlexK.Lee,13114083
nm3326936,IsabelleBrocard,277962
nm3331384,ChristopheGargot,6812350
nm3332970,MathieuTuri,52986
nm3338081,KirstenLepore,60801
nm3338594,KaoriKinoshita,4160809
nm3340268,FyzalBoulifa,77042
nm3341465,MattStone,815465
nm3343899,AlainDellaNegra,723823
nm3344222,DamienManivel,394627
nm3344466,MaximeMatray,1666177
nm3345450,GaelMocaer,11904820
nm3345722,AnneKunvari,1373007
nm3349575,AmeiWallach,643024
nm3350420,NicolaiFuglsig,91036
nm3355597,TonvanZantvoort,846769
nm3362182,MaximeMotte,2182290
nm3363032,RyanCoogler,8018
nm3363545,PetrVodicka,11856213
nm3367478,AlexLutz,70932
nm3370583,SonjaRohleder,12451894
nm3372147,CelineDanhier,541263
nm3372724,ReemKherici,15162
nm3373941,RomainBasset,1967831
nm3378941,ManuelAbramovich,190255
nm3379425,VirgilVernier,242988
nm3380240,RemyTezier,10866017
nm3380955,ArnaudBouron,475970
nm3384194,AyseToprak,1093238
nm3384349,AnjaKofmel,1432082
nm3386674,MatiasLucchesi,499463
nm3387800,AmirManor,1187623
nm3393686,EviGoldbrunner,1708244
nm3394227,TsuneoGoda,4731356
nm3401779,AndrewErwin,41864
nm3401988,ChapourHaghighat,1728379
nm3403938,OlenaFetisova,12257977
nm3404187,JohnMcKenna,350188
nm3406905,AlexandraHetmerova,12925628
nm3408503,FloraLau,440839
nm3409787,OfirRaulGraizer,231038
nm3417847,ShahramAlidi,740062
nm3420017,TetsuyaMariko,419531
nm3420747,LaurePortier,1115744
nm3422838,TamaraErde,658219
nm3427032,CarlaSimon,48477
nm3431390,VincentMariette,895635
nm3433527,SteveAchiepo,491899
nm3437315,MyriamVerreault,465445
nm3440712,JohnnyMa,1990561
nm3445534,SylvaineDampierre,637514
nm3446966,YukikoMishima,156603
nm3447343,GuillaumeLevil,553334
nm3449065,EmmanuelPoulain-Arnaud,521630
nm3450359,GregoryKershaw,377812
nm3453283,DanielKwan,5661
nm3456523,DouglasBeer,1657488
nm3456600,LaurentHasse,5718746
nm3458370,LaetitiaCarton,11976460
nm3459189,ChloeRobichaud,90268
nm3460179,VioletaAyala,809757
nm3460363,DavidLambert,149923
nm3464411,ThibaultDentel,12896328
nm3466193,GustavoHernandez,10308250
nm3468275,AliSoozandeh,419425
nm3469450,AntoonKrings,1945439
nm3471261,FrancoisZabaleta,1042829
nm3471503,OriolCanals,12498867
nm3471672,PaulOtchakovsky-Laurens,5681124
nm3472612,SophieRoze,10583145
nm3476432,JonasCarpignano,81822
nm3479619,XavierdeLauzanne,362950
nm3483676,TristanFerlandMilewski,1042923
nm3486709,GabrielMascaro,167047
nm3495071,MaxLang,150183
nm3500450,AmmanAbbasi,129909
nm3502313,AdrianGarcia,883765
nm3503229,AnneEmond,117847
nm3503400,ChristopherRadcliff,319897
nm3504109,AndersOlholm,193280
nm3504405,AlexRossPerry,26463
nm3504479,JuanAndresArangoGarcia,544079
nm3507432,AndreGilMata,466337
nm3509272,HeleneZimmer,46502
nm3510385,ArielKleiman,64680
nm3514747,FrancoisValla,1748054
nm3516084,LeaDomenach,202680
nm3516131,MuayadAlayan,276569
nm3516252,NicolasContant,12004495
nm3519173,NoraFingscheidt,26196
nm3521871,GillianRobespierre,56468
nm3522076,AharonKeshales,144966
nm3525467,PetraCosta,144739
nm3529555,DeaKulumbegashvili,133951
nm3536332,CeliaRicoClavellino,195720
nm3550532,ArisTriandafyllou,3646812
nm3551745,MehranTamadon,511536
nm3554224,RuxandraMedrea,1239583
nm3554712,YvesHinant,1091425
nm3554757,C.W.Winter,504970
nm3554962,AndersEdstrom,2108989
nm3558357,ReneeGodfrey,1072068
nm3558632,IainForsyth,309714
nm3558684,HannesBaumgartner,1167366
nm3558886,JanePollard,382848
nm3562611,KirstenTan,246409
nm3562666,SatishManwar,9564542
nm3563342,JayroBustamante,67002
nm3563607,AttilioAzzola,11238489
nm3564648,AntonioMendezEsparza,41237
nm3564996,OliverHermanus,26407
nm3569165,LilaAviles,27679
nm3573399,PrashantNair,148939
nm3578067,GaelBreton,2049734
nm3578681,NajiAbuNowar,145431
nm3578957,M.Rajesh,143609
nm3580802,JulieHamiti,2004525
nm3582195,BlertaBasholli,217192
nm3588479,FelipeHirsch,899414
nm3588664,TouriaBenzari,1418735
nm3590879,EmmanuelGillibert,389782
nm3592235,RiteshBatra,44406
nm3594795,Jean-AlbertLievre,394175
nm3598290,EdPerkins,124892
nm3602074,YasuhiroYoshiura,187040
nm3603418,InaMihalache,724559
nm3607318,SaidHamich,279241
nm3608044,RyotaNakano,223281
nm3611349,JordanVogt-Roberts,13133
nm3612005,ArnaudGerber,2917687
nm3613729,MiladAlami,71086
nm3614028,SebastienPilote,230826
nm3614846,LeaRinaldi,12778851
nm3615651,VincentMaelCardona,67850
nm3619993,ThomasCailley,14105
nm3620652,AlyMuritiba,121763
nm3621052,AnnSirot,395075
nm3622498,MortezaFarshbaf,1306607
nm3622659,LuciaAniello,34858
nm3623356,JadwigaKudrzycka,6303036
nm3623409,WissamTanios,1294758
nm3624699,OsvaldeLewat,11479491
nm3624708,BerniGoldblat,1534046
nm3625974,IlisaBarbash,621978
nm3626004,TahirRana,452941
nm3626583,LucienCastaing-Taylor,135508
nm3632094,DelphineLehericey,180943
nm3633685,StephanieGillard,1482379
nm3635576,FernandaValadez,126989
nm3640095,ShahramMokri,187231
nm3640621,KojiFukada,84585
nm3648488,AlirezaKhatami,105656
nm3648811,MarcScialom,8826442
nm3649532,ChristosNikou,38875
nm3652037,TatianaKublitskaya,8737927
nm3653362,DanfungDennis,1117216
nm3654605,RonanChapalain,2480809
nm3662756,HugoParthonnaud,176385
nm3665687,FilipeMatzembacher,593169
nm3670069,VincentGaullier,2806459
nm3672712,ShubhashishBhutiani,494669
nm3672972,YaredZeleke,483894
nm3678398,ArthurDreyfus,8458027
nm3679540,PhilippeLesage,93193
nm3683052,DmytroSukholytkyy-Sobchuk,122759
nm3685590,JuliaC.Kaiser,9342827
nm3687830,RickAlverson,52476
nm3688112,CharlesGuerinSurville,535602
nm3698352,DanUzan,11966679
nm3699074,RobSavage,27163
nm3699790,DKWelchman,58068
nm3700304,AmandineGay,876039
nm3701357,MouniaAkl,87152
nm3701612,JessicaM.Thompson,45924
nm3703401,HameBourokba,2044120
nm3703813,JacquesLoeuille,10865979
nm3705259,HelenaCotinier,2196356
nm3707356,JorgeR.Gutierrez,4556074
nm3707393,AsaphPolonsky,328410
nm3717860,Pierre-HubertMartin,434173
nm3730865,LyangKim,4436007
nm3732013,AntoineBoutet,12983860
nm3733926,LisaBierwirth,738037
nm3734458,RupertGoold,43578
nm3742120,BaldvinZophoniasson,219531
nm3742144,ElsaDiringer,1259553
nm3742814,SylvainEstibal,536438
nm3742984,HeleneDucrocq,642083
nm3743617,PhilippeLacheau,18600
nm3745731,BogdanMirica,139705
nm3751919,JeromeLescure,1326258
nm3752435,LauraBaumeisterdeMontis,322209
nm3756145,MichaelBernadat,7351740
nm3759904,MansurTural,10578039
nm3761088,MarttiHelde,357937
nm3762411,TracyE.Thomas,1530713
nm3771479,MarcusLindeen,533666
nm3771823,DanielGoldhaber,32598
nm3772967,JuliaLeigh,89263
nm3774632,RobinPront,84966
nm3775467,CameronHughes,12671698
nm3777769,BrunoDeville,789161
nm3778278,YannickMoulin,1129188
nm3778312,LewisEizykman,1415534
nm3779822,AdaLoueilh,5248072
nm3781554,JohnMcPhail,116921
nm3782370,HeleneDuchemin,12396259
nm3782631,LionelGuedj,656739
nm3784609,PascaleHecquet,6933346
nm3784756,RemiDurin,1373015
nm3789048,JakrawalNilthamrong,671780
nm3792134,AneeshChaganty,32052
nm3792294,SimerjitSingh,247658
nm3797522,FredGrivois,182573
nm3802969,AnnaKhmelevskaya,8269084
nm3803118,PaulManate,1665649
nm3806726,HiteshKewalya,233990
nm3808311,GabrielBitar,9835455
nm3811469,MohamedSiam,3603295
nm3814074,TomaszWasilewski,318190
nm3819854,OmRaut,103382
nm3827577,BennyJaberg,8281687
nm3834799,CharlotteWells,7567
nm3836407,DominicHiggins,321901
nm3838252,Jean-MarcPeyrefitte,1413737
nm3839332,BorisBaum,13012552
nm3843101,JulienSimonet,716597
nm3844801,AvishaiSivan,1131264
nm3845301,JeremieReichenbach,4726861
nm3845428,Marie-ViolaineBrincard,4743091
nm3845527,NoraPhilippe,1140189
nm3846344,DieudoHamadi,508418
nm3847394,LaurentBoileau,897135
nm3851426,TarekBoudali,34756
nm3853313,Jean-MichelCorreia,426238
nm3855764,DavidHaddad,3579554
nm3858823,RomainBaudean,11494021
nm3861822,DaniloCaputo,1717598
nm3862484,IveteLucas,384875
nm3866414,CarolFreeman,1032435
nm3868633,SeverinFiala,33684
nm3873315,JonsMellgren,11560170
nm3875011,AlinaSkrzeszewska,1090266
nm3878904,CurroSanchez,517103
nm3885065,RamonZurcher,173160
nm3888869,FloreVasseur,1459527
nm3890574,OliverLaxe,106295
nm3891102,ManuRiche,366430
nm3891384,FergusGrady,1022684
nm3894099,MauricioLopezFernandez,1069467
nm3896311,IlanKlipper,989304
nm3896655,RakeshMehta,612887
nm3897310,NeilBeloufa,1027610
nm3902606,InesCompan,2655811
nm3905372,SebastienTulard,338976
nm3905483,FredKihn,6212390
nm3905802,DjinnCarrenard,850358
nm3906570,RaphaellePaupert-Borne,7995051
nm3906838,JeanLaube,12353998
nm3907878,Jean-FrancoisFerrillon,3016893
nm3918746,HenryHobson,151861
nm3924049,AngelManuelSoto,35433
nm3926251,MichalSocha,6434467
nm3926624,ReginaWelker,1027820
nm3926738,Bin-HanTo,1585368
nm3929944,AdrianSaba,974440
nm3930347,OlivierCasas,242971
nm3930693,Marie-SophieChambon,905202
nm3931071,OlivierKauffer,11058292
nm3931585,AshleyMcKenzie,142330
nm3932585,FranckPhelizon,338627
nm3937063,MarieMonge,421262
nm3939227,JaceFreeman,1012431
nm3939436,SarahSuco,227422
nm3939978,GeromeBarry,935961
nm3941484,BasileDoganis,262424
nm3941888,EvaPervolovici,872444
nm3946793,ShlomiEldar,193891
nm3951005,KateDolan,60531
nm3951039,ChrisLofing,139209
nm3953009,ChristianTod,1580421
nm3954059,DavidDufresne,1200124
nm3960381,RubaiyatHossain,277923
nm3960987,LeylaBouzid,219499
nm3966426,AtsukoIshizuka,464169
nm3968825,MichaelSarnoski,2380
nm3971394,MatteoZoppis,586933
nm3972972,ElinMagnusson,748188
nm3974755,SaraKaaman,1707469
nm3984512,GenevieveDulude-DeCelles,308919
nm3994583,Jean-MichelBertrand,258556
nm3997700,HoudaBenyamina,164115
nm4000389,TravisCluff,123539
nm4001962,ArthurDelaire,1883512
nm4002493,QuentinReynaud,756020
nm4013000,NatalieErikaJames,45210
nm4014166,CathyYan,24802
nm4014909,ErickOh,233705
nm4023702,StevenCapleJr.,19337
nm4029542,ClementVallos,1631709
nm4034325,FaraSene,1806327
nm4038711,ChristopheBoula,10154940
nm4043983,GaelLepingle,1040483
nm4044675,JoannaLurie,2320013
nm4045057,SylvainGeorge,659439
nm4045090,VerenaParavel,210363
nm4047582,CarlosCesarArbelaez,544650
nm4048833,HassaneMezine,12133636
nm4052861,AmalieNaesbyFick,330894
nm4053334,DannyPhilippou,8173
nm4056825,AlexandreJollien,139232
nm4058904,ChaitanyaTamhane,139270
nm4058906,OscarAndrade,832564
nm4059694,LaurencePetit-Jouvet,1611598
nm4060519,FranciscaAlegria,133189
nm4064087,NoraMartirosyan,582195
nm4065342,EricFlandin,4823482
nm4068726,AnnaLevinson,2129274
nm4069703,MilkoLazarov,249534
nm4075058,AvinashArun,49629
nm4078029,HadasBenAroya,133376
nm4080113,LukasDhont,23865
nm4080930,SimonRieth,450466
nm4081015,GeorgesHachem,495922
nm4081170,ClaudeHirsch,7204538
nm4081331,NilesAtallah,304630
nm4082438,SamuelRondiere,9294664
nm4084364,BenjaminCrotty,1303700
nm4085019,GabrielAbrantes,48012
nm4086251,BernardMarcade,3299626
nm4090889,JulienPaolini,1510060
nm4092034,EcheJanga,269680
nm4092213,MaysalounHamoud,347731
nm4092503,PascalSerieis,9343006
nm4096321,AnaGarciaBlaya,758585
nm4099092,TreyEdwardShults,12644
nm4104149,HenrikMartinDahlsbakken,73520
nm4115548,BenoitLange,4941670
nm4124849,D.Smith,11679233
nm4126429,JoaoMillerGuerra,673967
nm4132865,LucJoule,6317885
nm4135794,PierreGodeau,220663
nm4136807,ElaineBogan,264439
nm4137687,SophiedeDaruvar,1830458
nm4138449,Baloji,138085
nm4139472,AfonsoPoyart,112538
nm4141599,KaoutherBenHania,24618
nm4142927,NavotPapushado,41743
nm4143789,Jean-ManuelFernandez,1376386
nm4144328,BrieucCarnaille,1938636
nm4144601,FredericDantec,4313141
nm4145065,JonathanTaieb,649252
nm4146008,PaoloConti,1057587
nm4146381,NathalieAlvarezMesen,129180
nm4148339,ErhanKozan,385269
nm4151736,FranckGastambide,40184
nm4170048,AriAster,1208
nm4175844,RichardLanni,359874
nm4177351,NonyGeffen,732059
nm4181576,MariAlessandrini,964000
nm4182676,PhillipLeeDuncan,1658407
nm4185610,CyrilDion,268340
nm4189279,MayaKosa,1874403
nm4189845,VincentLePort,310514
nm4193380,MelissaDrigeard,586929
nm4193707,SimoneGodano,322124
nm4195198,ClarisseHahn,748944
nm4199426,Mysskin,63431
nm4204557,DamianNenow,299572
nm4206987,DavidVital-Durand,954794
nm4209164,MarionDesseigne-Ravel,483174
nm4209268,HubertCharuel,1214839
nm4209430,CarlosVermut,30151
nm4212036,GuillaumeSuon,4453160
nm4223403,BernhardBraunstein,704634
nm4224294,JustPhilippot,90831
nm4229475,LucHermann,699791
nm4230388,DarkoStante,379910
nm4234962,IvanOstrochovsky,248192
nm4235049,OgnjenGlavonic,274248
nm4243395,PierreBarnerias,442708
nm4245303,SabrinaNouchi,512455
nm4247366,AnthonyRoux,228124
nm4263190,BilallFallah,30578
nm4265813,SolangeCicurel,1147698
nm4266300,OlivierRiche,1304333
nm4273205,SebastienMaggiani,6772962
nm4275166,AntonSetola,2739714
nm4285460,IdrissaGuiro,5995717
nm4289433,NicolaHens,6090904
nm4291122,AnaDumitrescu,12034675
nm4298195,YerlanNurmukhambetov,1280724
nm4301161,RajeshM.Selva,298890
nm4302809,OliviaNeergaard-Holm,206205
nm4315078,DominicCooke,78007
nm4317824,PascalPlante,48632
nm4318159,NiteshTiwari,26663
nm4320620,ChristopheKarabache,1356474
nm4327994,SimonRouby,1225915
nm4332182,KanwalSethi,320020
nm4345767,EmmanuelMarre,210920
nm4346803,RebeccaAkoun,3501359
nm4351467,KamirAinouz,344758
nm4354445,AnahitaGhazvinizadeh,257695
nm4355349,MaximeGovare,278099
nm4357944,AnneZohraBerrached,242729
nm4368529,JiZhao,185593
nm4369296,NicolasPeduzzi,366414
nm4369962,JeremyForni,2150941
nm4374439,MaciekHamela,151822
nm4374524,NoemieMerlant,4782
nm4377841,KheridineMabrouk,2023152
nm4379435,VincentPouplard,8301432
nm4380001,ChloeMazlo,538548
nm4380400,RegisSauder,1799339
nm4389150,AliAbbasi,17574
nm4391125,HerdolorLorenz,4821720
nm4391414,AmelievanElmbt,516645
nm4392114,SylvestreSbille,742102
nm4399706,WilliamOldroyd,23855
nm4400206,MarieVoignier,10681807
nm4402528,RudyMilstein,218323
nm4406075,NicolasBoone,1755235
nm4406331,OlivierBosson,11567410
nm4408564,VladimirDuran,401738
nm4409181,DaigoMatsui,194766
nm4409981,JonathanDesoindre,1346832
nm4411878,EugenieDumont,9026896
nm4414980,ArisChatzistefanou,451695
nm4415168,KaterinaKitidi,9917304
nm4421810,Jean-ChristopheDessaint,740253
nm4434761,MorganSimon,416841
nm4435348,NicolasBeirnaert,2010033
nm4436702,ModiBarry,1146430
nm4438253,WalidMattar,1074388
nm4444594,JeromePolidor,12011737
nm4447986,LouViger,6652205
nm4451190,AshMayfair,133174
nm4451779,VladimirdeFontenay,123579
nm4451843,Anne-DauphineJulliand,4260306
nm4452063,YonaRozenkier,271222
nm4452975,JuliendeVolte,1115886
nm4459142,SophieAttelann,6433345
nm4460479,LisaTakeba,1208248
nm4461980,KamilaAndini,184318
nm4469445,JuliaDucournau,9880
nm4470211,JimmyKeyrouz,328459
nm4470672,HalkawtMustafa,225052
nm4474865,KamalLazraq,157534
nm4479901,GaelBizien,9488970
nm4479952,GeoffroyFauquier,3729163
nm4482729,NinaRobert,3344774
nm4484663,LeoKarmann,375161
nm4485543,JakubWronski,8966196
nm4497095,JuliaKowalski,198507
nm4502120,LamineDiakite,10573815
nm4502162,SylvieOhayon,651316
nm4502418,MiaoyanZhang,12278030
nm4508619,PatrickBresnan,422461
nm4508944,FranchinDon,2148021
nm4511619,CarineMay,1346663
nm4512122,VincentSolheid,2671819
nm4516358,MarcBielli,4205951
nm4521724,ThomasJenkoe,12879104
nm4522214,DianeSaraBouzgarrou,1679609
nm4530630,JonStewart,8708385
nm4532535,NicolasHu,1341149
nm4534777,BryanMarciano,620765
nm4549935,BobWalker,3639659
nm4550957,CarolineOriger,340021
nm4553278,AmeenNayfeh,254215
nm4553400,KatsuyaTomita,352491
nm4557079,BessKargman,294139
nm4562078,AntoineCuypers,1044257
nm4567568,ManuelaFresil,2529987
nm4569052,FatimaSissani,8697387
nm4569455,GuillaumeKozakiewiez,8389728
nm4569675,JorisLachaise,840839
nm4576903,KiroRusso,391107
nm4583383,IsabelSandoval,76835
nm4591469,RobinEntreinger,10491093
nm4594053,AngelinaNikonova,374530
nm4595176,Kheiron,130185
nm4612196,SilvanZurcher,646269
nm4617960,MorriganeBoyer,7633815
nm4618825,RauldelaFuente,361567
nm4627616,SvenAugustijnen,11703276
nm4629833,AliceDiop,61579
nm4632663,ArnaudGaillard,9933449
nm4632782,ShahrbanooSadat,605202
nm4634294,RaphaelSiboni,535104
nm4636898,AnnaBlaszczyk,1191603
nm4643507,AdilkhanYerzhanov,159883
nm4645428,XiaolingZhu,13229220
nm4646689,RichardMinier,3643973
nm4652014,ClaraRoquet,69706
nm4655998,FrancoiseDavisse,2712666
nm4656408,JosephRottner,5508154
nm4658431,StephanCastang,136718
nm4659965,FrancoisLagarde,8229060
nm4662682,LisaImmordinoVreeland,341754
nm4668126,GuillaumeBodin,1478224
nm4671933,HollmanMorris,1027535
