ID_film;titre_original;acteur_1;acteur_2;acteur_3;acteur_4;real_1;real_2;real_3;scen_1;scen_2;scen_3;scen_4;score_disctrib;genre_1;genre_2;genre_3;genre_4;genre_5;genre_6;genre_7;pays;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;budegt_dollars;premiere_semaine_france
27063;LeFabuleuxdestind'AmeliePoulain;AudreyTautou;MathieuKassovitz;Rufus;IsabelleNanty;Jean-PierreJeunet;;;Jean-PierreJeunet;GuillaumeLaurant;GuillaumeLaurant;;0,01549;Comedie; Fantastique; Romance;;;;;France;25;4;2001;2;4,4;120;12646800;1185945
27067;ThirteenDays;KevinCostner;BruceGreenwood;DrakeCook;LucindaJenney;RogerDonaldson;;;DavidSelf;;;;0,04368;Thriller; Guerre;;;;;;USA;10;10;2001;2;3,5;145;80000000;66816
27070;TheLordoftheRings:TheFellowshipoftheRing;ElijahWood;SeanAstin;IanMcKellen;SalaBaker;PeterJackson;;;PeterJackson;FranWalsh;PhilippaBoyens;;0,0334;Aventure; Fantastique;;;;;;USA;19;12;2001;2;3,7;178;109000000;1978162
27244;DasExperiment;MoritzBleibtreu;ChristianBerkel;OliverStokowski;WotanWilkeMohring;OliverHirschbiegel;;;MarioGiordano;ChristophDarnstadt;DonBohlinger;;0,04368;Thriller;;;;;;;Autre;21;5;2003;2;3,7;114;;46672
27405;Oblivion;TomCruise;OlgaKurylenko;MorganFreeman;AndreaRiseborough;JosephKosinski;;;JosephKosinski;KarlGajdusek;MichaelArndt;;0,02973;Action; Science Fiction;;;;;;USA;10;4;2013;2;2,9;126;130000000;598132
27415;Shrek;;;;;AndrewAdamson;VickyJenson;;TedElliott;TerryRossio;JoeStillman;;0,02331;Animation; Comedie; Famille; Fantastique;;;;USA;4;7;2001;2;4,3;89;60000000;939597
27416;BoysandGirls;FreddiePrinzeJr.;ClaireForlani;JasonBiggs;AmandaDetmer;RobertIscove;;;AndrewLowery;AndrewMiller;;;0,02579;Comedie; Romance;;;;;;USA;11;7;2001;2;2,4;93;35000000;56150
27417;PearlHarbor;BenAffleck;JoshHartnett;KateBeckinsale;AlecBaldwin;MichaelBay;;;RandallWallace;;;;0,01122;Action; Romance; Guerre;;;;;USA;6;6;2001;2;2,7;183;140000000;866919
27429;LaraCroft:TombRaider;AngelinaJolie;IainGlen;DanielCraig;JonVoight;SimonWest;;;PatrickMassett;JohnZinman;SimonWest;;0,02331;Action; Aventure; Fantastique; Thriller;;;;USA;27;6;2001;2;2,6;100;80000000;1232897
27430;TheMummyReturns;BrendanFraser;RachelWeisz;DwayneJohnson;ArnoldVosloo;StephenSommers;;;StephenSommers;;;;0,05263;Aventure; Fantastique;;;;;;USA;23;5;2001;2;3;129;98000000;756465
27431;Dracula2000;GerardButler;ChristopherPlummer;JustineWaddell;JonnyLeeMiller;PatrickLussier;;;JoelSoisson;PatrickLussier;;;0,02579;Epouvante-horreur;;;;;;;USA;9;5;2001;2;2,6;99;28000000;105868
27432;TheKid;BruceWillis;SpencerBreslin;EmilyMortimer;LilyTomlin;JonTurteltaub;;;AudreyWells;;;;0,01122;Comedie;;;;;;;USA;2;5;2001;2;2,9;104;65000000;153747
27433;Highlander:Endgame;AdrianPaul;ChristopherLambert;BrucePayne;LisaBarbuscia;DouglasAarniokoski;;;JoelSoisson;;;;0,02579;Fantastique;;;;;;;USA;2;5;2001;2;2,1;101;25000000;152422
27434;MenofHonor;RobertDeNiro;CubaGoodingJr.;CharlizeTheron;AunjanueEllis;GeorgeTillmanJr.;;;ScottMarshallSmith;;;;0,01549;Biopic; Drame;;;;;;USA;2;5;2001;2;2,4;129;32000000;101151
27435;Belphegor,lefantomeduLouvre;LaurentBateau;SophieMarceau;FredericDiefenthal;MichelSerrault;Jean-PaulSalome;;;Jean-PaulSalome;JeromeTonnerre;DanieleThompson;;0,02158;Fantastique; Epouvante-horreur;;;;;;France;4;4;2001;2;2,6;97;2627135;849638
27437;TheMexican;BradPitt;JuliaRoberts;JamesGandolfini;J.K.Simmons;GoreVerbinski;;;J.H.Wyman;;;;0,02331;Aventure; Comedie; Policier; Romance;;;;Autre;25;4;2001;2;2,4;125;40000000;374470
27438;LaTourMontparnasseinfernale;EricJudor;RamzyBedia;MarinaFois;SergeRiaboukine;CharlesNemes;;;EricJudor;RamzyBedia;KaderAoun;;0,01549;Comedie;;;;;;;France;28;2;2001;2;2,9;92;10335600;758991
27440;AlmostFamous;PatrickFugit;BillyCrudup;KateHudson;FrancesMcDormand;CameronCrowe;;;CameronCrowe;;;;0,01407;Comedie dramatique;;;;;;;USA;13;3;2001;1;3,8;123;60000000;80831
27441;15Minutes;RoseanneBarr;RobertDeNiro;EdwardBurns;MelinaKanakaredes;JohnHerzfeld;;;JohnHerzfeld;;;;0,04368;Thriller;;;;;;;Autre;4;4;2001;2;3;120;42000000;164206
27443;Traffic;MichaelDouglas;DonCheadle;BenicioDelToro;LuisGuzman;StevenSoderbergh;;;SimonMoore;StephenGaghan;;;0,02579;Policier; Drame; Thriller;;;;;USA;7;3;2001;2;4,2;147;50000000;477351
27444;TheLegendofBaggerVance;MattDamon;WillSmith;CharlizeTheron;BruceMcGill;RobertRedford;;;JeremyLeven;;;;0,01549;Comedie dramatique; Fantastique; evènement Sportif;;;;;USA;3;4;2001;1;2,8;126;60000000;143724
27445;RemembertheTitans;DenzelWashington;WillPatton;GregoryAlanWilliams;WoodHarris;BoazYakin;;;GregoryAllenHoward;;;;0,01122;Drame; Historique;;;;;;USA;18;4;2001;2;2,8;114;30000000;179097
27446;Uncrimeauparadis;JacquesVilleret;JosianeBalasko;AndreDussollier;SuzanneFlon;JeanBecker;;;SebastienJaprisot;JeanBecker;;;0,01549;Comedie;;;;;;;France;28;2;2001;2;2,9;90;240026;430404
27448;Hannibal;AnthonyHopkins;JulianneMoore;GaryOldman;RayLiotta;RidleyScott;;;DavidMamet;StevenZaillian;ThomasHarris;;0,02331;Thriller;;;;;;;Autre;28;2;2001;2;3,3;125;87000000;1197707
27549;Bedazzled;BrendanFraser;ElizabethHurley;"FrancesO&#039;Connor";OrlandoJones;HaroldRamis;;;PeterTolan;LarryGelbart;HaroldRamis;;0,01549;Comedie; Fantastique; Romance;;;;;Autre;21;2;2001;2;3,2;93;48000000;168696
27550;Barnieetsespetitescontrarietes;FabriceLuchini;NathalieBaye;MarieGillain;HugoSpeer;BrunoChiche;;;;;;;0,02579;Comedie;;;;;;;France;21;2;2001;2;2,9;85;4882;352563
27551;VerticalLimit;"ChrisO&#039;Donnell";RobinTunney;BillPaxton;ScottGlenn;MartinCampbell;;;RobertKing(III);TerryHayes;;;0,01407;Aventure;;;;;;;Autre;21;2;2001;2;2,9;125;75000000;554437
27552;WhatWomenWant;MelGibson;HelenHunt;MarisaTomei;AlanAlda;NancyMeyers;;;JoshGoldsmith;CathyYuspa;DianeDrake;;0,02579;Comedie; Romance;;;;;;USA;14;2;2001;2;3,7;127;63000000;959614
27555;UnAllersimple;StephaneJobert;FlorenceHautier;LucPalun;AlexandrePottier;LaurentHeynemann;;;DidierVanCauwelaert;LaurentHeynemann;AlbertAlgoud;;0,02158;Comedie;;;;;;;France;30;5;2001;2;2,7;90;;73291
27763;102Dalmatians;GlennClose;GerardDepardieu;IoanGruffudd;AliceEvans;KevinLima;;;KristenBuckley;BrianRegan;BobTzudiker;;0;Comedie;;;;;;;USA;31;1;2001;2;2,9;100;85000000;591879
27764;LePactedesloups;SamuelLeBihan;MarkDacascos;JeremieRenier;VincentCassel;ChristopheGans;;;StephaneCabel;ChristopheGans;StephaneCabel;;0,04368;Aventure; Historique; Epouvante-horreur;;;;;France;31;1;2001;2;3,5;150;34570800;1924934
27765;TheExorcist;LindaBlair;EllenBurstyn;MaxvonSydow;JasonMiller;WilliamFriedkin;;;WilliamPeterBlatty;WilliamPeterBlatty;;;0,0334;Epouvante-horreur;;;;;;;USA;11;9;1974;2;3,3;121;11000000;621727
27770;CastAway;TomHanks;HelenHunt;NickSearcy;ChrisNoth;RobertZemeckis;;;WilliamBroylesJr.;;;;0,02331;Aventure; Drame;;;;;;USA;17;1;2001;2;3,7;143;85000000;490635
27774;Morteltransfert;Jean-HuguesAnglade;HelenedeFougerolles;"Predrag&#039;Miki&#039;Manojlovic";ValentinaSauca;Jean-JacquesBeineix;;;Jean-JacquesBeineix;;;;0,01549;Comedie dramatique; Policier;;;;;;France;10;1;2001;2;2,7;122;7000000;38543
27775;LostSouls;WinonaRyder;BenChaplin;JohnHurt;PhilipBakerHall;JanuszKaminski;;;PierceGardner;BetsyStahl;;;0,04368;Drame; Fantastique; Epouvante-horreur;;;;;USA;10;1;2001;2;2,3;95;28000000;105093
27777;MeettheParents;RobertDeNiro;BenStiller;TeriPolo;BlytheDanner;JayRoach;;;JimHerzfeld;JohnHamburg;;;0,02331;Comedie; Romance;;;;;;USA;3;1;2001;2;3,4;107;51000000;618811
27791;ChickenRun;;;;;PeterLord;NickPark;;KareyKirkpatrick;KellyAsbury;;;0,03024;Aventure; Animation; Comedie;;;;;Autre;13;12;2000;2;4,3;84;42000000;520026
27792;Unbreakable;BruceWillis;SamuelL.Jackson;RobinWright;SpencerTreatClark;M.NightShyamalan;;;M.NightShyamalan;;;;0,01122;Fantastique; Thriller;;;;;;USA;27;12;2000;2;3,4;106;75000000;1357836
27793;LePlacard;DanielAuteuil;GerardDepardieu;ThierryLhermitte;MicheleLaroque;FrancisVeber;;;FrancisVeber;FrancisVeber;;;0,01122;Comedie;;;;;;;France;17;1;2001;2;3,6;84;15660000;1303117
27920;Lascars;;;;;AlbertPereiraLazaro;EmmanuelKlotz;;Eldiablo;Izm;AlexisDolivet;;0,02579;Animation;;;;;;;France;17;6;2009;2;3,9;96;10800000;222993
27936;Originecontrolee;PatrickLigardes;AtmenKelif;RonitElkabetz;AbderElKebir;AhmedBouchaala;ZakiaBouchaala;;AhmedBouchaala;ZakiaBouchaala;AhmedBouchaala;;0,0064;Comedie;;;;;;;France;24;1;2001;2;3,1;90;;42930
27993;Druids;ChristopherLambert;KlausMariaBrandauer;MaxvonSydow;InesSastre;JacquesDorfmann;;;RospoPallenberg;NormanSpinrad;JacquesDorfmann;;0;Historique;;;;;;;France;24;1;2001;2;2,2;142;;222602
28104;LaVeritesijemens!2;RichardAnconina;JoseGarcia;GadElmaleh;BrunoSolo;ThomasGilou;;;GerardBitton;MichelMunz;;;0,0334;Comedie;;;;;;;France;7;2;2001;2;3,7;105;13564800;2830489
28109;Lalenguadelasmariposas;FernandoFernanGomez;ManuelLozanoOpispo;UxiaBlanco;MartinUriarte;JoseLuisCuerda;;;RafaelAzcona;ManuelRivas;;;0,01122;Comedie dramatique;;;;;;;Autre;10;5;2000;2;2,9;95;2092682;42001
28111;Vasavoir;CatherineRouvel;ClaudeBerri;AttilioCucari;BettinaKee;JacquesRivette;;;PascalBonitzer;ChristineLaurent;LuigiPirandello;;0,02516;Comedie dramatique; Judiciaire; Romance;;;;;France;10;10;2001;2;4,5;220;3952800;83347
28113;LaChambredesOfficiers;EricCaravaca;DenisPodalydes;GregoriDerangere;SabineAzema;FrancoisDupeyron;;;FrancoisDupeyron;MarcDugain;;;0,02552;Drame; Guerre;;;;;;France;26;9;2001;2;3,7;135;1200976;198226
28115;Liberte-Oleron;DenisPodalydes;GuilaineLondez;ArnaudJalbert;AngeRuze;BrunoPodalydes;;;BrunoPodalydes;DenisPodalydes;;;0,01549;Comedie;;;;;;;France;20;6;2001;2;3,4;107;;70059
28175;Chaos;VincentLindon;CatherineFrot;RachidaBrakni;LineRenaud;ColineSerreau;;;ColineSerreau;;;;0,02579;Comedie dramatique;;;;;;;France;3;10;2001;2;3,3;109;7873200;366179
28235;TheScore;RobertDeNiro;EdwardNorton;MarlonBrando;AngelaBassett;FrankOz;;;KarioSalem;LemDobbs;ScottMarshallSmith;;0,03024;Action; Policier; Thriller;;;;;USA;8;8;2001;2;3,2;123;68000000;271668
28244;L'Art(delicat)delaseduction;PatrickTimsit;CeciledeFrance;RichardBerry;AlainChabat;RichardBerry;;;RichardBerry;Jean-PierreAubert;;;0,01185;Comedie; Romance;;;;;;France;21;3;2001;2;2,5;95;;220274
28254;LaFauteaVoltaire;SamiBouajila;AureAtika;ElodieBouchez;BrunoLochet;AbdellatifKechiche;;;AbdellatifKechiche;AbdellatifKechiche;;;0,00661;Drame;;;;;;;France;14;2;2001;2;3,7;133;;33387
28293;FelixetLola;DiomaySarr;CharlotteGainsbourg;PhilippeTorreton;AlainBashung;PatriceLeconte;;;PatrickCauvin;PatriceLeconte;PatrickCauvin;;0,03024;Comedie dramatique;;;;;;;France;7;3;2001;2;2,8;89;9475;39322
28355;MeninBlackII;WillSmith;TommyLeeJones;RipTorn;LaraFlynnBoyle;BarrySonnenfeld;;;RobertGordon;BarryFanaro;LowellCunningham;;0,01407;Comedie; Science Fiction;;;;;;USA;7;8;2002;2;3,1;90;97000000;2141755
28356;Ali;WillSmith;JamieFoxx;JonVoight;JeffreyWright;MichaelMann;;;GregoryAllenHoward;StephenJ.Rivele;EricRoth;;0,02579;Biopic; Drame;;;;;;USA;20;2;2002;2;3,9;158;105000000;505352
28359;ThePianist;AdrienBrody;ThomasKretschmann;EmiliaFox;EdStoppard;RomanPolanski;;;RonaldHarwood;RomanPolanski;WladyslawSzpilman;;0,02579;Drame; Historique;;;;;;France;25;9;2002;2;4,1;148;35000000;379604
28363;Thir13enGhosts;ShannonElizabeth;TonyShalhoub;F.MurrayAbraham;MatthewLillard;SteveBeck;;;NealStevens;"RichardD&#039;Ovidio";RobbWhite;;0,01407;Fantastique; Epouvante-horreur;;;;;;USA;16;1;2002;2;2,3;91;42000000;147613
28367;2046;TonyLeungChiu-Wai;GongLi;TakuyaKimura;FayeWong;WongKar-Wai;;;WongKar-Wai;;;;0,01496;Drame;;;;;;;Autre;20;10;2004;2;4,2;129;14796000;149026
28368;24heuresdelavied'unefemme;AgnesJaoui;MichelSerrault;NikolajCoster-Waldau;ClementVanDenBergh;LaurentBouhnik;;;GillesTaurand;LaurentBouhnik;StefanZweig;;0,01548;Drame; Romance;;;;;;France;8;1;2003;2;3,2;105;11404800;110920
28369;3Zeros;LorantDeutsch;SamuelLeBihan;GerardLanvin;GerardDarmon;FabienOnteniente;;;FabienOnteniente;PhilippeGuillard;EmmanuelBooz;;0,02579;Comedie;;;;;;;France;24;4;2002;2;3,4;97;13986000;509201
28374;40Daysand40Nights;JoshHartnett;ShannynSossamon;PauloCostanzo;AdamTrese;MichaelLehmann;;;RobertPerez;RobPerez;;;0,02331;Comedie;;;;;;;France;10;7;2002;2;2,2;96;17000000;377363
28377;3000MilestoGraceland;KurtRussell;KevinCostner;CourteneyCox;KevinPollak;DemianLichtenstein;;;RichardRecco;DemianLichtenstein;;;0,0334;Action; Policier; Thriller;;;;;USA;1;8;2001;2;2,9;125;62000000;24968
28384;ABeautifulMind;RussellCrowe;EdHarris;JenniferConnelly;PaulBettany;RonHoward;;;AkivaGoldsman;;;;0,02331;Drame;;;;;;;USA;13;2;2002;2;2,8;134;58000000;215506
28388;IntheCut;NickDamici;"PatriceO&#039;Neal";SharrieffPugh;HeatherLitteer;JaneCampion;;;JaneCampion;SusannaMoore;SusannaMoore;;0,03024;Erotique; Thriller;;;;;;USA;17;12;2003;2;3,5;102;2500000;135900
28389;BettyFisheretautreshistoires;SandrineKiberlain;NicoleGarcia;MathildeSeigner;EdouardBaer;ClaudeMiller;;;ClaudeMiller;RuthRendell;;;0,01549;Drame;;;;;;;France;24;10;2001;2;3,4;101;8229600;88209
28401;Inch'allahdimanche;FejriaDeliba;ZinedineSoualem;Marie-FrancePisier;AminaAnnabi;YaminaBenguigui;;;YaminaBenguigui;;;;0,02552;Drame;;;;;;;France;5;12;2001;2;3,4;98;386634;37848
28417;LittleSenegal;SotiguiKouyate;SharonHope;RoschdyZem;KarimKoussein-Traore;RachidBouchareb;;;RachidBouchareb;OlivierLorelle;;;0,00752;Drame;;;;;;;Autre;18;4;2001;2;3,8;98;425346;41634
28418;AboutaBoy;HughGrant;ToniCollette;RachelWeisz;NicholasHoult;PaulWeitz;ChrisWeitz;;ChrisWeitz;PaulWeitz;PeterHedges;;0,02158;Comedie; Drame;;;;;;USA;13;11;2002;2;3,7;105;27000000;274846
28420;AboutSchmidt;JackNicholson;KathyBates;HopeDavis;DermotMulroney;AlexanderPayne;;;AlexanderPayne;JimTaylor;LouisBegley;;0,04368;Comedie; Drame;;;;;;USA;5;3;2003;2;3,2;125;30000000;162803
28423;Absolumentfabuleux;JosianeBalasko;NathalieBaye;MarieGillain;VincentElbaz;GabrielAghion;;;GabrielAghion;DawnFrench;PierrePalmade;;0,02579;Comedie;;;;;;;France;29;8;2001;2;2,3;105;150122;645398
28427;Tewumicheng;JackieChan;EricTsang;VivianHsu;MinKim;TeddyChan;;;IvyHo;;;;0,02295;Action; Comedie; Thriller;;;;;USA;27;8;2003;2;2,4;83;;86191
28430;IntolerableCruelty;GeorgeClooney;CatherineZeta-Jones;GeoffreyRush;BillyBobThornton;JoelCoen;EthanCoen;;EthanCoen;JoelCoen;RobertRamsey;;0,02331;Comedie; Romance;;;;;;USA;19;11;2003;2;4;100;60000000;563086
28439;Irene;CeciledeFrance;BrunoPutzulu;OlivierSitruk;PatrickChesnais;IvanCalberac;;;EricAssous;IvanCalberac;BenoitLabourdette;;0,02585;Comedie; Romance;;;;;;France;26;6;2002;2;3;98;2160000;68360
28446;J'aioubliedetedire;OmarSharif;EmilieDequenne;AnneCanovas;FranckGourlat;LaurentVinas-Raymond;;;LaurentVinas-Raymond;;;;0,01105;Drame;;;;;;;France;28;4;2010;2;2,5;100;;21272
28447;J'aifaim!!!;CatherineJacob;MicheleLaroque;GaranceClavel;IsabelleCandelier;FlorenceQuentin;;;FlorenceQuentin;;;;0,01122;Comedie;;;;;;;France;7;11;2001;2;2,6;97;7776000;218247
28469;Hyena;PeterFerdinando;StephenGraham;NeilMaskell;ElisaLasowski;GerardJohnson;;;GerardJohnson;;;;0,01849;Policier; Drame;;;;;;Autre;6;5;2015;2;3;112;3401;5432
28470;Jerentrealamaison;MichelPiccoli;CatherineDeneuve;LeonorBaldaque;LeonorSilveira;ManoeldeOliveira;;;ManoeldeOliveira;EugeneIonesco;WilliamShakespeare;;0,00822;Comedie dramatique;;;;;;;Autre;12;9;2001;2;4,7;150;450366;57512
28472;Imposture;PatrickBouchitey;LaetitiaChardonnet;IsabelleRenauld;ArianeAscaride;PatrickBouchitey;;;PatrickBouchitey;JackieBerroyer;GillesLaurent;;0,02372;Drame; Thriller;;;;;;France;25;5;2005;2;3,4;100;5597810,64;43644
28474;Mafemmeestuneactrice;CharlotteGainsbourg;YvanAttal;TerenceStamp;NoemieLvovsky;YvanAttal;;;YvanAttal;;;;0,03024;Comedie; Drame; Romance;;;;;France;14;11;2001;2;3,8;90;6372000;255897
28478;JeepersCreepers;JustinLong;GinaPhilips;JonathanBreck;EileenBrennan;VictorSalva;;;VictorSalva;;;;0,02579;Aventure; Drame; Epouvante-horreur; Thriller;;;;Autre;8;1;2002;1;3,4;90;10000000;106945
28493;Help,I'maFish;;;;;GregManwaring;MichaelHegner;StefanFjeldmark;StefanFjeldmark;KarstenKiilerich;JohnStefanOlsen;;0,01185;Aventure; Animation; Comedie; Drame; Famille; Fantastique; Science Fiction;Autre;11;4;2001;2;3,7;80;;51810
28494;JohnQ;DenzelWashington;RobertDuvall;AnneHeche;RayLiotta;NickCassavetes;;;JamesKearns;;;;0,04368;Drame; Thriller;;;;;;USA;6;3;2002;2;2,3;116;36000000;122897
28501;America'sSweethearts;JuliaRoberts;CatherineZeta-Jones;JohnCusack;HankAzaria;JoeRoth;;;BillyCrystal;PeterTolan;;;0,01407;Comedie; Romance;;;;;;USA;31;10;2001;2;3;102;46000000;367749
28504;Malena;MonicaBellucci;GuiseppeSulfaro;LucianoFederico;GaetanoAronica;GiuseppeTornatore;;;GiuseppeTornatore;LucianoVincenzoni;;;0,02158;Drame; Romance;;;;;;Autre;27;6;2001;2;3;108;3448233;57282
28510;Anatomie;KarlFridrich;SusanneGrabe;JohannesNikolussi;AnnaBruggemann;StefanRuzowitzky;;;StefanRuzowitzky;;;;0,01407;Thriller;;;;;;;Autre;16;5;2001;2;2,6;99;;39099
28512;TearsoftheSun;BruceWillis;MonicaBellucci;ColeHauser;JohnnyMessner;AntoineFuqua;;;PatrickCirillo;AlexLasker;;;0,01407;Action; Drame; Guerre;;;;;USA;23;7;2003;2;2;121;75000000;241051
28515;Andnow...LadiesandGentlemen;JeremyIrons;PatriciaKaas;ClaudiaCardinale;AlessandraMartines;ClaudeLelouch;;;ClaudeLelouch;PierreLeroux;PierreUytterhoeven;;0;Drame; Romance;;;;;;Autre;29;5;2002;2;2,5;133;736872;169140
28519;AngelEyes;JenniferLopez;JimCaviezel;TerrenceHoward;SoniaBraga;LuisMandoki;;;GeraldDiPego;;;;0,0334;Romance; Thriller;;;;;;USA;10;10;2001;2;2,4;102;38000000;57191
28522;K-19:TheWidowmaker;HarrisonFord;LiamNeeson;PeterSarsgaard;PeterStebbings;KathrynBigelow;;;ChristopherKyle;LouisNowra;;;0,02331;Action; Drame; Thriller; Guerre;;;;Autre;18;9;2002;2;3,3;138;83800000;171479
28524;Marie-JoetSesDeuxAmours;ArianeAscaride;Jean-PierreDarroussin;GerardMeylan;Julie-MarieParmentier;RobertGuediguian;;;RobertGuediguian;Jean-LouisMilesi;;;0,01427;Drame; Romance;;;;;;France;26;6;2002;2;3,8;124;335000000;127150
28531;EightLeggedFreaks;DavidArquette;KariWuhrer;ScottTerra;ScarlettJohansson;ElloryElkayem;;;ElloryElkayem;RandyKornfield;JesseAlexander;;0,0334;Action; Comedie; Epouvante-horreur;;;;;Autre;31;7;2002;2;3,7;98;30000000;181637
28537;AsterixetObelix:MissionCleopatre;GerardDepardieu;ChristianClavier;JamelDebbouze;GerardDarmon;AlainChabat;;;AlainChabat;AlbertUderzo;ReneGoscinny;;0,03024;Comedie;;;;;;;France;30;1;2002;2;3,8;112;54324000;3685097
28538;Master&Commander:TheFarSideoftheWorld;RussellCrowe;PaulBettany;BillyBoyd;"JamesD&#039;Arcy";PeterWeir;;;PeterWeir;JohnCollee;"PatrickO&#039;Brian";;0,02331;Aventure; Historique; Guerre;;;;;USA;31;12;2003;2;4,2;138;150000000;391951
28540;TheMatrixReloaded;TigerHuChen;KeanuReeves;LaurenceFishburne;Carrie-AnneMoss;LillyWachowski;LanaWachowski;;LillyWachowski;LanaWachowski;;;0,0334;Action; Science Fiction;;;;;;USA;16;5;2003;4;3,2;138;127000000;2112676
28541;KillBill:Volume1;UmaThurman;SonnyChiba;LucyLiu;DarylHannah;QuentinTarantino;;;QuentinTarantino;UmaThurman;;;0,02295;Action; Arts Martiaux; Thriller;;;;;USA;26;11;2003;2;4;112;55000000;651264
28546;TheMatrixRevolutions;KeanuReeves;LaurenceFishburne;Carrie-AnneMoss;HugoWeaving;LillyWachowski;LanaWachowski;;LillyWachowski;LanaWachowski;;;0,0334;Action; Science Fiction;;;;;;USA;5;11;2003;2;2,9;128;150000000;2121172
28548;Aupluspresduparadis;CatherineDeneuve;WilliamHurt;PatriceChereau;HeleneFillieres;TonieMarshall;;;TonieMarshall;Anne-LouiseTrividic;;;0;Comedie dramatique; Romance;;;;;;France;20;11;2002;2;3,5;100;9223200;70822
28555;AustinPowersinGoldmember;MikeMyers;BeyonceKnowles-Carter;MichaelCaine;MichaelYork;JayRoach;;;MikeMyers;MichaelMcCullers;;;0,04368;Comedie; Espionnage;;;;;;USA;23;10;2002;2;3,6;95;63000000;372429
28560;MeettheFockers;RobertDeNiro;BenStiller;TeriPolo;BlytheDanner;JayRoach;;;JimHerzfeld;TimRasmussen;VinceDiMeglio;;0,02331;Comedie;;;;;;;USA;16;2;2005;2;3,1;116;80000000;751304
28561;KissoftheDragon;JetLi;BridgetFonda;TchekyKaryo;RicYoung;ChrisNahon;;;LucBesson;RobertMarkKamen;JetLi;;0,02372;Action; Arts Martiaux; Thriller;;;;;France;1;8;2001;2;2,9;98;25000000;505980
28569;K-PAX;KevinSpacey;JeffBridges;MaryMcCormack;AlfreWoodard;IainSoftley;;;CharlesLeavitt;GeneBrewer;;;0,02331;Comedie dramatique; Fantastique;;;;;;USA;8;5;2002;2;2,6;121;68000000;126589
28572;MemoirsofaGeisha;EugeniaYuan;ZiyiZhang;GongLi;MichelleYeoh;RobMarshall;;;RobinSwicord;DougWright;AkivaGoldsman;;0,02158;Drame; Romance;;;;;;USA;1;3;2006;2;2,7;145;85000000;266385
28578;Lastanzadelfiglio;NanniMoretti;LauraMorante;JasmineTrinca;GiuseppeSanfelice;NanniMoretti;;;LindaFerri;NanniMoretti;HeidrunSchleef;;0,02579;Drame;;;;;;;Autre;18;5;2001;4;4,4;99;1016340;75985
28596;Bandits;BruceWillis;BillyBobThornton;CateBlanchett;TroyGarity;BarryLevinson;;;HarleyPeyton;;;;0;Comedie; Policier; Drame;;;;;USA;16;1;2002;2;3,8;122;80000000;268456
28602;Mission:ImpossibleIII;TomCruise;PhilipSeymourHoffman;VingRhames;BillyCrudup;J.J.Abrams;;;J.J.Abrams;AlexKurtzman;RobertoOrci;;0,02331;Action; Espionnage; Thriller;;;;;USA;3;5;2006;2;3,3;126;150000000;996860
28603;Basic;JohnTravolta;SamuelL.Jackson;ConnieNielsen;GiovanniRibisi;JohnMcTiernan;;;JamesVanderbilt;CathyRabin;;;0,02585;Action; Thriller;;;;;;USA;28;5;2003;2;3;98;50000000;167702
28605;Sesouvenirdesbelleschoses;IsabelleCarre;BernardCampan;BernardLeCoq;ZabouBreitman;ZabouBreitman;;;ZabouBreitman;Jean-ClaudeDeret;ZabouBreitman;;0,0113;Drame; Romance;;;;;;France;9;1;2002;2;3,6;110;4071600;110072
28615;Batorurowaiaru;TatsuyaFujiwara;AkiMaeda;TaroYamamoto;TakeshiKitano;KinjiFukasaku;;;KentaFukasaku;;;;0;Action; Epouvante-horreur; Thriller;;;;;Autre;21;11;2001;2;3,5;113;4500000;61322
28622;BeforeNightFalls;JavierBardem;JohnnyDepp;OlivierMartinez;AndreaDiStefano;JulianSchnabel;;;"CunninghamO&#039;Keefe";LazaroGomezCarriles;JulianSchnabel;;0,01112;Biopic; Drame;;;;;;USA;13;6;2001;2;3,4;133;4242892;35869
28627;CaptainCorelli'sMandolin;NicolasCage;PenelopeCruz;JohnHurt;ChristianBale;JohnMadden;;;ShawnSlovo;;;;0,02158;Drame; Romance; Guerre;;;;;France;20;6;2001;2;2,5;129;57000000;71152
28628;BehindEnemyLines;GabrielMacht;OwenWilson;GeneHackman;CharlesMalikWhitfield;JohnMoore;;;DavidVeloz;ZakPenn;JimThomas;;0,01549;Action; Drame; Guerre;;;;;USA;16;1;2002;2;2,9;106;35000000;103872
28629;Hableconella;JavierCamara;DarioGrandinetti;LeonorWatling;RosarioFlores;PedroAlmodovar;;;PedroAlmodovar;;;;0,03024;Comedie; Drame; Romance;;;;;Autre;10;4;2002;2;4,7;112;9357911;443302
28644;BigFish;EwanMcGregor;AlbertFinney;JessicaLange;AlisonLohman;TimBurton;;;JohnAugust;DanielWallace;;;0,01407;Comedie dramatique; Fantastique;;;;;;USA;3;3;2004;2;4,3;125;70000000;351353
28654;BadCompany;AnthonyHopkins;ChrisRock;PeterStormare;GabrielMacht;JoelSchumacher;;;MichaelBrowning;MickGarris;DavidHimmelstein;;0,01122;Action; Comedie;;;;;;USA;17;7;2002;2;2,6;117;70000000;224800
28655;LaPetiteLili;NicoleGarcia;RobinsonStevenin;LudivineSagnier;BernardGiraudeau;ClaudeMiller;;;JulienBoivent;ClaudeMiller;AntonTchekhov;;0;Drame; Romance;;;;;;France;27;8;2003;2;3,6;104;5540400;188533
