ID,duree
224890,113.0
224892,102.0
224926,73.0
224929,116.0
224944,89.0
224949,80.0
224951,99.0
224962,102.0
224986,98.0
224988,99.0
224999,120.0
225008,96.0
225015,87.0
225024,99.0
225032,99.0
225039,171.0
225094,96.0
225102,107.0
225116,137.0
225148,85.0
225176,123.0
225218,98.0
225223,98.0
225231,112.0
225285,86.0
225286,82.0
225332,93.0
225338,70.0
225353,125.0
225382,90.0
225391,98.0
225393,102.0
225398,102.0
225403,113.0
225404,89.0
225405,80.0
225406,80.0
225413,96.0
225416,85.0
225427,112.0
225437,86.0
225456,130.0
225468,112.0
225478,75.0
225529,91.0
225535,95.0
225546,100.0
225571,168.0
225598,150.0
225609,100.0
225614,109.0
225623,112.0
225625,84.0
225641,105.0
225642,87.0
225647,117.0
225671,98.0
225672,107.0
225705,50.0
225717,144.0
225719,92.0
225750,82.0
225758,105.0
225763,103.0
225768,119.0
225850,104.0
225859,100.0
225865,98.0
225868,95.0
225870,109.0
225884,111.0
225897,104.0
225902,98.0
225908,114.0
225920,120.0
225922,92.0
225923,96.0
225924,109.0
225925,93.0
225928,108.0
225946,93.0
225953,107.0
225958,107.0
225990,119.0
225997,87.0
226004,93.0
226005,91.0
226007,79.0
226016,102.0
226033,98.0
226035,98.0
226041,98.0
226042,45.0
226076,71.0
226078,94.0
226087,98.0
226089,83.0
226095,76.0
226122,80.0
226123,93.0
226153,96.0
226178,93.0
226196,80.0
226234,107.0
226235,93.0
226239,108.0
226240,98.0
226241,97.0
226244,140.0
226260,165.0
226266,80.0
226318,139.0
226322,110.0
226326,99.0
226335,91.0
226338,87.0
226343,77.0
226347,90.0
226368,100.0
226388,83.0
226390,113.0
226391,118.0
226398,92.0
226406,90.0
226411,136.0
226412,80.0
226414,98.0
226416,130.0
226422,78.0
226429,75.0
226430,63.0
226441,106.0
226443,116.0
226447,90.0
226493,94.0
226504,105.0
226509,116.0
226516,106.0
226525,95.0
226530,100.0
226531,88.0
226533,78.0
226535,115.0
226539,99.0
226581,98.0
226583,134.0
226584,98.0
226610,84.0
226616,111.0
226637,98.0
226648,74.0
226660,103.0
226673,123.0
226719,92.0
226727,80.0
226728,85.0
226731,80.0
226733,91.0
226737,98.0
226739,107.0
226756,90.0
226758,100.0
226772,106.0
226773,83.0
226776,79.0
226777,97.0
226778,96.0
226779,102.0
226791,105.0
226794,100.0
226795,96.0
226809,103.0
226817,100.0
226819,89.0
226823,99.0
226826,104.0
226863,105.0
226879,124.0
226884,93.0
226887,130.0
226899,76.0
226905,60.0
226917,108.0
226921,94.0
226927,129.0
226928,110.0
226933,99.0
226934,130.0
226936,87.0
226973,85.0
226990,97.0
226995,136.0
226997,97.0
227002,120.0
227011,70.0
227014,90.0
227018,106.0
227030,98.0
227043,115.0
227066,108.0
227079,104.0
227088,102.0
227102,97.0
227170,90.0
227190,94.0
227195,98.0
227196,88.0
227206,110.0
227213,98.0
227216,82.0
227223,82.0
227242,127.0
227244,96.0
227255,181.0
227260,78.0
227263,87.0
227268,103.0
227272,113.0
227273,103.0
227278,122.0
227279,95.0
227307,103.0
227319,108.0
227320,118.0
227327,115.0
227333,100.0
227334,98.0
227354,102.0
227358,131.0
227364,121.0
227369,97.0
227370,81.0
227394,90.0
227397,86.0
227401,70.0
227408,81.0
227413,122.0
227423,82.0
227425,97.0
227433,78.0
227468,93.0
227478,98.0
227479,120.0
227493,81.0
227501,112.0
227515,117.0
227520,124.0
227542,108.0
227548,157.0
227551,108.0
227557,95.0
227582,128.0
227599,93.0
227602,97.0
227613,170.0
227616,87.0
227619,105.0
227624,82.0
227626,78.0
227640,105.0
227645,97.0
227653,122.0
227674,104.0
227692,87.0
227695,70.0
227701,96.0
227703,106.0
227722,100.0
227726,103.0
227736,100.0
227756,101.0
227771,98.0
227780,111.0
227824,73.0
227825,106.0
227827,79.0
227832,118.0
227834,94.0
227841,100.0
227842,131.0
227856,93.0
227870,109.0
227876,146.0
227900,131.0
227902,109.0
227910,80.0
227920,82.0
227936,78.0
227944,94.0
227947,102.0
227956,104.0
227961,81.0
227985,74.0
228005,86.0
228012,129.0
228014,84.0
228016,95.0
228018,98.0
228021,95.0
228025,108.0
228026,162.0
228027,100.0
228040,99.0
228041,83.0
228047,88.0
228049,113.0
228063,85.0
228086,134.0
228087,142.0
228094,125.0
228114,122.0
228165,109.0
228184,134.0
228189,118.0
228197,98.0
228238,131.0
228242,107.0
228246,121.0
228247,141.0
228249,101.0
228250,102.0
228251,96.0
228253,93.0
228255,111.0
228258,83.0
228259,82.0
228263,118.0
228285,105.0
228295,81.0
228321,109.0
228322,129.0
228326,79.0
228336,80.0
228337,82.0
228342,87.0
228375,97.0
228387,105.0
228391,86.0
228395,102.0
228405,95.0
228418,114.0
228419,133.0
228420,108.0
228421,110.0
228422,93.0
228423,127.0
228424,119.0
228425,86.0
228461,94.0
228462,132.0
228463,100.0
228464,119.0
228466,91.0
228467,98.0
228473,132.0
228474,83.0
228475,103.0
228476,90.0
228477,65.0
228478,84.0
228480,106.0
228482,80.0
228496,93.0
228497,111.0
228498,94.0
228499,120.0
228500,93.0
228501,90.0
228520,90.0
228533,107.0
228537,85.0
228538,89.0
228540,91.0
228541,97.0
228542,105.0
228543,86.0
228558,128.0
228586,70.0
228624,87.0
228630,92.0
228662,142.0
228672,85.0
228676,98.0
228679,90.0
228681,159.0
228683,98.0
228692,103.0
228707,95.0
228709,122.0
228714,134.0
228716,100.0
228720,90.0
228727,104.0
228767,77.0
228770,98.0
228784,124.0
228818,108.0
228825,93.0
228834,163.0
228849,106.0
228850,109.0
228860,111.0
228862,72.0
228863,98.0
228867,94.0
228897,106.0
228927,95.0
228958,70.0
228971,93.0
228972,98.0
228984,93.0
228996,93.0
228997,132.0
229004,86.0
229043,104.0
229045,126.0
229070,118.0
229102,80.0
229104,97.0
229128,97.0
229134,100.0
229135,98.0
229165,90.0
229167,82.0
229171,105.0
229182,95.0
229189,123.0
229240,98.0
229251,94.0
229257,75.0
229258,108.0
229335,46.0
229337,98.0
229340,93.0
229351,86.0
229359,135.0
229371,104.0
229380,98.0
229396,114.0
229422,104.0
229423,61.0
229426,80.0
229478,90.0
229480,100.0
229488,85.0
229490,128.0
229493,96.0
229509,98.0
229511,102.0
229569,125.0
229574,99.0
229665,116.0
229677,95.0
229678,98.0
229682,103.0
229690,72.0
229702,98.0
229762,114.0
229765,113.0
229799,95.0
229809,85.0
229821,81.0
229823,98.0
229824,105.0
229831,140.0
229838,150.0
229844,81.0
229849,82.0
229854,105.0
229855,86.0
229857,107.0
229867,90.0
229868,86.0
229870,114.0
229873,40.0
229876,100.0
229877,98.0
229881,81.0
229883,110.0
229885,100.0
229886,95.0
229887,82.0
229903,118.0
229905,102.0
229906,107.0
229917,142.0
229925,115.0
229926,83.0
229961,98.0
229968,98.0
229969,106.0
229982,132.0
229986,89.0
229993,87.0
230002,87.0
230007,102.0
230009,112.0
230011,84.0
230028,112.0
230036,93.0
230045,102.0
230053,100.0
230064,93.0
230070,44.0
230072,90.0
230079,102.0
230080,93.0
230081,89.0
230083,119.0
230090,105.0
230141,112.0
230149,150.0
230166,126.0
230170,100.0
230179,102.0
230188,77.0
230192,45.0
230249,119.0
230279,127.0
230281,125.0
230282,83.0
230286,104.0
230288,101.0
230290,105.0
230293,94.0
230296,112.0
230299,77.0
230300,104.0
230306,82.0
230327,110.0
230343,135.0
230345,98.0
230374,102.0
230392,89.0
230393,69.0
230426,85.0
230435,99.0
230436,76.0
230452,83.0
230453,113.0
230483,105.0
230485,83.0
230486,143.0
230487,103.0
230520,85.0
230562,98.0
230569,92.0
230571,88.0
230577,88.0
230602,119.0
230605,100.0
230610,92.0
230611,97.0
230617,77.0
230618,98.0
230619,100.0
230620,66.0
230625,78.0
230634,125.0
230635,116.0
230644,93.0
230645,120.0
230674,83.0
230689,97.0
230699,117.0
230703,102.0
230720,117.0
230722,172.0
230723,140.0
230727,101.0
230729,103.0
230730,98.0
230731,107.0
230748,97.0
230783,134.0
230803,97.0
230806,133.0
230819,98.0
230822,113.0
230835,94.0
230852,128.0
230868,156.0
230941,108.0
230942,85.0
230959,87.0
230965,105.0
230977,103.0
230989,117.0
231019,84.0
231088,105.0
231090,98.0
231099,76.0
231129,90.0
231135,96.0
231144,103.0
231178,94.0
231207,91.0
231230,112.0
231247,90.0
231252,110.0
231261,97.0
231262,87.0
231297,67.0
231299,151.0
231305,105.0
231308,92.0
231312,134.0
231325,59.0
231347,90.0
231353,87.0
231369,92.0
231371,106.0
231408,138.0
231420,98.0
231429,84.0
231434,98.0
231453,71.0
231469,85.0
231479,96.0
231490,82.0
231525,112.0
231532,89.0
231540,115.0
231552,100.0
231556,100.0
231573,113.0
231593,94.0
231597,97.0
231598,115.0
231599,107.0
231600,98.0
231601,82.0
231605,111.0
231615,124.0
231631,94.0
231633,127.0
231653,100.0
231658,188.0
231661,86.0
231662,114.0
231666,80.0
231671,110.0
231677,227.0
231679,86.0
231700,43.0
231701,83.0
231703,91.0
231730,89.0
231733,97.0
231735,114.0
231738,91.0
231739,105.0
231740,94.0
231742,96.0
231744,97.0
231747,99.0
231755,86.0
231767,52.0
231770,88.0
231776,103.0
231779,97.0
231786,140.0
231788,95.0
231803,84.0
231836,106.0
231847,110.0
231856,90.0
231864,90.0
231865,113.0
231866,100.0
231872,109.0
231874,126.0
231885,130.0
231919,103.0
231922,92.0
231930,98.0
231945,98.0
231971,87.0
231975,86.0
231981,80.0
232013,98.0
232025,88.0
232028,98.0
232043,75.0
232045,98.0
232047,90.0
232070,115.0
232095,82.0
232128,147.0
232132,111.0
232134,110.0
232143,90.0
232152,110.0
232160,40.0
232161,38.0
232164,127.0
232169,100.0
232213,87.0
232214,98.0
232217,99.0
232219,95.0
232221,93.0
232226,110.0
232239,105.0
232242,150.0
232263,98.0
232284,98.0
232321,93.0
232325,118.0
232390,201.0
232393,102.0
232398,100.0
232415,87.0
232420,101.0
232441,99.0
232442,91.0
232469,83.0
232534,98.0
232547,98.0
232550,98.0
232598,90.0
232650,80.0
232665,80.0
232669,181.0
232691,98.0
232695,98.0
232701,92.0
232740,88.0
232761,117.0
232793,118.0
232806,116.0
232837,94.0
232840,99.0
232850,93.0
232880,99.0
232881,59.0
232905,98.0
232910,136.0
232911,139.0
232949,100.0
233049,100.0
233121,89.0
233127,111.0
233140,140.0
233169,80.0
233214,120.0
233232,109.0
233292,107.0
233329,85.0
233330,153.0
233405,96.0
233461,106.0
233486,110.0
233500,98.0
233552,110.0
233553,85.0
233649,123.0
233662,114.0
233692,75.0
233698,86.0
233713,104.0
233728,97.0
233757,74.0
233796,88.0
233797,98.0
233834,94.0
233845,103.0
233854,93.0
233862,79.0
233871,106.0
233908,83.0
233913,93.0
233917,92.0
233934,102.0
233937,87.0
233939,85.0
233954,87.0
233989,90.0
233993,98.0
233994,83.0
233998,117.0
234023,115.0
234027,107.0
234088,97.0
234099,92.0
234103,86.0
234104,75.0
234109,95.0
234111,96.0
234143,98.0
234150,95.0
234154,100.0
234157,91.0
234159,105.0
234164,110.0
234179,90.0
234193,84.0
234215,99.0
234222,78.0
234231,80.0
234238,85.0
234291,101.0
234312,156.0
234315,105.0
234318,106.0
234319,93.0
234346,105.0
234347,75.0
234367,86.0
234386,80.0
234388,88.0
234389,70.0
234402,88.0
234404,100.0
234406,70.0
234427,98.0
234437,103.0
234569,105.0
234622,88.0
234643,102.0
234644,86.0
234677,106.0
234707,84.0
234714,91.0
234725,113.0
234748,90.0
234760,108.0
234766,119.0
234775,119.0
234787,102.0
234790,103.0
234797,108.0
234798,97.0
234801,87.0
234816,75.0
234828,60.0
234830,90.0
234831,103.0
234860,98.0
234866,87.0
234925,105.0
234945,88.0
234947,93.0
234956,86.0
234970,117.0
235019,97.0
235022,92.0
235031,94.0
235033,105.0
235045,93.0
235055,133.0
235061,146.0
235063,93.0
235116,90.0
235120,97.0
235123,81.0
235141,70.0
235156,102.0
235175,83.0
235197,129.0
235198,80.0
235217,73.0
235229,118.0
235236,107.0
235259,95.0
235286,158.0
235293,90.0
235296,93.0
235341,123.0
235348,128.0
235380,99.0
235389,97.0
235394,71.0
235399,85.0
235401,98.0
235405,103.0
235406,112.0
235408,98.0
235433,93.0
235439,84.0
235465,149.0
235469,98.0
235470,98.0
235471,93.0
235484,81.0
235507,85.0
235526,103.0
235527,98.0
235571,102.0
235572,98.0
235582,122.0
235589,113.0
235590,118.0
235591,101.0
235606,90.0
235620,114.0
235632,140.0
235657,98.0
235668,64.0
235694,106.0
235700,98.0
235734,111.0
235738,104.0
235757,107.0
235769,102.0
235771,97.0
235817,77.0
235818,75.0
235828,116.0
235845,95.0
235862,90.0
235872,80.0
235874,93.0
235875,106.0
235886,95.0
235888,89.0
235889,98.0
236006,90.0
236025,93.0
236040,128.0
236050,96.0
236088,127.0
236089,98.0
236098,104.0
236105,85.0
236133,105.0
236147,90.0
236155,119.0
236169,88.0
236216,78.0
236218,96.0
236231,86.0
236237,104.0
236242,83.0
236295,124.0
236312,97.0
236320,98.0
236349,98.0
236367,131.0
236389,112.0
236397,92.0
236404,83.0
236409,91.0
236414,103.0
236415,66.0
236418,91.0
236434,101.0
236453,88.0
236460,90.0
236462,98.0
236463,111.0
236466,98.0
236498,117.0
236527,95.0
236539,95.0
236552,100.0
236566,123.0
236567,101.0
236586,99.0
236608,98.0
236671,94.0
236672,81.0
236674,129.0
236711,101.0
236722,95.0
236724,70.0
236733,108.0
236758,74.0
236759,74.0
236815,105.0
236818,173.0
236844,110.0
236889,50.0
236915,90.0
236916,106.0
236935,76.0
236974,93.0
236975,107.0
236992,105.0
236998,96.0
237023,37.0
237063,90.0
237078,82.0
237166,104.0
237171,93.0
237172,115.0
237174,92.0
237175,123.0
237177,96.0
237178,107.0
237181,92.0
237206,112.0
237226,99.0
237258,103.0
237262,89.0
237263,93.0
237269,97.0
237274,83.0
237281,110.0
237294,83.0
237295,98.0
237300,111.0
237303,88.0
237305,75.0
237306,78.0
237311,98.0
237312,104.0
237313,107.0
237314,101.0
237341,98.0
237368,130.0
237369,131.0
237370,125.0
237398,97.0
237399,92.0
237404,99.0
237405,106.0
237409,87.0
237413,65.0
237415,111.0
237443,87.0
237448,98.0
237488,99.0
237492,110.0
237495,88.0
237497,90.0
237510,99.0
237546,100.0
237561,141.0
237587,103.0
237601,108.0
237603,88.0
237640,108.0
237679,97.0
237709,80.0
237734,98.0
237757,104.0
237762,121.0
237763,115.0
237771,111.0
237772,90.0
237773,124.0
237788,125.0
237796,89.0
237820,100.0
237821,137.0
237823,145.0
237830,105.0
237856,123.0
237861,123.0
237864,93.0
237866,100.0
237879,110.0
237885,96.0
237916,107.0
237945,86.0
237947,92.0
237953,90.0
237959,87.0
238005,113.0
238132,148.0
238139,116.0
238150,159.0
238215,95.0
238242,100.0
238250,103.0
238251,105.0
238253,57.0
238271,87.0
238274,98.0
238289,102.0
238291,101.0
238310,97.0
238311,137.0
238330,96.0
238331,42.0
238340,85.0
238364,105.0
238374,149.0
238378,111.0
238379,85.0
238417,114.0
238422,67.0
238434,112.0
238450,61.0
238461,90.0
238463,104.0
238469,62.0
238577,86.0
238622,109.0
238623,119.0
238629,98.0
238631,51.0
238633,135.0
238644,92.0
238647,95.0
238648,103.0
238649,133.0
238652,98.0
238663,132.0
238667,97.0
238670,81.0
238718,72.0
238745,96.0
238760,74.0
238771,149.0
238833,95.0
238842,68.0
238860,98.0
238861,87.0
238909,90.0
238916,107.0
238952,77.0
238953,95.0
238956,42.0
238957,113.0
238994,80.0
238997,104.0
239038,119.0
239043,102.0
239054,135.0
239055,83.0
239056,97.0
239067,85.0
239104,95.0
239116,96.0
239138,100.0
239175,80.0
239179,86.0
239180,79.0
239210,145.0
239217,52.0
239253,84.0
239303,101.0
239304,75.0
239315,91.0
239451,85.0
239502,95.0
239514,85.0
239520,87.0
239526,139.0
239527,100.0
239531,115.0
239532,148.0
239536,120.0
239537,121.0
239539,104.0
239593,109.0
239630,86.0
239651,81.0
239671,81.0
239682,98.0
239713,108.0
239722,134.0
239723,95.0
239735,137.0
239753,76.0
239755,100.0
239764,90.0
239790,86.0
239804,90.0
239805,117.0
239812,108.0
239820,91.0
239824,104.0
239842,119.0
239844,93.0
239846,78.0
239847,81.0
239850,75.0
239851,98.0
239852,109.0
239857,98.0
239860,150.0
239897,80.0
239905,83.0
239918,120.0
239929,117.0
239971,78.0
240002,82.0
240013,101.0
240020,170.0
240037,95.0
240053,108.0
240073,99.0
240074,118.0
240077,75.0
240082,98.0
240089,88.0
240100,60.0
240105,83.0
240107,46.0
240118,123.0
240125,90.0
240153,93.0
240182,105.0
240250,45.0
240251,81.0
240262,85.0
240263,101.0
240266,96.0
240273,190.0
240319,105.0
240344,82.0
240359,115.0
240381,90.0
240435,121.0
240449,120.0
240461,96.0
240515,99.0
240516,117.0
240555,89.0
240593,95.0
240608,94.0
240617,136.0
240638,118.0
240660,88.0
240678,88.0
240685,87.0
240689,109.0
240690,105.0
240693,94.0
240698,90.0
240699,75.0
240727,103.0
240749,84.0
240771,92.0
240796,98.0
240805,144.0
240822,70.0
240836,113.0
240842,91.0
240850,107.0
240866,126.0
240878,116.0
240914,99.0
240926,104.0
240927,75.0
240938,60.0
240944,118.0
240951,130.0
240961,112.0
240962,78.0
240987,131.0
241016,73.0
241020,119.0
241029,66.0
241065,128.0
241069,96.0
241070,94.0
241072,70.0
241113,85.0
241115,108.0
241116,96.0
241132,95.0
241135,135.0
241153,123.0
241156,97.0
241158,91.0
241159,95.0
241160,104.0
241161,107.0
241210,90.0
241255,120.0
241276,106.0
241343,96.0
241393,125.0
241421,97.0
241450,108.0
241453,118.0
241455,83.0
241459,88.0
241480,98.0
241512,83.0
241523,82.0
241536,96.0
241537,98.0
241539,44.0
241546,104.0
241557,97.0
241561,130.0
241576,60.0
241608,117.0
241636,105.0
241649,95.0
241680,102.0
241686,107.0
241687,92.0
241693,97.0
241697,101.0
241700,128.0
241701,116.0
241702,104.0
241710,76.0
241711,94.0
241730,98.0
241746,62.0
241747,122.0
241757,98.0
241762,97.0
241763,112.0
241777,90.0
241799,128.0
241819,90.0
241852,98.0
241870,75.0
241900,110.0
241904,92.0
241923,67.0
241924,83.0
241938,88.0
241946,93.0
241989,94.0
241991,97.0
241995,86.0
241997,113.0
242025,90.0
242028,126.0
242029,77.0
242036,110.0
242054,111.0
242059,116.0
242103,108.0
242113,95.0
242125,103.0
242131,85.0
242171,75.0
242180,88.0
242201,103.0
242248,66.0
242258,97.0
242269,97.0
242293,120.0
242318,110.0
242319,105.0
242347,81.0
242391,100.0
242445,94.0
242448,98.0
242449,98.0
242471,87.0
242475,116.0
242476,97.0
242491,94.0
242492,146.0
242583,80.0
242588,91.0
242589,98.0
242600,119.0
242653,92.0
242694,160.0
242728,65.0
242732,99.0
242734,152.0
242764,98.0
242772,96.0
242812,102.0
242841,84.0
242866,117.0
242867,114.0
242871,141.0
242886,90.0
242959,85.0
242972,100.0
242982,47.0
243092,113.0
243117,84.0
243184,102.0
243225,115.0
243226,98.0
243227,103.0
243248,115.0
243261,134.0
243262,100.0
243301,90.0
243329,89.0
243341,80.0
243350,76.0
243355,75.0
243385,103.0
243429,95.0
243430,87.0
243439,91.0
243440,95.0
243474,107.0
243501,91.0
243516,100.0
243520,119.0
243534,99.0
243543,129.0
243544,90.0
243546,114.0
243573,94.0
243574,108.0
243595,106.0
243603,67.0
243642,91.0
243646,98.0
243648,107.0
243704,109.0
243742,101.0
243780,81.0
243787,105.0
243793,96.0
243805,80.0
243823,97.0
243832,92.0
243835,95.0
243839,86.0
243879,95.0
243930,94.0
243939,82.0
243941,87.0
243961,96.0
243975,108.0
243976,92.0
243982,121.0
243994,110.0
244053,94.0
244057,86.0
244059,98.0
244060,98.0
244062,100.0
244064,84.0
244067,93.0
244069,105.0
244084,130.0
244089,90.0
244090,84.0
244092,83.0
244093,83.0
244108,96.0
244123,83.0
244218,105.0
244221,108.0
244222,114.0
244224,80.0
244226,106.0
244238,123.0
244252,119.0
244282,84.0
244298,105.0
244310,80.0
244331,90.0
244334,106.0
244353,90.0
244364,83.0
244371,117.0
244376,86.0
244382,107.0
244387,75.0
244406,111.0
244410,98.0
244412,85.0
244414,98.0
244415,108.0
244417,90.0
244422,97.0
244428,95.0
244439,115.0
244440,115.0
244454,76.0
244482,87.0
244485,91.0
244492,80.0
244496,90.0
244500,71.0
244507,100.0
244520,83.0
244528,93.0
244530,118.0
244531,119.0
244552,118.0
244560,86.0
244574,120.0
244600,99.0
244605,77.0
244622,98.0
244627,97.0
244631,89.0
244633,88.0
244639,94.0
244640,89.0
244641,72.0
244654,78.0
244677,121.0
244678,110.0
244679,81.0
244692,114.0
244700,95.0
244703,82.0
244715,114.0
244719,147.0
244747,76.0
244750,95.0
244755,99.0
244756,89.0
244758,110.0
244761,104.0
244774,134.0
244808,112.0
244867,102.0
244869,118.0
244915,98.0
244918,94.0
244919,130.0
244923,118.0
244933,94.0
244935,80.0
244941,97.0
244948,80.0
244967,105.0
244968,91.0
244974,100.0
244978,98.0
245005,84.0
245006,120.0
245010,116.0
245011,121.0
245019,76.0
245042,133.0
245046,107.0
245054,98.0
245072,114.0
245084,102.0
245107,90.0
245145,96.0
245149,104.0
245158,104.0
245181,92.0
245219,108.0
245241,134.0
245261,98.0
245271,106.0
245285,117.0
245360,123.0
245399,95.0
245426,85.0
245429,95.0
245453,107.0
245535,132.0
245559,142.0
245592,143.0
245611,108.0
245614,40.0
245617,94.0
245618,105.0
245619,95.0
245656,99.0
245668,79.0
245735,110.0
245745,98.0
245793,89.0
245797,98.0
245813,206.0
245824,84.0
245828,83.0
245835,90.0
245899,98.0
245919,72.0
245951,87.0
245961,115.0
245976,125.0
245983,120.0
246005,91.0
246009,123.0
246014,99.0
246050,105.0
246064,120.0
246082,114.0
246090,97.0
246107,90.0
246120,119.0
246155,103.0
246200,110.0
246231,104.0
246234,93.0
246247,88.0
246253,76.0
246281,84.0
246284,126.0
246290,103.0
246299,118.0
246350,86.0
246351,92.0
246368,119.0
246378,96.0
246398,107.0
246424,95.0
246427,141.0
246439,89.0
246461,88.0
246474,106.0
246479,100.0
246506,110.0
246507,101.0
246522,115.0
246524,118.0
246529,98.0
246530,87.0
246532,91.0
246556,91.0
246558,96.0
246567,103.0
246571,92.0
246575,86.0
246587,93.0
246624,129.0
246628,90.0
246629,71.0
246641,150.0
246659,118.0
246660,70.0
246685,84.0
246687,88.0
246691,118.0
246692,98.0
246693,110.0
246702,118.0
246720,81.0
246726,141.0
246746,83.0
246768,103.0
246772,98.0
246774,105.0
246783,40.0
246797,93.0
246805,73.0
246808,90.0
246809,78.0
246811,82.0
246812,98.0
246813,84.0
246814,71.0
246823,70.0
246851,92.0
246859,110.0
246864,92.0
246871,107.0
246882,111.0
246916,81.0
246940,107.0
246978,80.0
246990,173.0
247007,90.0
247014,135.0
247038,88.0
247040,103.0
247045,103.0
247054,102.0
247076,97.0
247098,54.0
247127,93.0
247129,120.0
247142,91.0
247229,86.0
247254,107.0
247264,90.0
247271,139.0
247279,89.0
247288,45.0
247289,97.0
247291,116.0
247309,111.0
247319,139.0
247346,143.0
247348,127.0
247365,153.0
247406,98.0
247411,90.0
247450,90.0
247484,95.0
247514,119.0
247518,103.0
247520,124.0
247523,113.0
247529,121.0
247542,108.0
247548,85.0
247561,98.0
247562,82.0
247563,104.0
247579,111.0
247587,85.0
247636,114.0
247645,88.0
247743,105.0
247749,60.0
247753,136.0
247756,96.0
247793,96.0
247802,95.0
247806,98.0
247818,130.0
247833,90.0
247834,89.0
247838,42.0
247840,36.0
247864,87.0
247866,98.0
247874,52.0
247880,94.0
247887,93.0
247959,98.0
247964,89.0
247980,131.0
247981,98.0
247988,82.0
247993,80.0
248014,187.0
248015,82.0
248018,102.0
248033,95.0
248036,83.0
248037,90.0
248039,94.0
248044,87.0
248045,102.0
248049,92.0
248052,85.0
248053,85.0
248054,92.0
248073,86.0
248079,40.0
248087,43.0
248102,90.0
248134,79.0
248140,89.0
248191,120.0
248196,98.0
248214,105.0
248219,101.0
248226,85.0
248231,92.0
248235,98.0
248236,90.0
248250,98.0
248253,89.0
248258,97.0
248271,87.0
248291,90.0
248292,77.0
248315,112.0
248351,113.0
248354,80.0
248355,98.0
248357,86.0
248369,82.0
248372,101.0
248378,93.0
248380,174.0
248409,109.0
248414,71.0
248437,120.0
248438,80.0
248441,57.0
248471,83.0
248475,101.0
248481,88.0
248482,98.0
248487,45.0
248513,100.0
248514,81.0
248579,102.0
248581,95.0
248582,87.0
248583,84.0
248600,103.0
248631,80.0
248636,107.0
248637,98.0
248638,95.0
248639,128.0
248675,110.0
248678,99.0
248679,87.0
248680,59.0
248682,94.0
248683,142.0
248712,101.0
248714,95.0
248720,98.0
248752,110.0
248764,103.0
248768,85.0
248769,94.0
248797,100.0
248825,105.0
248830,104.0
248838,115.0
248839,183.0
248848,90.0
248849,123.0
248850,101.0
248853,88.0
248857,178.0
248927,101.0
248934,80.0
248935,44.0
248962,114.0
248983,95.0
248992,118.0
248993,115.0
249056,106.0
249082,98.0
249108,90.0
249110,126.0
249112,95.0
249113,84.0
249136,138.0
249139,94.0
249141,84.0
249160,84.0
249191,83.0
249201,90.0
249207,85.0
249208,226.0
249216,80.0
249232,92.0
249234,105.0
249239,90.0
249240,106.0
249277,86.0
249288,82.0
249317,86.0
249318,86.0
249321,89.0
249333,83.0
249348,82.0
249362,82.0
249381,94.0
249383,140.0
249396,104.0
249444,84.0
249520,80.0
249531,113.0
249545,156.0
249566,108.0
249609,110.0
249654,80.0
249655,93.0
249662,91.0
249663,105.0
249702,111.0
249707,97.0
249721,140.0
249734,73.0
249741,101.0
249748,100.0
249766,123.0
249775,113.0
249783,94.0
249794,80.0
249801,112.0
249804,120.0
249816,124.0
249819,102.0
249821,106.0
249823,96.0
249860,93.0
249877,110.0
249895,59.0
249905,108.0
249910,108.0
249923,101.0
249973,150.0
250022,88.0
250073,109.0
250080,97.0
250090,89.0
250103,102.0
250114,110.0
250120,107.0
250139,119.0
250164,100.0
250196,98.0
250228,120.0
250254,90.0
250266,94.0
250272,109.0
250275,82.0
250276,90.0
250289,90.0
250331,115.0
250345,119.0
250413,114.0
250415,91.0
250431,111.0
250433,100.0
250445,76.0
250462,88.0
250465,86.0
250469,107.0
250506,109.0
250514,96.0
250517,102.0
250518,83.0
250539,90.0
250578,129.0
250594,118.0
250627,102.0
250645,98.0
250658,114.0
250661,188.0
250664,105.0
250673,92.0
250676,98.0
250677,77.0
250678,86.0
250684,90.0
250686,116.0
250689,79.0
250708,86.0
250709,40.0
250710,40.0
250711,72.0
250744,82.0
250761,95.0
250801,108.0
250819,107.0
250823,70.0
250824,109.0
250843,108.0
250865,129.0
250871,98.0
250874,101.0
250877,93.0
250879,95.0
250898,90.0
250923,130.0
250939,80.0
250946,95.0
251030,104.0
251064,75.0
251090,120.0
251105,117.0
251139,125.0
251160,82.0
251169,90.0
251179,107.0
251186,63.0
251243,79.0
251244,89.0
251257,104.0
251258,120.0
251264,49.0
251272,85.0
251287,98.0
251288,95.0
251303,94.0
251308,106.0
251315,150.0
251321,121.0
251350,122.0
251352,107.0
251353,102.0
251390,126.0
251429,82.0
251458,114.0
251462,94.0
251475,168.0
251476,80.0
251491,131.0
251547,103.0
251567,90.0
251574,90.0
251628,121.0
251646,98.0
251652,95.0
251666,89.0
251670,65.0
251710,99.0
251711,97.0
251816,98.0
251824,115.0
251834,91.0
251837,103.0
251838,79.0
251841,94.0
251843,92.0
251857,64.0
251864,84.0
251872,83.0
251903,134.0
251955,67.0
251975,84.0
251981,91.0
251983,104.0
251988,97.0
252035,88.0
252039,125.0
252056,85.0
252057,90.0
252072,101.0
252090,58.0
252091,57.0
252094,40.0
252100,113.0
252101,82.0
