ID,actors_score,directors_score,scenaristes_score,distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars
114976,0.0,1.61993789,0.662723828,0.02846,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2,2,4.3,88,128167,40000000
131923,0.670351127,1.560096108,0.350884664,0.02846,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,2,1.8,111,1242,40000000
134213,0.453776661,1.367915939,0.389728447,0.02587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,2,2,2.8,99,41223,40000000
135821,0.43992178,1.256127965,0.498986741,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,2,3.2,109,18218,40000000
140603,0.568954417,1.376435945,0.396039604,0.02583,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,8,2,3.1,140,537271,40000000
141502,0.603615635,1.563069612,0.130507788,0.02583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,4,2,2.1,101,149251,40000000
141529,0.536483118,1.347591069,0.382490881,0.04368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,10,2,3.2,112,64832,40000000
142987,0.613902639,1.21926338,0.306930693,0.02846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,7,2,2.5,107,325659,40000000
147912,0.533063589,1.717039431,0.510951604,0.00496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,10,2,4.4,120,484432,40000000
124895,0.593717143,1.333615742,0.0,0.02552,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,1,2,3.6,110,55828,40000000
127742,0.815162063,1.471620383,0.199814718,0.04368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,2,2,1.9,130,310809,40000000
129019,0.716239496,1.353501192,0.0,0.02489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,2,2.5,108,303534,40000000
132302,0.921436932,1.450107839,0.488572117,0.02583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,9,2,2.5,98,129467,40000000
132647,0.536041549,1.412963254,0.457834408,0.02973,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,12,2,2.3,109,30437,40000000
132767,0.442300743,1.44643646,0.256962538,0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,8,2,2.6,90,508830,40000000
133359,0.620289829,1.264804635,0.292050258,0.02429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29,7,2,2.4,105,5382,40000000
111083,0.694749017,1.252246664,0.185860691,0.02583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,3,2,2.3,89,265553,40000000
120576,0.597642159,1.163284399,0.396039604,0.02846,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1.6,98,375509,40000000
123255,0.424005029,1.625389673,0.0,0.04368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,6,2,2.5,114,30753,40000000
124258,0.501009568,1.359209526,0.0,0.02583,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,2,2,2.9,112,161685,40000000
124884,0.604637125,1.232382676,0.247061548,0.02583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,6,2,2.4,101,141000,40000000
60049,0.636882404,1.437972068,0.336633663,0.0334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,4,2,2.4,98,100375,40000000
61676,0.395824218,2.057100968,1.164648553,0.00874,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,2,3.0,138,234693,40000000
110051,0.67278242,0.318830507,0.346071449,0.0334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,3,2,3.1,103,414487,40000000
57887,0.618369737,1.904799181,0.974576065,0.03024,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,5,2,4.1,123,403555,40000000
58160,0.494174766,1.46346863,0.368428524,0.02331,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,2,2,2.8,117,317867,40000000
59315,0.72272167,1.315101201,0.148514851,0.0334,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26,7,2,2.2,99,132903,40000000
59351,0.559307818,1.613432955,0.229517689,0.01512,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,4,2,3.0,120,250169,40000000
61512,0.453333421,1.413629607,0.0,0.02846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,3,2,1.3,100,269348,40000000
108998,0.681158749,1.599768644,0.639332015,0.0334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,11,2,3.2,128,122611,40000000
109300,0.582629209,1.398977919,0.403682474,0.04368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,10,2,2.2,93,173072,40000000
33904,0.598368084,1.557278668,0.0,0.02331,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,2,2,4.1,152,381813,40000000
54334,0.617976205,1.35743536,0.247524752,0.04368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,8,2,3.2,120,160761,40000000
56067,0.737786188,1.65874807,0.725342314,0.0113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,6,2,3.6,123,430479,40000000
56264,0.526184298,1.26016883,0.336633663,0.0334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,5,2,3.7,113,140644,40000000
56718,0.0,1.899968668,0.304672573,0.0334,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,19,10,2,4.2,77,506716,40000000
29156,0.620282906,1.992134139,0.0,0.02295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,2,3.3,89,101217,40000000
44422,0.757170341,1.422352394,0.574662729,0.01407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,14,4,2,3.0,96,277963,40000000
50709,0.717945399,2.18044804,0.304506342,0.01407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7,1,2,2.7,100,462828,40000000
51623,0.645168555,1.599793715,0.373979503,0.01549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,2,2.4,99,151521,40000000
54021,0.727156966,1.317384746,0.448671183,0.02158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,12,2,2.6,100,829686,40000000
191856,0.608489942,1.385232115,0.536007591,0.02973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,2,3.2,131,106900,40600000
178901,0.663853985,1.480378232,0.286665509,0.02846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,9,2,1.5,100,311,41000000
257034,0.501648406,0.498378278,0.227259568,0.02973,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,26,9,2,2.6,106,243245,42000000
201381,0.624915755,1.200738152,0.299693127,0.0334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,12,2,2.3,108,151232,42000000
224370,0.0,1.033467348,0.04724683,0.02585,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,2,2.6,82,291619,42000000
49775,0.510801502,1.320968975,0.448207979,0.02583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,6,2,2.7,109,144955,42000000
185293,0.555328807,1.10498701,0.0,0.02587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,15,2,2,2.3,102,156939,42000000
170918,0.601134056,1.574852634,0.0,0.0334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,4,2,1.9,100,170969,42000000
123259,0.478784825,1.399759339,0.583493494,0.02583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,7,2,3.6,83,133801,42000000
132791,0.753558884,1.781185474,0.828971182,0.0334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,10,2,3.0,104,619550,42000000
59090,0.487519656,1.390457094,0.431532627,0.02846,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,9,2,2.9,115,106743,42000000
54679,0.669438927,1.264804635,0.292050258,0.02331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,3,2,2.4,90,461735,42000000
292448,0.648622524,0.278009452,0.302414452,0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,2,2,2.3,108,83546,43000000
227551,0.438373867,0.34652832,0.081763015,0.04368,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,3.2,108,54497,43000000
207813,0.723729344,1.603269203,0.136355741,0.02846,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,8,2,2.3,117,151684,43000000
52315,0.619749274,1.279260129,0.309594117,0.02331,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,8,2,2.7,100,169890,43000000
53933,0.45902137,1.283668582,0.418505008,0.04368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,6,2,2.5,101,283086,43000000
56029,0.621580907,1.449462047,0.326269469,0.02846,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,3,2,2.2,90,241007,43000000
248291,0.0,1.043757243,0.257425743,0.02587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,10,2,3.5,90,261698,43133089
225571,0.835974319,0.943830133,1.02102723,0.02585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,2,3.3,168,759450,44000000
232013,0.776330452,0.0,0.059405941,0.0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,1,3.0,98,180488,44000000
219994,0.627058277,1.191220073,0.641132534,0.02583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,2,2.1,112,31949,44000000
145329,0.51594633,1.331144077,0.380587634,0.02973,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,11,2,1.4,99,69614,44000000
130604,0.571291116,1.319674354,0.247524752,0.02489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,5,2,2.5,106,207149,44277350
190267,0.910972715,1.300653771,0.302436865,0.0334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,11,2,3.7,119,365701,44500000
146273,0.429120366,1.289622472,0.178217822,0.02973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,8,2,2.9,118,82375,45000000
286208,0.409596646,1.083808056,0.09449366,0.02583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,15,3,2,2.0,93,187043,45000000
297253,0.464139489,0.209350086,0.225761625,0.02583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,6,2,3.0,103,54361,45000000
282299,0.504638291,1.447534473,0.309782761,0.02583,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,12,2,2.5,146,64834,45000000
264578,0.543944779,0.322120285,0.356377743,0.02583,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,6,2,3.3,93,482349,45000000
230149,0.476687207,1.280526011,0.0,0.0334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,9,2,2.3,150,26000,45000000
236674,0.653373184,0.78567416,0.784096406,0.04368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,3,2,2.8,129,37359,45000000
236998,0.478917785,1.10370594,0.471159,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27,12,2,2.1,96,112185,45000000
234725,0.489618821,1.343947688,0.308725609,0.04368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,10,2,2.4,113,256506,45000000
245271,0.616634092,1.26282514,0.0,0.04368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,12,2,2.5,106,102897,45000000
217029,0.478917785,1.738317468,0.212842337,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,7,2,2.5,114,157564,45000000
203397,0.731565806,1.442133761,0.485553819,0.03024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,12,2,2,3.1,114,658553,45000000
217490,0.392878307,1.10370594,0.189913728,0.02973,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,7,2,3.0,112,334282,45000000
142911,0.70365847,1.686578161,0.747163341,0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,2,2,1.9,91,98210,45000000
175593,0.763285154,0.530921826,0.281686063,0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,2,2.6,107,156206,45000000
144809,0.650046121,1.428819255,0.791711259,0.02372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,10,2,1.7,98,1231066,45000000
178686,0.49810354,2.180972805,1.258862049,0.03024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,9,2,3.0,130,216929,45000000
126372,0.710416652,1.540676604,0.5809963,0.04368,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,11,2,2.4,120,58749,45000000
129331,0.499827837,2.009564284,0.286665509,0.0064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,6,1,2.0,156,265,45000000
180179,0.624788365,1.391984393,1.032258065,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,10,2,2.7,101,184368,45000000
181541,0.511481314,0.665553134,0.71701958,0.02429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,8,2,3.8,110,734715,45000000
132406,0.716534701,2.874457474,1.978206989,0.03024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4.6,128,323969,45000000
134179,0.591248567,1.395269976,0.249319669,0.04368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,2,2,3.4,95,58393,45000000
125833,0.478682223,1.255894141,0.185860691,0.02846,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,28,10,2,2.1,87,78821,45000000
133719,0.667927949,1.311510683,0.346476753,0.04368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,12,2,2.4,104,182076,45000000
112057,0.592334773,1.260171209,0.298766719,0.02295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,8,2,1.5,98,173148,45000000
114522,0.908743901,0.902650357,0.180012738,0.0334,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,2,2.2,96,107748,45000000
128251,0.55438596,1.373560462,0.528342308,0.02973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,10,2,2.2,105,95769,45000000
58083,0.561537199,1.566633253,0.413525563,0.04368,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,10,2,2.2,90,302319,45000000
108517,0.593346526,1.838136952,0.893595641,0.02585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,3,2,3.5,114,427400,45000000
122971,0.688694008,1.012230397,0.269881827,0.02846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,10,2,1.8,101,206890,45000000
52500,0.547873002,1.479414995,0.380695964,0.01512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,6,2,2.4,98,497240,45000000
60285,0.769449362,2.009564284,0.0,0.02331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12,4,2,3.8,129,452311,45000000
48875,0.726785395,1.359209526,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,2,2.7,115,63695,45000000
49935,0.680702664,1.325361747,0.791711259,0.02372,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2.8,102,350054,45000000
53579,0.616767726,1.541134992,0.587415787,0.02331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,11,2,3.2,120,111382,45000000
54484,0.698214055,1.426491612,0.396039604,0.0334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,4,2,2.6,115,61867,45000000
59012,0.553509734,1.377423204,0.188118812,0.02331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,10,2,3.0,115,118305,45000000
33900,0.742635292,1.405349579,0.207920792,0.0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,28,4,2,2.7,103,224246,45000000
51386,0.571463276,1.199220401,0.413525563,0.04368,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,10,2,2.5,100,459152,45000000
184989,0.0,0.853886602,0.93372631,0.02538,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,4.2,123,702835,45387887
185086,0.471451241,1.100241504,0.288460425,0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,11,2,1.7,104,21667,45896492
29943,0.516936725,2.896087195,2.05178922,0.04368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,2,2,3.8,162,163009,46000000
180887,0.619336486,1.450842961,0.126454751,0.02585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,10,2,3.8,153,354954,46000000
130128,0.609556151,0.644821999,0.680622561,0.03024,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,13,1,2,2.8,141,81237,47000000
41715,0.464863227,1.207748921,0.177754618,0.02295,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,3,2,1.9,80,114688,47000000
214007,0.750355542,1.428819255,0.791711259,0.02372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,2,2.3,109,1192842,48000000
134501,0.605150932,1.647546451,0.478837357,0.02846,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,6,2,2.0,101,1605,48000000
126871,0.581922203,1.51117094,0.550663895,0.02846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,11,6,2,2.5,91,596557,48000000
189702,0.525288016,1.270890142,0.301024839,0.02583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,2,3.3,120,263937,49000000
194660,0.0,1.320900126,0.37033177,0.02587,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,2,3.0,92,227490,49261830
240944,0.534595763,1.326641951,0.361379601,0.02658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,2,3.2,118,626789,49619118
136702,0.570960318,1.500381142,0.400903248,0.02973,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,9,2,1.9,102,4897,49900000
235236,0.532694787,0.755516096,0.812404161,0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,2,2,2.9,107,2429906,49954866
251352,0.656268412,1.26282514,0.0,0.02583,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,11,2,2.6,107,132431,50000000
244084,0.632896695,1.118320709,1.339218642,0.0334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,2.9,130,832553,50000000
44792,0.510991697,0.322120285,0.356377743,0.02583,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,2,3.5,90,495488,50000000
235886,0.497902455,0.78567416,0.188118812,0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,8,2,3.1,95,119049,50000000
237796,0.0,1.777819417,0.817297689,0.02587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,2,3.3,89,191950,50000000
254356,0.984256994,2.490410438,0.344298946,0.02973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1,2,4.2,117,476134,50000000
227043,0.762108898,1.471947634,0.0,0.02973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13,9,2,2.9,115,271607,50000000
239630,0.0,1.180947675,0.471159,0.02583,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,10,2,1.8,86,258815,50000000
146631,0.650960745,1.910105153,1.027155347,0.02429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,2.4,102,46701,50000000
171204,0.557370131,1.245917191,0.420242024,0.02973,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,8,2,2.3,107,250737,50000000
226509,0.640856643,1.450842961,0.158712815,0.02583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,12,2,4.1,116,300058,50000000
201517,0.846034923,1.251300778,0.897234036,0.02489,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28,1,2,2.9,125,2314,50000000
211997,0.588867625,1.220912244,0.395113196,0.02585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,4,2,2.4,138,66441,50000000
196467,0.75174101,1.26016883,0.043193793,0.02587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,2,2,2.9,106,505678,50000000
198975,0.483305848,1.200154332,0.08685079,0.0334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,8,2,2.9,89,8110,50000000
203878,0.0,0.751255413,0.177754618,0.02846,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,10,2,3.6,95,199265,50000000
204121,0.537732105,1.320968975,0.426147878,0.02583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,8,2,3.5,112,274341,50000000
215680,0.811823662,1.35743536,0.059405941,0.0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,10,2,2.6,98,82344,50000000
222257,0.0,0.181215828,0.0,0.02489,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,7,2,3.2,84,27603,50000000
135257,0.789195552,1.257886279,0.255167622,0.02585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,11,2,1.6,116,196671,50000000
175244,0.539417157,1.192797261,0.214637253,0.02429,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,1.7,88,357266,50000000
183447,0.0,1.149250131,0.0,0.02489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,10,2,2.1,92,69702,50000000
180343,0.573862435,0.336345102,0.372126686,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,10,2,3.6,107,418035,50000000
182075,0.672876876,1.541134992,0.587415787,0.02846,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,4,2,3.0,123,264147,50000000
188521,0.566835157,1.201892728,0.223206531,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,1.6,114,829241,50000000
140005,0.746559143,1.242227135,0.550258591,0.02583,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,11,2,4.0,133,77846,50000000
140633,0.693087796,2.646873336,0.420510981,0.0334,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,19,1,2,2.7,128,776428,50000000
145616,0.623483604,1.46346863,0.0,0.0334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,10,2,1.5,91,152900,50000000
172052,0.665463669,1.303236236,0.335244051,0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,23,3,2,2.7,104,145778,50000000
180157,0.758216232,1.262428367,0.221411615,0.0334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,9,2,3.1,118,226931,50000000
134690,0.593038053,1.398679704,0.296566499,0.02538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,12,2,1.9,109,64020,50000000
144405,0.571851354,1.213023672,0.0,0.02846,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,8,2,1.4,87,83696,50000000
