,ID_x,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards,ID_y,annee,titre,premiere_semaine,budget
94,26854,Rollerball,ChrisKlein,JeanReno,LLCoolJ,RebeccaRomijn,JohnMcTiernan,,,JohnPogue,LarryFerguson,WilliamHarrison,,"0,01407",Action, Science Fiction,,,,,,U.S.A.,13.0,3.0,2002.0,2.0,2.7,99.0,198744.0,70000000.0,,,,,
95,26855,ProofofLife,MegRyan,RussellCrowe,DavidMorse,PamelaReed,TaylorHackford,,,TonyGilroy,,,,"0,03024",Action, Drame, Thriller,,,,,U.S.A.,4.0,4.0,2001.0,2.0,2.7,135.0,75740.0,65000000.0,2552.0,2000.0,ProofofLife,75740.0,80000000
96,26857,Ocean'sEleven,GeorgeClooney,BradPitt,JuliaRoberts,MattDamon,StevenSoderbergh,,,TedGriffin,HarryBrown,CharlesLederer,,"0,03340",Comédie, Judiciaire, Thriller,,,,,U.S.A.,6.0,2.0,2002.0,2.0,4.1,117.0,1502148.0,85000000.0,2081.0,2001.0,Ocean'sEleven,1502148.0,90000000
97,26858,Love'sLabour'sLost,KennethBranagh,AlessandroNivola,AliciaSilverstone,NataschaMcElhone,KennethBranagh,,,KennethBranagh,WilliamShakespeare,,,"0,03024",Comédie, Comédie musicale,,,,,,Grande-Bretagne,24.0,1.0,2001.0,2.0,3.7,93.0,42169.0,13000000.0,2559.0,2000.0,Love'sLabour'sLost,42169.0,13000000
98,26861,MissCongeniality,SandraBullock,BenjaminBratt,MichaelCaine,CandiceBergen,DonaldPetrie,,,KatieFord,CarynLucas,MarcLawrence(II),,"0,03340",Action, Comédie,,,,,,Australie,4.0,4.0,2001.0,2.0,2.9,109.0,150916.0,45000000.0,2504.0,2000.0,MissCongeniality,150916.0,45000000
99,26862,"Monsters,Inc.",,,,,PeteDocter,DavidSilverman,LeeUnkrich,PeteDocter,RhettReese,AndrewStanton,,"0,00000",Animation, Comédie, Famille,,,,,U.S.A.,20.0,3.0,2002.0,2.0,4.5,92.0,777943.0,115000000.0,2086.0,2001.0,"Monsters,Inc.",777943.0,115000000
100,26863,MoulinRouge!,NicoleKidman,EwanMcGregor,JohnLeguizamo,JimBroadbent,BazLuhrmann,,,BazLuhrmann,CraigPearce,,,"0,01549",Comédie musicale, Romance,,,,,,Australie,3.0,10.0,2001.0,2.0,3.7,126.0,446712.0,50000000.0,,,,,
101,26866,LuckyNumbers,JohnTravolta,LisaKudrow,TimRoth,EdO&#039;Neill,NoraEphron,,,AdamResnick,,,,"0,02158",Comédie, Policier,,,,,,U.S.A.,1.0,8.0,2001.0,2.0,2.8,105.0,30543.0,63000000.0,2614.0,2000.0,LuckyNumbers,30543.0,65000000
102,26871,QueenoftheDamned,StuartTownsend,Aaliyah,MargueriteMoreau,VincentPerez,MichaelRymer,,,ScottAbbott,MichaelPetroni,AnneRice,,"0,03340",Fantastique, Epouvante-horreur, Musical,,,,,U.S.A.,19.0,6.0,2002.0,2.0,2.4,101.0,248920.0,35000000.0,1847.0,2002.0,QueenoftheDamned,248920.0,35000000
103,26880,Freddyvs.Jason,RobertEnglund,KenKirzinger,KellyRowland,JasonRitter,RonnyYu,,,MarkSwift,DamianShannon,WesCraven,,"0,04368",Fantastique, Epouvante-horreur,,,,,,U.S.A.,29.0,10.0,2003.0,2.0,3.0,96.0,211082.0,30000000.0,,,,,
104,26882,Gamer,SaidTaghmaoui,CamilledePazzis,AlexisLoret,MaudBuquet,PatrickLevy,,,PatrickLevy,FabienSuarez,DaiveCohen,,"0,00624",Comédie,,,,,,,France,21.0,3.0,2001.0,2.0,2.4,94.0,77778.0,3240000.0,,,,,
105,26884,FindingForrester,SeanConnery,RobBrown,F.MurrayAbraham,AnnaPaquin,GusVanSant,,,MikeRich,,,,"0,01407",Drame,,,,,,,U.S.A.,18.0,4.0,2001.0,2.0,3.4,136.0,239902.0,43000000.0,2458.0,2000.0,FindingForrester,239902.0,43000000
106,26885,"FinalFantasy,theSpiritsWithin",,,,,HironobuSakaguchi,MonotoriSakakibara,,HironobuSakaguchi,AlReinert,JeffVintar,,"0,01407",Animation, Science Fiction,,,,,,U.S.A.,15.0,8.0,2001.0,2.0,3.3,106.0,774733.0,137000000.0,,,,,
107,26889,Driven,SylvesterStallone,BurtReynolds,KipPardue,StacyEdwards,RennyHarlin,,,SylvesterStallone,NealTabachnick,JanSkrentny,,"0,03340",Action,,,,,,,Canada,11.0,7.0,2001.0,2.0,2.5,117.0,157301.0,94000000.0,2166.0,2001.0,Driven,197779.0,72000000
108,27022,Dinosaur,,,,,EricLeighton,RalphZondag,,WalonGreen,ThomEnriquez,JohnHarrison,,"0,00000",Aventure, Animation, Famille,,,,,U.S.A.,29.0,11.0,2000.0,2.0,3.2,82.0,33136.0,127500000.0,2399.0,2000.0,Dinosaur,1250646.0,200000000
109,27042,Valentine,DavidBoreanaz,DeniseRichards,MarleyShelton,JessicaCapshaw,JamieBlanks,,,DonnaPowers,WaynePowers,GretchenJ.Berg,,"0,03340",Epouvante-horreur, Thriller,,,,,,U.S.A.,27.0,6.0,2001.0,2.0,2.1,95.0,312115.0,29000000.0,2138.0,2001.0,Valentine,312115.0,10000000
110,27044,LesJolieschoses,FredericSaurel,MarionCotillard,StomyBugsy,PatrickBruel,GillesPaquet-Brenner,,,GillesPaquet-Brenner,VirginieDespentes,GillesPaquet-Brenner,,"0,02331",Comédie dramatique,,,,,,,France,14.0,11.0,2001.0,2.0,2.9,105.0,117099.0,525427.0,2209.0,2001.0,LesJolieschoses,117099.0,3553200
111,27046,AllthePrettyHorses,MattDamon,PenelopeCruz,HenryThomas,LucasBlack,BillyBobThornton,,,TedTally,CormacMcCarthy,,,"0,01407",Comédie dramatique,,,,,,,U.S.A.,6.0,6.0,2001.0,2.0,2.5,116.0,28139.0,57000000.0,2605.0,2000.0,AllthePrettyHorses,28139.0,45000000
112,27049,TheWeddingPlanner,JoanDelMar,JenniferLopez,MatthewMcConaughey,BridgetteWilson,AdamShankman,,,PamelaFalks,MichaelEllis,,,"0,00000",Comédie, Romance,,,,,,Allemagne,3.0,7.0,2001.0,1.0,2.4,103.0,271382.0,35000000.0,2139.0,2001.0,TheWeddingPlanner,271382.0,28000000
113,27050,GhostsofMars,NatashaHenstridge,IceCube,JasonStatham,PamGrier,JohnCarpenter,,,LarrySulkis,JohnCarpenter,,,"0,01185",Epouvante-horreur, Science Fiction,,,,,,U.S.A.,21.0,11.0,2001.0,2.0,3.4,100.0,203781.0,28000000.0,2159.0,2001.0,GhostsofMars,203781.0,42000000
114,27052,Chocolat,JulietteBinoche,JohnnyDepp,AlfredMolina,JudiDench,LasseHallstrom,,,RobertNelsonJacobs,JoanneHarris,,,"0,02579",Comédie, Drame, Romance,,,,,Grande-Bretagne,28.0,2.0,2001.0,2.0,2.3,121.0,111151.0,25000000.0,2457.0,2000.0,Chocolat,161893.0,25000000
115,27061,ApocalypseNow,MartinSheen,FredericForrest,RobertDuvall,AlbertHall,FrancisFordCoppola,,,FrancisFordCoppola,JohnMilius,MichaelHerr,,"0,03024",Drame, Guerre,,,,,,U.S.A.,26.0,9.0,1979.0,2.0,4.8,182.0,20537.0,31500000.0,,,,,
116,27062,Antitrust,RyanPhillippe,ClaireForlani,RachaelLeighCook,TimRobbins,PeterHowitt,,,HowardFranklin,,,,"0,02372",Policier, Thriller,,,,,,U.S.A.,27.0,6.0,2001.0,2.0,3.0,104.0,173261.0,30000000.0,2202.0,2001.0,Antitrust,173261.0,30000000
117,27063,LeFabuleuxdestind'AmeliePoulain,AudreyTautou,MathieuKassovitz,Rufus,IsabelleNanty,Jean-PierreJeunet,,,Jean-PierreJeunet,GuillaumeLaurant,GuillaumeLaurant,,"0,01549",Comédie, Fantastique, Romance,,,,,France,25.0,4.0,2001.0,2.0,4.4,120.0,1185945.0,10000000.0,2076.0,2001.0,LeFabuleuxdestind'AmeliePoulain,1185945.0,12646800
118,27067,ThirteenDays,KevinCostner,BruceGreenwood,DrakeCook,LucindaJenney,RogerDonaldson,,,DavidSelf,,,,"0,04368",Thriller, Guerre,,,,,,U.S.A.,10.0,10.0,2001.0,2.0,3.5,145.0,66816.0,80000000.0,2560.0,2000.0,ThirteenDays,66816.0,80000000
119,27070,TheLordoftheRings:TheFellowshipoftheRing,ElijahWood,SeanAstin,IanMcKellen,SalaBaker,PeterJackson,,,PeterJackson,FranWalsh,PhilippaBoyens,,"0,03340",Aventure, Fantastique,,,,,,U.S.A.,19.0,12.0,2001.0,2.0,3.7,178.0,1978162.0,93000000.0,2078.0,2001.0,TheLordoftheRings:TheFellowshipoftheRing,1978162.0,109000000
120,27244,DasExperiment,MoritzBleibtreu,ChristianBerkel,OliverStokowski,WotanWilkeMohring,OliverHirschbiegel,,,MarioGiordano,ChristophDarnstadt,DonBohlinger,,"0,04368",Thriller,,,,,,,Allemagne,21.0,5.0,2003.0,2.0,3.7,114.0,46672.0,,,,,,
121,27405,Oblivion,TomCruise,OlgaKurylenko,MorganFreeman,AndreaRiseborough,JosephKosinski,,,JosephKosinski,KarlGajdusek,MichaelArndt,,"0,02973",Action, Science Fiction,,,,,,U.S.A.,10.0,4.0,2013.0,2.0,2.9,126.0,598132.0,120000000.0,12962.0,2013.0,Oblivion,598132.0,130000000
122,27415,Shrek,,,,,AndrewAdamson,VickyJenson,,TedElliott,TerryRossio,JoeStillman,,"0,02331",Animation, Comédie, Famille, Fantastique,,,,U.S.A.,4.0,7.0,2001.0,2.0,4.3,89.0,730850.0,60000000.0,2084.0,2001.0,Shrek,939597.0,60000000
123,27416,BoysandGirls,FreddiePrinzeJr.,ClaireForlani,JasonBiggs,AmandaDetmer,RobertIscove,,,AndrewLowery,AndrewMiller,,,"0,02579",Comédie, Romance,,,,,,U.S.A.,11.0,7.0,2001.0,2.0,2.4,93.0,56150.0,35000000.0,,,,,
124,27417,PearlHarbor,BenAffleck,JoshHartnett,KateBeckinsale,AlecBaldwin,MichaelBay,,,RandallWallace,,,,"0,01122",Action, Romance, Guerre,,,,,U.S.A.,6.0,6.0,2001.0,2.0,2.7,183.0,866919.0,140000000.0,2091.0,2001.0,PearlHarbor,866919.0,140000000
125,27429,LaraCroft:TombRaider,AngelinaJolie,IainGlen,DanielCraig,JonVoight,SimonWest,,,PatrickMassett,JohnZinman,SimonWest,,"0,02331",Action, Aventure, Fantastique, Thriller,,,,U.S.A.,27.0,6.0,2001.0,2.0,2.6,100.0,1232897.0,115000000.0,2092.0,2001.0,LaraCroft:TombRaider,1232897.0,80000000
126,27430,TheMummyReturns,BrendanFraser,RachelWeisz,DwayneJohnson,ArnoldVosloo,StephenSommers,,,StephenSommers,,,,"0,05263",Aventure, Fantastique,,,,,,U.S.A.,23.0,5.0,2001.0,2.0,3.0,129.0,756465.0,98000000.0,2096.0,2001.0,TheMummyReturns,756465.0,98000000
127,27431,Dracula2000,GerardButler,ChristopherPlummer,JustineWaddell,JonnyLeeMiller,PatrickLussier,,,JoelSoisson,PatrickLussier,,,"0,02579",Epouvante-horreur,,,,,,,U.S.A.,9.0,5.0,2001.0,2.0,2.6,99.0,105868.0,54000000.0,2520.0,2000.0,Dracula2000,105868.0,28000000
128,27432,TheKid,BruceWillis,SpencerBreslin,EmilyMortimer,LilyTomlin,JonTurteltaub,,,AudreyWells,,,,"0,01122",Comédie,,,,,,,U.S.A.,2.0,5.0,2001.0,2.0,2.9,104.0,153747.0,65000000.0,2498.0,2000.0,TheKid,153747.0,65000000
129,27433,Highlander:Endgame,AdrianPaul,ChristopherLambert,BrucePayne,LisaBarbuscia,DouglasAarniokoski,,,JoelSoisson,,,,"0,02579",Fantastique,,,,,,,U.S.A.,2.0,5.0,2001.0,2.0,2.1,101.0,152422.0,25000000.0,2519.0,2000.0,Highlander:Endgame,152422.0,25000000
130,27434,MenofHonor,RobertDeNiro,CubaGoodingJr.,CharlizeTheron,AunjanueEllis,GeorgeTillmanJr.,,,ScottMarshallSmith,,,,"0,01549",Biopic, Drame,,,,,,U.S.A.,2.0,5.0,2001.0,2.0,2.4,129.0,101151.0,32000000.0,2522.0,2000.0,MenofHonor,101151.0,32000000
131,27435,"Belphegor,lefantomeduLouvre",LaurentBateau,SophieMarceau,FredericDiefenthal,MichelSerrault,Jean-PaulSalome,,,Jean-PaulSalome,JeromeTonnerre,DanieleThompson,,"0,02158",Fantastique, Epouvante-horreur,,,,,,France,4.0,4.0,2001.0,2.0,2.6,97.0,849638.0,2627135.0,,,,,
132,27437,TheMexican,BradPitt,JuliaRoberts,JamesGandolfini,J.K.Simmons,GoreVerbinski,,,J.H.Wyman,,,,"0,02331",Aventure, Comédie, Policier, Romance,,,,Mexique,25.0,4.0,2001.0,2.0,2.4,125.0,374470.0,57000000.0,2135.0,2001.0,TheMexican,374470.0,40000000
133,27438,LaTourMontparnasseinfernale,EricJudor,RamzyBedia,MarinaFois,SergeRiaboukine,CharlesNemes,,,EricJudor,RamzyBedia,KaderAoun,,"0,01549",Comédie,,,,,,,France,28.0,2.0,2001.0,2.0,2.9,92.0,758991.0,9570000.0,2099.0,2001.0,LaTourMontparnasseinfernale,758991.0,10335600
134,27440,AlmostFamous,PatrickFugit,BillyCrudup,KateHudson,FrancesMcDormand,CameronCrowe,,,CameronCrowe,,,,"0,01407",Comédie dramatique,,,,,,,U.S.A.,13.0,3.0,2001.0,1.0,3.8,123.0,80831.0,60000000.0,2541.0,2000.0,AlmostFamous,80831.0,60000000
135,27441,15Minutes,RoseanneBarr,RobertDeNiro,EdwardBurns,MelinaKanakaredes,JohnHerzfeld,,,JohnHerzfeld,,,,"0,04368",Thriller,,,,,,,Allemagne,4.0,4.0,2001.0,2.0,3.0,120.0,164206.0,60000000.0,2165.0,2001.0,15Minutes,164206.0,42000000
136,27443,Traffic,MichaelDouglas,DonCheadle,BenicioDelToro,LuisGuzman,StevenSoderbergh,,,SimonMoore,StephenGaghan,,,"0,02579",Policier, Drame, Thriller,,,,,U.S.A.,7.0,3.0,2001.0,2.0,4.2,147.0,477351.0,48000000.0,2415.0,2001.0,Traffic,477351.0,50000000
137,27444,TheLegendofBaggerVance,MattDamon,WillSmith,CharlizeTheron,BruceMcGill,RobertRedford,,,JeremyLeven,,,,"0,01549",Comédie dramatique, Fantastique, Évènement Sportif,,,,,U.S.A.,3.0,4.0,2001.0,1.0,2.8,126.0,143724.0,80000000.0,2510.0,2000.0,TheLegendofBaggerVance,143724.0,60000000
138,27445,RemembertheTitans,DenzelWashington,WillPatton,GregoryAlanWilliams,WoodHarris,BoazYakin,,,GregoryAllenHoward,,,,"0,01122",Drame, Historique,,,,,,U.S.A.,18.0,4.0,2001.0,2.0,2.8,114.0,179097.0,30000000.0,,,,,
139,27446,Uncrimeauparadis,JacquesVilleret,JosianeBalasko,AndreDussollier,SuzanneFlon,JeanBecker,,,SebastienJaprisot,JeanBecker,,,"0,01549",Comédie,,,,,,,France,28.0,2.0,2001.0,2.0,2.9,90.0,430404.0,240026.0,,,,,
140,27448,Hannibal,AnthonyHopkins,JulianneMoore,GaryOldman,RayLiotta,RidleyScott,,,DavidMamet,StevenZaillian,ThomasHarris,,"0,02331",Thriller,,,,,,,Grande-Bretagne,28.0,2.0,2001.0,2.0,3.3,125.0,609324.0,87000000.0,2090.0,2001.0,Hannibal,1197707.0,87000000
141,27549,Bedazzled,BrendanFraser,ElizabethHurley,FrancesO&#039;Connor,OrlandoJones,HaroldRamis,,,PeterTolan,LarryGelbart,HaroldRamis,,"0,01549",Comédie, Fantastique, Romance,,,,,Allemagne,21.0,2.0,2001.0,2.0,3.2,93.0,168696.0,48000000.0,2507.0,2000.0,Bedazzled,168696.0,48000000
142,27550,Barnieetsespetitescontrarietes,FabriceLuchini,NathalieBaye,MarieGillain,HugoSpeer,BrunoChiche,,,,,,,"0,02579",Comédie,,,,,,,France,21.0,2.0,2001.0,2.0,2.9,85.0,352563.0,4882.0,,,,,
143,27551,VerticalLimit,ChrisO&#039;Donnell,RobinTunney,BillPaxton,ScottGlenn,MartinCampbell,,,RobertKing(III),TerryHayes,,,"0,01407",Aventure,,,,,,,Allemagne,21.0,2.0,2001.0,2.0,2.9,125.0,554437.0,75000000.0,2429.0,2000.0,VerticalLimit,554437.0,75000000
144,27552,WhatWomenWant,MelGibson,HelenHunt,MarisaTomei,AlanAlda,NancyMeyers,,,JoshGoldsmith,CathyYuspa,DianeDrake,,"0,02579",Comédie, Romance,,,,,,U.S.A.,14.0,2.0,2001.0,2.0,3.7,127.0,959614.0,70000000.0,2407.0,2000.0,WhatWomenWant,959614.0,63000000
145,27555,UnAllersimple,StephaneJobert,FlorenceHautier,LucPalun,AlexandrePottier,LaurentHeynemann,,,DidierVanCauwelaert,LaurentHeynemann,AlbertAlgoud,,"0,02158",Comédie,,,,,,,France,30.0,5.0,2001.0,2.0,2.7,90.0,73291.0,,,,,,
146,27763,102Dalmatians,GlennClose,GerardDepardieu,IoanGruffudd,AliceEvans,KevinLima,,,KristenBuckley,BrianRegan,BobTzudiker,,"0,00000",Comédie,,,,,,,U.S.A.,31.0,1.0,2001.0,2.0,2.9,100.0,666739.0,85000000.0,2408.0,2000.0,102Dalmatians,591879.0,85000000
147,27764,LePactedesloups,SamuelLeBihan,MarkDacascos,JeremieRenier,VincentCassel,ChristopheGans,,,StephaneCabel,ChristopheGans,StephaneCabel,,"0,04368",Aventure, Historique, Epouvante-horreur,,,,,France,31.0,1.0,2001.0,2.0,3.5,150.0,1260659.0,29000000.0,2080.0,2001.0,LePactedesloups,1924934.0,34570800
148,27765,TheExorcist,LindaBlair,EllenBurstyn,MaxvonSydow,JasonMiller,WilliamFriedkin,,,WilliamPeterBlatty,WilliamPeterBlatty,,,"0,03340",Epouvante-horreur,,,,,,,U.S.A.,11.0,9.0,1974.0,2.0,3.3,121.0,621727.0,11000000.0,,,,,
149,27770,CastAway,TomHanks,HelenHunt,NickSearcy,ChrisNoth,RobertZemeckis,,,WilliamBroylesJr.,,,,"0,02331",Aventure, Drame,,,,,,U.S.A.,17.0,1.0,2001.0,2.0,3.7,143.0,442316.0,90000000.0,2422.0,2000.0,CastAway,490635.0,85000000
150,27774,Morteltransfert,Jean-HuguesAnglade,HelenedeFougerolles,Predrag&#039;Miki&#039;Manojlovic,ValentinaSauca,Jean-JacquesBeineix,,,Jean-JacquesBeineix,,,,"0,01549",Comédie dramatique, Policier,,,,,,France,10.0,1.0,2001.0,2.0,2.7,122.0,38543.0,7000000.0,,,,,
151,27775,LostSouls,WinonaRyder,BenChaplin,JohnHurt,PhilipBakerHall,JanuszKaminski,,,PierceGardner,BetsyStahl,,,"0,04368",Drame, Fantastique, Epouvante-horreur,,,,,U.S.A.,10.0,1.0,2001.0,2.0,2.3,95.0,43074.0,50000000.0,2518.0,2000.0,LostSouls,105093.0,28000000
152,27777,MeettheParents,RobertDeNiro,BenStiller,TeriPolo,BlytheDanner,JayRoach,,,JimHerzfeld,JohnHamburg,,,"0,02331",Comédie, Romance,,,,,,U.S.A.,3.0,1.0,2001.0,2.0,3.4,107.0,215409.0,55000000.0,2419.0,2000.0,MeettheParents,618811.0,51000000
153,27791,ChickenRun,,,,,PeterLord,NickPark,,KareyKirkpatrick,KellyAsbury,,,"0,03024",Aventure, Animation, Comédie,,,,,Grande-Bretagne,13.0,12.0,2000.0,2.0,4.3,84.0,126059.0,45000000.0,2406.0,2000.0,ChickenRun,520026.0,42000000
154,27792,Unbreakable,BruceWillis,SamuelL.Jackson,RobinWright,SpencerTreatClark,M.NightShyamalan,,,M.NightShyamalan,,,,"0,01122",Fantastique, Thriller,,,,,,U.S.A.,27.0,12.0,2000.0,2.0,3.4,106.0,195451.0,75000000.0,2404.0,2000.0,Unbreakable,1357836.0,75000000
155,27793,LePlacard,DanielAuteuil,GerardDepardieu,ThierryLhermitte,MicheleLaroque,FrancisVeber,,,FrancisVeber,FrancisVeber,,,"0,01122",Comédie,,,,,,,France,17.0,1.0,2001.0,2.0,3.6,84.0,1190496.0,2380184.0,2079.0,2001.0,LePlacard,1303117.0,15660000
156,27920,Lascars,,,,,AlbertPereiraLazaro,EmmanuelKlotz,,Eldiablo,Izm,AlexisDolivet,,"0,02579",Animation,,,,,,,France,17.0,6.0,2009.0,2.0,3.9,96.0,222993.0,10800000.0,10823.0,2009.0,Lascars,222993.0,10800000
157,27936,Originecontrolee,PatrickLigardes,AtmenKelif,RonitElkabetz,AbderElKebir,AhmedBouchaala,ZakiaBouchaala,,AhmedBouchaala,ZakiaBouchaala,AhmedBouchaala,,"0,00640",Comédie,,,,,,,France,24.0,1.0,2001.0,2.0,3.1,90.0,42930.0,,,,,,
158,27993,Druids,ChristopherLambert,KlausMariaBrandauer,MaxvonSydow,InesSastre,JacquesDorfmann,,,RospoPallenberg,NormanSpinrad,JacquesDorfmann,,"0,00000",Historique,,,,,,,France,24.0,1.0,2001.0,2.0,2.2,142.0,222602.0,,,,,,
159,28104,LaVeritesijemens!2,RichardAnconina,JoseGarcia,GadElmaleh,BrunoSolo,ThomasGilou,,,GerardBitton,MichelMunz,,,"0,03340",Comédie,,,,,,,France,7.0,2.0,2001.0,2.0,3.7,105.0,2830489.0,17317084.0,2077.0,2001.0,LaVeritesijemens!2,2830489.0,13564800
160,28109,Lalenguadelasmariposas,FernandoFernanGomez,ManuelLozanoOpispo,UxiaBlanco,MartinUriarte,JoseLuisCuerda,,,RafaelAzcona,ManuelRivas,,,"0,01122",Comédie dramatique,,,,,,,Espagne,10.0,5.0,2000.0,2.0,2.9,95.0,42001.0,2092682.0,,,,,
161,28111,Vasavoir,CatherineRouvel,ClaudeBerri,AttilioCucari,BettinaKee,JacquesRivette,,,PascalBonitzer,ChristineLaurent,LuigiPirandello,,"0,02516",Comédie dramatique, Judiciaire, Romance,,,,,France,10.0,10.0,2001.0,2.0,4.5,220.0,83347.0,907323.0,2179.0,2001.0,Vasavoir,83347.0,3952800
162,28113,LaChambredesOfficiers,EricCaravaca,DenisPodalydes,GregoriDerangere,SabineAzema,FrancoisDupeyron,,,FrancoisDupeyron,MarcDugain,,,"0,02552",Drame, Guerre,,,,,,France,26.0,9.0,2001.0,2.0,3.7,135.0,198226.0,1200976.0,,,,,
163,28115,Liberte-Oleron,DenisPodalydes,GuilaineLondez,ArnaudJalbert,AngeRuze,BrunoPodalydes,,,BrunoPodalydes,DenisPodalydes,,,"0,01549",Comédie,,,,,,,France,20.0,6.0,2001.0,2.0,3.4,107.0,70059.0,,,,,,
164,28175,Chaos,VincentLindon,CatherineFrot,RachidaBrakni,LineRenaud,ColineSerreau,,,ColineSerreau,,,,"0,02579",Comédie dramatique,,,,,,,France,3.0,10.0,2001.0,2.0,3.3,109.0,366179.0,,2115.0,2001.0,Chaos,366179.0,7873200
165,28235,TheScore,RobertDeNiro,EdwardNorton,MarlonBrando,AngelaBassett,FrankOz,,,KarioSalem,LemDobbs,ScottMarshallSmith,,"0,03024",Action, Policier, Thriller,,,,,U.S.A.,8.0,8.0,2001.0,2.0,3.2,123.0,271668.0,68000000.0,2131.0,2001.0,TheScore,271668.0,68000000
166,28244,L'Art(delicat)delaseduction,PatrickTimsit,CeciledeFrance,RichardBerry,AlainChabat,RichardBerry,,,RichardBerry,Jean-PierreAubert,,,"0,01185",Comédie, Romance,,,,,,France,21.0,3.0,2001.0,2.0,2.5,95.0,220274.0,,,,,,
167,28254,LaFauteaVoltaire,SamiBouajila,AureAtika,ElodieBouchez,BrunoLochet,AbdellatifKechiche,,,AbdellatifKechiche,AbdellatifKechiche,,,"0,00661",Drame,,,,,,,France,14.0,2.0,2001.0,2.0,3.7,133.0,33387.0,,,,,,
168,28293,FelixetLola,DiomaySarr,CharlotteGainsbourg,PhilippeTorreton,AlainBashung,PatriceLeconte,,,PatrickCauvin,PatriceLeconte,PatrickCauvin,,"0,03024",Comédie dramatique,,,,,,,France,7.0,3.0,2001.0,2.0,2.8,89.0,39322.0,9475.0,,,,,
169,28355,MeninBlackII,WillSmith,TommyLeeJones,RipTorn,LaraFlynnBoyle,BarrySonnenfeld,,,RobertGordon,BarryFanaro,LowellCunningham,,"0,01407",Comédie, Science Fiction,,,,,,U.S.A.,7.0,8.0,2002.0,2.0,3.1,90.0,2141755.0,140000000.0,1746.0,2002.0,MeninBlackII,2141755.0,97000000
170,28356,Ali,WillSmith,JamieFoxx,JonVoight,JeffreyWright,MichaelMann,,,GregoryAllenHoward,StephenJ.Rivele,EricRoth,,"0,02579",Biopic, Drame,,,,,,U.S.A.,20.0,2.0,2002.0,2.0,3.9,158.0,505352.0,107000000.0,2119.0,2001.0,Ali,505352.0,105000000
171,28359,ThePianist,AdrienBrody,ThomasKretschmann,EmiliaFox,EdStoppard,RomanPolanski,,,RonaldHarwood,RomanPolanski,WladyslawSzpilman,,"0,02579",Drame, Historique,,,,,,France,25.0,9.0,2002.0,2.0,4.1,148.0,379604.0,35000000.0,,,,,
172,28363,Thir13enGhosts,ShannonElizabeth,TonyShalhoub,F.MurrayAbraham,MatthewLillard,SteveBeck,,,NealStevens,RichardD&#039;Ovidio,RobbWhite,,"0,01407",Fantastique, Epouvante-horreur,,,,,,U.S.A.,16.0,1.0,2002.0,2.0,2.3,91.0,147613.0,42000000.0,,,,,
173,28367,2046,TonyLeungChiu-Wai,GongLi,TakuyaKimura,FayeWong,WongKar-Wai,,,WongKar-Wai,,,,"0,01496",Drame,,,,,,,Hong-Kong,20.0,10.0,2004.0,2.0,4.2,129.0,149026.0,12000000.0,1133.0,2004.0,2046,149026.0,14796000
174,28368,24heuresdelavied'unefemme,AgnesJaoui,MichelSerrault,NikolajCoster-Waldau,ClementVanDenBergh,LaurentBouhnik,,,GillesTaurand,LaurentBouhnik,StefanZweig,,"0,01548",Drame, Romance,,,,,,France,8.0,1.0,2003.0,2.0,3.2,105.0,110920.0,12517200.0,1527.0,2003.0,24heuresdelavied'unefemme,110920.0,11404800
175,28369,3Zeros,LorantDeutsch,SamuelLeBihan,GerardLanvin,GerardDarmon,FabienOnteniente,,,FabienOnteniente,PhilippeGuillard,EmmanuelBooz,,"0,02579",Comédie,,,,,,,France,24.0,4.0,2002.0,2.0,3.4,97.0,509201.0,6416410.0,1773.0,2002.0,3Zeros,509201.0,13986000
176,28374,40Daysand40Nights,JoshHartnett,ShannynSossamon,PauloCostanzo,AdamTrese,MichaelLehmann,,,RobertPerez,RobPerez,,,"0,02331",Comédie,,,,,,,France,10.0,7.0,2002.0,2.0,2.2,96.0,357007.0,17000000.0,1775.0,2002.0,40Daysand40Nights,377363.0,17000000
177,28377,3000MilestoGraceland,KurtRussell,KevinCostner,CourteneyCox,KevinPollak,DemianLichtenstein,,,RichardRecco,DemianLichtenstein,,,"0,03340",Action, Policier, Thriller,,,,,U.S.A.,1.0,8.0,2001.0,2.0,2.9,125.0,24968.0,62000000.0,2286.0,2001.0,3000MilestoGraceland,24968.0,62000000
178,28384,ABeautifulMind,RussellCrowe,EdHarris,JenniferConnelly,PaulBettany,RonHoward,,,AkivaGoldsman,,,,"0,02331",Drame,,,,,,,U.S.A.,13.0,2.0,2002.0,2.0,2.8,134.0,215506.0,58000000.0,2128.0,2002.0,ABeautifulMind,215506.0,58000000
179,28388,IntheCut,NickDamici,PatriceO&#039;Neal,SharrieffPugh,HeatherLitteer,JaneCampion,,,JaneCampion,SusannaMoore,SusannaMoore,,"0,03024",Erotique, Thriller,,,,,,U.S.A.,17.0,12.0,2003.0,2.0,3.5,102.0,135900.0,12000000.0,1501.0,2003.0,IntheCut,135900.0,2500000
