distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars,acteur_score,directors_score,scenarist_score,nombre_jour,jour_sortie_norm,cos_jour_mois,sin_jour_mois,cos_mois,sin_mois,cos_jour_semaine,sin_jour_semaine
0.0113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,8,2,3.8,93,172946,15000000,4.36611156981102,2.134614800081124,1.4002159129325495,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02295,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26,10,2,4.4,123,523285,15000000,3.368185328887945,4.13285073121896,3.1086774212225974,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,12,2,2.8,90,327730,15000000,3.9540161101335234,2.2881896664950974,1.4221321962416953,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,1,2,2.5,92,2201007,15012000,3.8775365548271776,1.8303691182797777,1.6470682721922447,31,1.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,2,2.4,101,67631,15109200,3.572535192205793,4.4107108033704,3.0531881711091318,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02266,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29,9,2,2.4,84,134591,15120000,0.0,1.585857227699641,0.803659313299751,30,0.9666666666666667,0.9781476007338056,-0.20791169081775987,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,4,2,3.9,99,835334,15120000,4.426456281110508,3.070819537763513,1.5646365994833775,30,0.6333333333333333,-0.6691306063588585,-0.743144825477394,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,3,2,3.2,109,395151,15120000,4.953747143633477,1.6552590344536815,1.033292802964507,31,1.0,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,9,3,3.9,167,16513,15198530,3.0483212463884066,0.2137892688351404,0.2681952405766892,30,0.23333333333333334,0.10452846326765346,0.9945218953682733,-0.5000000000000004,-0.8660254037844385,-0.22252093395631434,0.9749279121818236
0.02587,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,2,2.8,110,321480,15217960,4.767771335331123,2.4912389180957977,1.6917525368835695,30,0.2,0.30901699437494745,0.9510565162951535,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,6,2,3.3,119,51025,15240000,3.495751850797472,1.893221928907475,0.4752475247524752,30,0.1,0.8090169943749475,0.5877852522924731,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,12,2,3.1,94,443243,15255912,0.8900940795602378,1.5718376098226994,0.718198135603034,31,0.4838709677419355,-0.9948693233918952,0.10116832198743228,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,3,2,3.2,116,129674,15309602,4.248631969514562,1.9829536423284897,1.3921602686584449,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,7,2,2.4,110,50116,15340429,2.7252965979350376,1.6939365623447638,0.8134519733806996,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,4,2,2.3,95,1879507,15368400,4.94639510745891,1.8208162305953948,1.7551106553779316,30,0.8666666666666667,0.6691306063588585,-0.743144825477394,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,1,2,2.2,107,161400,15400000,3.9644567158980584,1.6421708128996448,0.7668345781946616,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,1.0,0.0,0.6234898018587336,0.7818314824680298
0.0334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,10,2,3.9,97,565395,15500000,4.6026895024522485,4.13285073121896,3.1086774212225974,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,10,2,2.5,115,580779,15554760,4.488656163699911,0.7711222190107436,0.5094088356204041,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2,2,2.3,97,663787,15570823,6.039059966463585,1.915849547355984,0.884604249898674,28,0.5714285714285714,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,8,2,2.7,93,116929,15600000,3.1307190266268443,1.878626932199968,0.0,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.03024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,2.6,106,619214,15600000,3.8851199881641216,1.8303691182797777,1.10209357098698,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.00768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,10,2,3.9,47,1581,15650615,0.0,0.3922250023167454,0.0,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02158,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,27,9,2,3.9,128,834805,15660000,4.551163257616936,2.252737966729625,1.3366710185449784,30,0.9,0.8090169943749473,-0.5877852522924734,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,2,2.6,98,128371,15700000,6.133224791696359,1.4718748562741315,0.3366336633663366,28,0.21428571428571427,0.22252093395631445,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,2,2.6,123,141268,15748560,4.496448897560355,1.667534044718351,0.7314143978065039,30,0.6,-0.8090169943749475,-0.587785252292473,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01223,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,10,2,2.5,112,238859,15923446,4.195035193977749,2.104077653779098,1.2253712637817262,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,7,2,2.1,108,306107,16000000,3.209167246056508,1.2709790846984228,0.8297145504024086,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.0334,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,11,2,3.2,130,38761,16000000,3.3296526870422167,1.658452869806004,0.2178217821782178,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,5,6,3.5,123,50171,16000000,4.538817186157255,2.8850198447648707,2.29737150285487,31,0.5806451612903226,-0.874346616144582,-0.4853019625310812,-0.4999999999999998,0.8660254037844387,-0.2225209339563146,-0.9749279121818236
0.02338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,3.1,112,993,16000000,3.76591044434185,1.9074506160715767,1.1702649042493385,30,0.1,0.8090169943749475,0.5877852522924731,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,12,2,3.3,111,137545,16000000,4.208205858011832,1.5088591392971835,0.6001464323002759,31,0.12903225806451613,0.6889669190756866,0.72479278722912,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23,11,5,3.7,113,146077,16000000,4.72831063267897,1.6919305559902456,0.8287377124809254,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,-0.9009688679024191,-0.433883739117558
0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2,2,1.8,97,19809,16000000,3.4649647554215046,0.9762092663838744,1.247554636618161,28,0.7142857142857143,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02587,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,5,2,3.7,94,212003,16000000,4.696473950424527,2.093450763147441,1.1304498870939723,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02538,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5,2,3.0,150,19878,16000000,2.5503696324436116,1.990759011892628,1.175974643304738,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,2,2.2,93,95198,16000000,4.033752649568562,2.1238931258072147,0.0,30,0.3,-0.30901699437494734,0.9510565162951536,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,2,2.2,105,37383,16000000,4.718237613865058,1.68447849535097,0.7512163780045237,30,0.23333333333333334,0.10452846326765346,0.9945218953682733,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,4,2,2.4,113,219694,16000000,3.8803634782785665,1.53251114354019,0.2178217821782178,30,0.23333333333333334,0.10452846326765346,0.9945218953682733,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,2,1.8,113,61459,16000000,4.119853039067774,0.4371698637753684,0.4905332638527011,30,0.1,0.8090169943749475,0.5877852522924731,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,10,2,2.7,105,175555,16000000,3.2395998783324953,1.6069570763496626,0.3768315711027809,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02973,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11,3,2,2.1,87,53698,16000000,3.9984835162326196,1.778319385990233,0.916051707038276,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,2,3.0,118,24823,16000000,4.097652170480415,2.0394759903129818,0.3519194024665624,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02846,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,3,2,3.8,91,155971,16000000,3.6537825991139736,2.093450763147441,1.204909964680679,31,0.6129032258064516,-0.7587581226927911,-0.651372482722222,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,2,1.7,91,53396,16000000,4.009030708339377,1.4069602003253396,0.5184413178159921,30,0.13333333333333333,0.6691306063588582,0.7431448254773941,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,6,2,3.5,99,12386,16000000,3.7376136080025195,1.719923622980283,0.8026824753782679,30,0.9,0.8090169943749473,-0.5877852522924734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,2,2.5,91,52189,16000000,3.084559292513112,1.4258295934748837,0.4486935960149495,28,0.25,6.123233995736766e-17,1.0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02429,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,19,9,2,3.2,100,100665,16000000,4.223454489525815,2.1878663546389925,1.3959611580852482,30,0.6333333333333333,-0.6691306063588585,-0.743144825477394,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,1,2,2.2,115,44086,16000000,4.58937886245757,0.985546667305578,0.0,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,1.0,0.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,2.8,88,38076,16000000,3.95609110695082,0.9031779768684178,1.1486101071906851,28,0.03571428571428571,0.9749279121818236,0.2225209339563144,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,2,4.0,124,131732,16000000,4.297338598553864,2.33453559217385,1.2912415180397496,28,0.32142857142857145,-0.43388373911755806,0.9009688679024191,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.04368,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20,10,2,3.1,90,77079,16000000,3.34470019490929,2.2167713163810387,0.0,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,2,3.7,116,808544,16038000,4.398112059363736,2.587918565833322,1.2686547092739835,31,0.12903225806451613,0.6889669190756866,0.72479278722912,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,3,2,3.8,134,102276,16092000,3.9346428272454474,2.315057195940581,1.433495641584532,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,10,2,2.7,87,872669,16200000,1.7457788827884244,1.280026194783014,0.4049562851021944,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,3,2,3.8,94,55960,16200000,2.627309662505838,1.1583508676296908,0.2483932603786694,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01724,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,10,2,3.8,134,56045,16200000,3.068418635830244,1.3877379895432576,1.5916499969181976,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,2,3.1,124,346642,16200000,3.627209031792992,1.5967960482349577,0.6930693069306931,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,3.8,116,47709,16200000,3.596036079156798,1.7482251093074124,1.058255401091892,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,2,2.4,107,124302,16200000,3.987218055865664,1.341048580449641,0.4337907474958022,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26,6,2,1.8,106,113494,16200000,5.717215182337817,1.5798309142428115,0.8719819350356088,30,0.8666666666666667,0.6691306063588585,-0.743144825477394,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,9,2,2.6,105,208628,16200000,4.083908123927665,1.6194896990862897,0.7578020959990736,30,0.16666666666666666,0.5000000000000001,0.8660254037844386,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27,6,2,2.4,110,546052,16200000,4.428469798501027,1.5722407455314509,0.6912164900700596,30,0.9,0.8090169943749473,-0.5877852522924734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,12,2,3.5,99,149627,16200000,4.244972561308284,2.6612369892599577,1.1702649042493385,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,12,2,2.2,100,102860,16280000,2.353241423657399,1.628420633807416,1.024260320768919,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,11,2,3.5,81,41711,16432322,0.0,1.422863738424818,0.3159052747380001,30,0.36666666666666664,-0.6691306063588579,0.7431448254773945,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,2,2.9,154,1369812,16489775,5.038767438272392,2.756381334572999,1.9600224878175423,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,17,1,2,3.0,110,142608,16500000,4.012148765524724,1.4549305703218465,0.5795842742168953,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,1.0,0.0,0.6234898018587336,0.7818314824680298
0.0073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,10,2,2.7,118,30477,16500000,5.571163742270262,1.6958201008044302,0.2772277227722772,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31,10,2,2.9,108,196577,16510000,4.27456779324682,4.13285073121896,3.1086774212225974,31,1.0,1.0,-2.4492935982947064e-16,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.00519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,6,2,2.3,85,6126,16566000,4.4511220790101165,0.9845896155182392,0.023391812865497,30,0.3,-0.30901699437494734,0.9510565162951536,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.00874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1.7,85,136298,16688332,0.0,1.3756558127255707,0.4698048752243645,30,0.06666666666666667,0.9135454576426009,0.40673664307580015,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.03024,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,2,3.1,95,656119,16718577,3.290475071782966,0.9333599385389856,1.201103471977079,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,5,3,4.3,120,651578,16794197,4.345454876584711,3.962057249627736,2.1646111979619014,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-0.4999999999999998,0.8660254037844387,-0.22252093395631434,0.9749279121818236
0.01495,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,10,4,3.5,178,23120,16800000,2.942384688958964,0.2137892688351404,0.2681952405766892,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,-1.8369701987210297e-16,-1.0,-0.900968867902419,0.43388373911755823
0.00898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,10,2,3.9,98,369909,16800000,4.551043154998869,4.13285073121896,3.1086774212225974,31,0.7096774193548387,-0.2506525322587205,-0.9680771188662043,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,6,2,4.0,106,66297,16830885,0.6251778917974461,0.5579545080876837,0.5586392255524364,30,0.36666666666666664,-0.6691306063588579,0.7431448254773945,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,10,2,3.7,87,600444,16955924,3.990055715854782,2.269490203251072,1.448021202799397,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,6,2,3.2,109,93548,17000000,3.090644964664614,1.5364720961714706,0.2133055410804238,30,0.9,0.8090169943749473,-0.5877852522924734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,8,2,2.9,87,260331,17000000,2.1891014402983737,1.425306445083229,0.2178217821782178,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02846,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,2,2.0,105,74099,17000000,2.9836209273776158,1.4311331766950497,0.548086387586127,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02429,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,10,2,3.6,82,128279,17000000,0.0,1.218808865786185,0.292513461872503,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,11,2,2.9,120,119644,17000000,3.8029784351987215,1.5753739417119508,0.8946789415783684,30,0.16666666666666666,0.5000000000000001,0.8660254037844386,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,3.1,90,170913,17000000,2.9449030521439177,1.285406601847447,0.3896705460019686,31,0.03225806451612903,0.9795299412524945,0.20129852008866006,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02973,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2,2.6,113,71237,17000000,2.6390940640919003,1.458009265673573,0.4256846737305309,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,2,2.0,105,253128,17000000,4.172156309061341,1.958912956584549,0.4032192692953505,31,0.12903225806451613,0.6889669190756866,0.72479278722912,1.0,0.0,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,3,2,3.1,95,272453,17000000,3.74543293296262,1.7408532517688982,0.2772277227722772,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
